datetime,HPI_inf,Fips,HPI_pre
2008-07-01,251.50589135285279,54,290.72737511762904
2008-07-01,377.39569964937846,55,389.3371118794176
2008-07-01,333.6234634124129,56,338.63889428282295
2008-10-01,363.9247705662356,1,358.01992215330563
2008-10-01,344.6759167000179,2,368.3283142067552
2008-10-01,397.5531554905397,4,403.75473844615755
2008-10-01,306.15416292902387,5,326.05484375513356
2008-10-01,535.1926802003836,6,582.1194778690468
2008-10-01,424.2442582906667,8,474.87234367459905
2008-10-01,522.1837733401416,9,513.9575742892955
2008-10-01,564.5528932805233,10,571.27954633914
2008-10-01,689.4239715157119,11,793.1707154953508
2008-10-01,414.4935896551248,12,413.98465931930946
2008-10-01,374.9619022646665,13,367.518945306424
2008-10-01,597.4719200673466,15,611.3663622202255
2008-10-01,398.08216833883057,16,386.2260404050172
2008-10-01,418.1966795931604,17,398.01533351742876
2008-10-01,301.02033369674723,18,320.96963305655595
2008-10-01,297.32926677799094,19,326.8441288463787
2008-10-01,284.9094878624363,20,299.01344652535704
2008-10-01,349.49714743103186,21,369.38157045176933
2008-10-01,294.0950745918494,22,339.32943532372417
2008-10-01,581.9742482162818,23,564.401389235477
2008-10-01,566.2240929603511,24,556.0165944385043
2008-10-01,772.9118173914243,25,802.1138913935526
2008-10-01,319.5718524447634,26,333.71084294816524
2008-10-01,405.8971308703993,27,396.4728340122783
2008-10-01,306.9116131436221,28,321.28611221680654
2008-10-01,348.4150756958916,29,347.356930359188
2008-10-01,455.1915099156788,30,466.3557514026418
2008-10-01,301.7537378727867,31,347.0108412966337
2008-10-01,338.21955534701425,32,357.2789955477887
2008-10-01,508.45348532313926,33,522.5916211779294
2008-10-01,629.8138419287617,34,604.7899065191572
2008-10-01,383.84691351209614,35,383.59942167824585
2008-10-01,724.735579139123,36,729.4125773587978
2008-10-01,400.8113937152399,37,409.4681558559101
2008-10-01,299.9983770580036,38,363.90190632823277
2008-10-01,305.0480451553249,39,312.4112038256608
2008-10-01,244.22359062116172,40,261.58529809211615
2008-10-01,511.1466416417107,41,520.8007135118116
2008-10-01,465.6635597079808,42,478.2802762524219
2008-10-01,620.7244393535832,44,606.57111984887
2008-10-01,407.71260678157904,45,400.73204152879117
2008-10-01,352.8756158485254,46,372.3575218231464
2008-10-01,361.53218972964765,47,378.94529294382653
2008-10-01,269.96487489822107,48,287.7499906601036
2008-10-01,437.3253032665848,49,428.1971957230592
2008-10-01,545.496407722775,50,497.6089998036851
2008-10-01,518.0478547080498,51,511.8409545144113
2008-10-01,567.2340265798153,53,561.9014667133735
2008-10-01,251.78606974786433,54,297.94633317469766
2008-10-01,382.05548363947497,55,390.4034254964466
2008-10-01,336.83690812989056,56,349.49670299930597
2009-01-01,367.29051113733595,1,348.94152790106233
2009-01-01,346.08561365983184,2,361.31139590501436
2009-01-01,397.08580174066975,4,375.3500189090224
2009-01-01,309.471020799528,5,309.65074472496565
2009-01-01,531.4477430299455,6,560.24936845248
2009-01-01,432.92930741997344,8,464.15090553401996
2009-01-01,527.4959212273197,9,491.2865754122539
2009-01-01,568.7852301224369,10,505.5836931831793
2009-01-01,693.6411122584453,11,779.4306606940313
2009-01-01,422.4473410532527,12,394.0198727343199
2009-01-01,383.88093376604223,13,350.709810653956
2009-01-01,595.0383389880514,15,610.0895421271482
2009-01-01,400.0135233810297,16,391.79468482391144
2009-01-01,417.3147920047205,17,395.36988308399293
2009-01-01,306.2902861779024,18,310.19540625149557
2009-01-01,300.80833825047944,19,314.8773014326511
2009-01-01,288.89263165658656,20,308.56692410607496
2009-01-01,353.24226655848946,21,349.40094023062466
2009-01-01,298.65170379111964,22,318.1615261262771
2009-01-01,588.4359050007376,23,536.4057435387599
2009-01-01,561.8815902050451,24,535.6573354619451
2009-01-01,774.918520430742,25,785.477457870853
2009-01-01,326.9048200324532,26,328.71626216613606
2009-01-01,413.94128558784485,27,394.44365945098167
2009-01-01,308.6517406697153,28,322.44295743818185
2009-01-01,351.96515341495797,29,343.3748132955502
2009-01-01,458.15831612332204,30,441.9233704380756
2009-01-01,304.80835300191774,31,331.04340025627624
2009-01-01,336.7361815902051,32,351.05900547475443
2009-01-01,511.21875276589475,33,523.4047186362837
2009-01-01,629.3637667797611,34,602.9830348480093
2009-01-01,387.84480380587115,35,377.4008158718629
2009-01-01,734.8942764419533,36,709.9989865521096
2009-01-01,406.21836554064026,37,373.4844967151094
2009-01-01,302.6396703053548,38,322.0233343431282
2009-01-01,311.21801519398144,39,307.78765225220513
2009-01-01,248.74790529576637,40,255.22569113509036
2009-01-01,509.15850420415995,41,491.49359607785624
2009-01-01,471.3270393863402,42,457.25022132854895
2009-01-01,625.8336332792449,44,581.2783049193199
2009-01-01,413.53164552293856,45,379.98017777281126
2009-01-01,356.71215887299013,46,396.26720772163685
2009-01-01,365.4350826080543,47,347.09615428853016
2009-01-01,273.699804543443,48,262.0770258587434
2009-01-01,434.73654300044257,49,405.78839417998086
2009-01-01,547.2791267148548,50,522.8385794229443
2009-01-01,521.1224037468653,51,499.4169560981173
2009-01-01,563.9779834783892,53,548.2200532461862
2009-01-01,256.4226323941585,54,281.82747020112595
2009-01-01,384.67611742144857,55,366.3741003118433
2009-01-01,337.66389585484586,56,319.94546043018767
2009-04-01,362.9832815968608,1,324.66573664534985
2009-04-01,342.4356954026694,2,359.38207457669796
2009-04-01,368.2796717113565,4,355.0671930312709
2009-04-01,305.3128156001584,5,285.47320098735526
2009-04-01,506.72008695411876,6,529.6247114747669
2009-04-01,425.5288339489513,8,435.54315977323694
2009-04-01,509.77754852021405,9,470.5238879414627
2009-04-01,551.2699501671841,10,508.70930609680886
2009-04-01,672.1841290310695,11,755.1822122202385
2009-04-01,400.20245940145355,12,369.6010896142579
2009-04-01,371.80658603760025,13,321.7470690260718
2009-04-01,569.578607812975,15,585.0913624117838
2009-04-01,386.1790628483001,16,352.27968449054754
2009-04-01,405.0173595055406,17,363.3793430105329
2009-04-01,301.1599642603834,18,274.23428222523194
2009-04-01,298.64417895599786,19,288.8536651132803
2009-04-01,286.5828541952599,20,294.1809021960464
2009-04-01,349.4895240551569,21,331.58489546765963
2009-04-01,296.2006171531737,22,303.4937483929579
2009-04-01,574.7666626751287,23,546.374379710583
2009-04-01,539.5215939132116,24,501.1532691777235
2009-04-01,755.1207833239686,25,767.5466965207816
2009-04-01,313.90741228595374,26,295.1104265747552
2009-04-01,401.56266868085817,27,377.69098101243026
2009-04-01,305.3007783498982,28,275.2622995717339
2009-04-01,345.9626097289132,29,322.35144438089054
2009-04-01,451.8181885172665,30,442.628064342965
2009-04-01,303.14611055331926,31,317.94183046822275
2009-04-01,312.43886775420725,32,310.7477316393581
2009-04-01,496.09119497434665,33,506.7312138976773
2009-04-01,608.4709634037379,34,582.9455551565387
2009-04-01,377.03075265053474,35,362.05768801058673
2009-04-01,718.407170030305,36,680.9073671501058
2009-04-01,398.9505853743909,37,326.25634219149214
2009-04-01,302.0868325304201,38,333.7300798072162
2009-04-01,303.8924200694528,39,277.7884772406471
2009-04-01,246.3904755763934,40,249.0892398474877
2009-04-01,489.1697760747216,41,451.4979442501279
2009-04-01,463.8795132780045,42,445.8236753154058
2009-04-01,597.1679854093936,44,564.8430217068681
2009-04-01,407.9303740685132,45,343.1244500797692
2009-04-01,354.99054742407634,46,374.7476864807765
2009-04-01,361.4064018127723,47,325.8995932642424
2009-04-01,271.60851487154923,48,240.4254224874992
2009-04-01,417.8490682829325,49,411.7698418529727
2009-04-01,539.040103902803,50,503.4380747663359
2009-04-01,507.61084347337487,51,484.1831324050952
2009-04-01,539.4614076619106,53,531.9942760147931
2009-04-01,253.0109632195131,54,235.42834052326293
2009-04-01,378.54744618332217,55,344.69272898948986
2009-04-01,336.8383740316682,56,322.1306963384921
2009-07-01,352.77038585872486,1,330.34403172491824
2009-07-01,339.46779283306967,2,328.5555013437855
2009-07-01,347.7968938716555,4,342.46113778553087
2009-07-01,299.08064103445906,5,290.22498932433757
2009-07-01,493.3943737533531,6,514.3324817266285
2009-07-01,413.5907999174634,8,435.79331890411555
2009-07-01,494.78455464612426,9,463.48959597799956
2009-07-01,535.6630634844213,10,549.4003136894845
2009-07-01,663.1043015338056,11,747.4152541251567
2009-07-01,375.52860581883215,12,350.98959439227065
2009-07-01,354.97550037829285,13,314.9971147607315
2009-07-01,550.9191003507807,15,602.7268003622728
2009-07-01,367.79872068230276,16,376.0647156596007
2009-07-01,390.5090033702456,17,351.8830384433353
2009-07-01,294.5505688149116,18,266.66476364452456
2009-07-01,295.60518880253113,19,290.89524346941636
2009-07-01,283.26134122016646,20,294.34673946688747
2009-07-01,343.89000619024694,21,318.2246494148931
2009-07-01,290.78749294999653,22,300.1280409851643
2009-07-01,559.2002641172021,23,562.9416929775039
2009-07-01,523.7746199876195,24,506.38932494399273
2009-07-01,738.8691601898342,25,763.4191344208444
2009-07-01,298.3376133159089,26,275.25375001573985
2009-07-01,383.6899264048422,27,363.70022993900454
2009-07-01,298.253723089621,28,280.02180735754735
2009-07-01,336.38782309649906,29,314.1092847333843
2009-07-01,439.0095384827017,30,428.74648389142016
2009-07-01,298.9128605818832,31,318.3897543264385
2009-07-01,289.63699841804805,32,290.882636352628
2009-07-01,478.1023839328702,33,494.272311273954
2009-07-01,590.4194126143477,34,568.3445043938382
2009-07-01,368.002454089002,35,362.9754918328334
2009-07-01,698.1464474860719,36,672.1787950877597
2009-07-01,387.9084063553202,37,329.6033466763425
2009-07-01,300.42288465506573,38,355.72979111747037
2009-07-01,296.5159969736571,39,274.44144714431616
2009-07-01,243.80896622876404,40,235.3649142104615
2009-07-01,470.0609065272715,41,445.84764129678547
2009-07-01,453.055159226907,42,437.527014651791
2009-07-01,579.549636151042,44,568.463422562112
2009-07-01,394.04437719237916,45,346.4571802526451
2009-07-01,349.3548552170025,46,339.34775214864743
2009-07-01,351.47607951028266,47,326.881767296723
2009-07-01,267.77760231102553,48,228.4814840667987
2009-07-01,398.2628571428572,49,383.1754886780409
2009-07-01,533.5178705550588,50,524.2439074383631
2009-07-01,494.05351124561525,51,482.4157825528831
2009-07-01,519.1366889057019,53,519.5608203246313
2009-07-01,247.27243414265084,54,244.00611348866028
2009-07-01,368.4938111286884,55,342.86793426889307
2009-07-01,327.24378843111634,56,337.46025466599735
2009-10-01,354.05923217550276,1,315.2808466327582
2009-10-01,343.6223034734918,2,349.614216721546
2009-10-01,339.8095063985375,4,352.78045736656276
2009-10-01,299.7751371115174,5,284.1678656768645
2009-10-01,498.3542961608775,6,518.3993195685977
2009-10-01,415.26910420475326,8,426.98891746407935
2009-10-01,496.4840950639854,9,461.8357443961638
2009-10-01,534.74478976234,10,514.2789479081148
2009-10-01,676.5422303473492,11,751.1922361809682
2009-10-01,368.6468007312614,12,344.7542154003851
2009-10-01,352.20109689213893,13,319.3474740550887
2009-10-01,546.7140767824498,15,581.5117950663519
2009-10-01,364.06179159049367,16,334.670723216844
2009-10-01,389.3155393053017,17,347.9749204626378
2009-10-01,296.5294332723949,18,261.78638479023675
2009-10-01,296.85521023766,19,275.64356683493145
2009-10-01,284.5842778793419,20,288.77974468967415
2009-10-01,346.1319926873858,21,314.23916385779336
2009-10-01,293.1872029250457,22,313.44221291152996
2009-10-01,556.8252285191957,23,550.0875527803038
2009-10-01,518.1422303473493,24,513.4935625420244
2009-10-01,745.2329067641682,25,767.798416477641
2009-10-01,295.21425959780623,26,272.1636077541261
2009-10-01,381.0987202925046,27,363.0647112224319
2009-10-01,298.43583180987207,28,286.4273967774886
2009-10-01,337.1550274223035,29,322.5758670215032
2009-10-01,438.93016453382086,30,429.2836657302939
2009-10-01,300.61974405850094,31,307.0958184539679
2009-10-01,282.6296160877514,32,290.4541321797158
2009-10-01,478.5301645338209,33,493.88789265960963
2009-10-01,590.0062157221207,34,558.8060531278238
2009-10-01,367.2230347349178,35,346.8660603156397
2009-10-01,696.7162705667275,36,671.0623708286101
2009-10-01,386.0095063985375,37,332.1444705729448
2009-10-01,304.891042047532,38,307.82008663978166
2009-10-01,298.0497257769653,39,269.52498581063526
2009-10-01,246.16672760511887,40,223.29074976346556
2009-10-01,464.65447897623403,41,440.9492750888201
2009-10-01,454.5915904936015,42,444.7063377252117
2009-10-01,583.7319926873859,44,562.2876918024599
2009-10-01,392.1148080438757,45,352.0378675379439
2009-10-01,350.3308957952469,46,387.6209559821735
2009-10-01,350.4636197440585,47,320.20927383513566
2009-10-01,268.88665447897625,48,229.45416693525158
2009-10-01,396.32577696526516,49,372.4004521572058
2009-10-01,532.5608775137111,50,543.8422782627051
2009-10-01,493.6244972577697,51,475.1817354857814
2009-10-01,515.7411334552103,53,519.6213852564613
2009-10-01,247.65082266910423,54,217.59684085194766
2009-10-01,369.9137111517367,55,331.89143056483834
2009-10-01,326.70603290676416,56,316.37346124147786
2010-01-01,350.16248419590136,1,303.46765029540677
2010-01-01,339.47447308093086,2,384.1154817168774
2010-01-01,331.20730253560265,4,352.80139062294484
2010-01-01,296.75874122959357,5,307.0235907636007
2010-01-01,496.26021257381035,6,524.1617155914823
2010-01-01,411.9786481417159,8,447.63619320780924
2010-01-01,492.2053046196596,9,463.74838436756454
2010-01-01,532.6696547412296,10,470.825675940349
2010-01-01,671.7590496700243,11,764.1514596091085
2010-01-01,362.7387509551928,12,360.17136174520624
2010-01-01,346.6159527613755,13,323.4288936834902
2010-01-01,548.0419923584578,15,612.8088662568609
2010-01-01,353.3700979506773,16,350.6422616879853
2010-01-01,384.187398402223,17,345.4675493321555
2010-01-01,293.34535602639806,18,265.802740884851
2010-01-01,295.5241125390761,19,304.56399257586537
2010-01-01,283.37149287947204,20,295.29591570139627
2010-01-01,344.92136436262587,21,326.32522834812653
2010-01-01,291.5539340048628,22,288.8758160643442
2010-01-01,554.8566585620007,23,563.5180490024088
2010-01-01,515.8448127822161,24,515.6331647097702
2010-01-01,743.1133254602291,25,762.6999055857407
2010-01-01,290.3314095171935,26,280.63573331858737
2010-01-01,376.5254379993053,27,377.6484233975602
2010-01-01,296.2382605071205,28,275.0055884933922
2010-01-01,335.6737533865926,29,311.99776563977565
2010-01-01,432.15635428968386,30,446.48364400827444
2010-01-01,298.87697672803057,31,295.2772842996281
2010-01-01,272.8287321986801,32,296.6881661376889
2010-01-01,475.4894004862799,33,492.40769019244044
2010-01-01,588.5426550885725,34,572.0005841445719
2010-01-01,367.6772657172629,35,355.5617577397667
2010-01-01,694.32128377909,36,680.5378675284097
2010-01-01,380.67717957624177,37,350.77009270671005
2010-01-01,305.95793539423414,38,344.81170335063456
2010-01-01,295.63305036470996,39,270.7022166986817
2010-01-01,245.07379506773185,40,241.3493768050343
2010-01-01,457.84147273358803,41,463.5815078835279
2010-01-01,452.9997915943036,42,451.2095987394197
2010-01-01,576.1600555748524,44,588.1166944862856
2010-01-01,388.3028273706148,45,364.96636378340366
2010-01-01,349.26677318513373,46,384.00114986182234
2010-01-01,348.1652907259465,47,334.39120800456715
2010-01-01,268.0596762764849,48,236.422663447685
2010-01-01,391.49833692254253,49,393.38846127419555
2010-01-01,533.8074498089615,50,474.91341833391493
2010-01-01,488.5982521708927,51,479.8155098590699
2010-01-01,508.3523112191734,53,529.1895508542895
2010-01-01,248.20878360541855,54,276.53537144685015
2010-01-01,366.3336992011115,55,343.5425915939704
2010-01-01,322.57700590482807,56,332.35841277817565
2010-04-01,345.1364665103477,1,285.56293317531055
2010-04-01,342.6899785910898,2,327.2200971523363
2010-04-01,319.9570190641248,4,319.94018327481257
2010-04-01,297.7811805484759,5,253.29295328959614
2010-04-01,495.12313181771844,6,515.6396342696522
2010-04-01,407.4371291670915,8,396.16803868503655
2010-04-01,487.0448771536344,9,450.1245079415687
2010-04-01,527.4240391477215,10,478.10651284936444
2010-04-01,674.6493220511775,11,736.6780637114064
2010-04-01,352.9119380161076,12,331.61683479372226
2010-04-01,339.4078091548578,13,304.2092465134757
2010-04-01,544.634233866857,15,570.4553995463516
2010-04-01,347.8372922825976,16,331.7130430071997
2010-04-01,379.93230706494035,17,326.2771973978177
2010-04-01,293.86922214292997,18,251.78490988389987
2010-04-01,296.70327250484246,19,289.32831630390564
2010-04-01,282.9690284432664,20,266.50550564897543
2010-04-01,343.6225507187277,21,305.7932896121177
2010-04-01,290.16315628504435,22,273.5478832291893
2010-04-01,548.4129676827404,23,518.7857804928469
2010-04-01,509.7536140279335,24,494.53001715373546
2010-04-01,741.4069527984503,25,746.4733515180162
2010-04-01,285.8999694158426,26,276.71988429689253
2010-04-01,373.3558568661433,27,365.51727020950113
2010-04-01,292.37952900397596,28,255.26915199657594
2010-04-01,333.5943725150372,29,292.38472309188836
2010-04-01,427.626710164135,30,409.13612941444666
2010-04-01,301.1602405953716,31,306.1736404115365
2010-04-01,263.42134774186974,32,259.3615502468486
2010-04-01,472.59606483841367,33,475.88799197489965
2010-04-01,584.4804975022938,34,542.632573716007
2010-04-01,361.45042308084413,35,328.4005715235086
2010-04-01,690.4546029156897,36,657.6203649890379
2010-04-01,377.8733815883372,37,316.60189339764185
2010-04-01,305.9078805178917,38,345.42906564737666
2010-04-01,293.57855031093897,39,255.64135629152324
2010-04-01,245.00002038943828,40,218.2998914577173
2010-04-01,451.4012437557345,41,451.0140924869154
2010-04-01,450.89256804975025,42,421.6005061221192
2010-04-01,568.1665409317974,44,539.0993559643036
2010-04-01,382.3666836578652,45,316.8749055850078
2010-04-01,349.0605362422265,46,362.32226769320977
2010-04-01,346.80782954429606,47,310.75877466821436
2010-04-01,268.3869915383831,48,217.65855187409022
2010-04-01,386.12119482108267,49,355.93196147700434
2010-04-01,532.4260169232338,50,451.45232536423845
2010-04-01,485.70051993067585,51,465.32596555851796
2010-04-01,502.8743806708125,53,504.77442555302457
2010-04-01,248.13685390967478,54,236.8560560054276
2010-04-01,364.4661433377511,55,333.868453889369
2010-04-01,324.074870017331,56,293.28802408735277
2010-07-01,347.6556597689289,1,312.8120235226533
2010-07-01,342.46640992094933,2,346.1078247886537
2010-07-01,317.4592824632848,4,334.7864776947448
2010-07-01,297.1116438482375,5,285.4532536212229
2010-07-01,494.8569791225193,6,513.4754722934675
2010-07-01,410.1433783559675,8,417.5290912668261
2010-07-01,489.67976929738893,9,453.033061987555
2010-07-01,524.0901546002323,10,487.91947216329777
2010-07-01,681.3328530100057,11,753.9210465300262
2010-07-01,354.96395363835705,12,335.4087269690694
2010-07-01,340.7567266763714,13,309.4830004394825
2010-07-01,544.7387937865079,15,560.9852395484376
2010-07-01,344.320573439717,16,310.71028703150995
2010-07-01,381.6326042492031,17,341.9824711156621
2010-07-01,295.93172160902174,18,276.3797370331836
2010-07-01,297.7256850135437,19,295.61084620865904
2010-07-01,284.45757983379093,20,272.3631460493808
2010-07-01,346.463697506864,21,317.5073417532945
2010-07-01,292.0789142972968,22,284.3960285621828
2010-07-01,551.8062871989534,23,539.9196195413915
2010-07-01,513.3022941274024,24,500.3340642217373
2010-07-01,741.3764469586689,25,752.4092212162913
2010-07-01,289.1531887449557,26,281.84816606088765
2010-07-01,379.48948018205607,27,371.59096208907175
2010-07-01,294.1136781588015,28,269.874118633208
2010-07-01,335.14607602867204,29,309.76390053787725
2010-07-01,430.86425767933815,30,456.1787138290717
2010-07-01,302.1202933534799,31,319.8771553312823
2010-07-01,263.53202012198494,32,262.1249748308276
2010-07-01,475.0270614899851,33,485.46080635644495
2010-07-01,584.9404300797877,34,547.1065488452957
2010-07-01,361.5378061139877,35,346.8059503340197
2010-07-01,696.1059610459009,36,657.8375435481844
2010-07-01,378.1289576001032,37,326.65233949727906
2010-07-01,306.7918222189464,38,361.6075581033393
2010-07-01,295.78724133483206,39,264.3540160885758
2010-07-01,245.95358676223998,40,224.437090228868
2010-07-01,448.9965320901436,41,435.29995751153615
2010-07-01,453.5837807956661,42,426.7520156877989
2010-07-01,573.6950487386906,44,554.6649849107013
2010-07-01,385.6419318579668,45,329.7695811445616
2010-07-01,352.3994287714902,46,361.6995403376676
2010-07-01,349.642263539037,47,324.74815562860556
2010-07-01,268.48046951298164,48,217.94711106732717
2010-07-01,387.1108146455619,49,367.82469681595404
2010-07-01,530.6158469844663,50,450.83549328431684
2010-07-01,487.77744568722477,51,471.6849716335909
2010-07-01,499.7331883764212,53,507.24841271812505
2010-07-01,248.0485507379904,54,217.9604219677957
2010-07-01,366.1250548195102,55,340.01987935793926
2010-07-01,321.90205089461756,56,302.1502835839199
2010-10-01,346.3594484035169,1,318.69861048383643
2010-10-01,345.01696992133276,2,318.4447639086578
2010-10-01,310.92285423415086,4,353.94415678597977
2010-10-01,297.01429338269327,5,308.3377090797477
2010-10-01,491.6252956964369,6,528.8952899387203
2010-10-01,410.1453179083758,8,428.79596518750196
2010-10-01,492.6896029615919,9,469.7308913766062
2010-10-01,522.2120351689033,10,467.20801952414297
2010-10-01,683.5876242480334,11,753.0127640908374
2010-10-01,350.0724294308191,12,342.1344677209192
2010-10-01,337.6031022674688,13,317.9846124445676
2010-10-01,547.5256159185562,15,586.7048960470462
2010-10-01,337.5063470615456,16,345.43341523680783
2010-10-01,380.7559241092087,17,362.42676806215445
2010-10-01,296.6393669597409,18,274.6194966663551
2010-10-01,299.0219639055993,19,304.60685118434435
2010-10-01,285.609273484498,20,295.033575732301
2010-10-01,347.54469967607594,21,324.95827647740686
2010-10-01,292.74496992133277,22,284.1924964821464
2010-10-01,555.2902211938917,23,542.1958570214854
2010-10-01,510.63769366034245,24,511.0191524662516
2010-10-01,744.3982711707544,25,759.7173281712865
2010-10-01,289.7334641369737,26,295.64928415872697
2010-10-01,376.2326182322999,27,386.98859063012446
2010-10-01,293.32550115687184,28,261.6312016607735
2010-10-01,334.5190300786673,29,321.7793037975023
2010-10-01,431.35889680703383,30,465.3058485437653
2010-10-01,301.8762424803332,31,328.78052467564356
2010-10-01,257.3688477556687,32,268.6844844443026
2010-10-01,474.43915224433135,33,508.6273156155162
2010-10-01,586.3728310967145,34,560.5789190923497
2010-10-01,359.6028172142527,35,329.0093146749506
2010-10-01,698.9475131883388,36,677.5869536950812
2010-10-01,377.68394632114763,37,338.0303012634554
2010-10-01,311.5759518741324,38,368.9961129241317
2010-10-01,295.853230911615,39,274.30419621210297
2010-10-01,246.27828227672376,40,243.9863862087796
2010-10-01,444.20315039333644,41,458.7653697908925
2010-10-01,454.5075798241555,42,442.5263999541984
2010-10-01,575.1976048125867,44,566.8453397602709
2010-10-01,384.2149227209626,45,354.07365927778204
2010-10-01,354.2570920869968,46,395.2952445925827
2010-10-01,348.70576214715413,47,328.1382009096589
2010-10-01,268.53197963905603,48,232.07527565399482
2010-10-01,386.8152188801481,49,380.7754412545604
2010-10-01,534.753928736696,50,467.753528785102
2010-10-01,487.24712262841285,51,477.16291556544195
2010-10-01,493.14919018972705,53,523.671778305073
2010-10-01,251.06766496992137,54,236.76984562920188
2010-10-01,365.4323183711245,55,351.9327421821165
2010-10-01,323.6824470152707,56,293.8440360501195
2011-01-01,336.29423776985226,1,301.1897086493007
2011-01-01,343.8188936924135,2,354.9756332191349
2011-01-01,292.61746893729327,4,326.7746026342871
2011-01-01,291.3030658995382,5,279.48929744590635
2011-01-01,472.73892008360286,6,517.8844736255315
2011-01-01,398.7464701784174,8,400.61571415694857
2011-01-01,478.5271169471115,9,437.5479743314843
2011-01-01,507.7092761339676,10,491.54927918765816
2011-01-01,672.4196531311854,11,741.2517726773722
2011-01-01,332.4595573477778,12,325.3210960836376
2011-01-01,324.2596117911405,13,299.64414122558105
2011-01-01,534.5761565754202,15,568.7734560079791
2011-01-01,318.4714149276319,16,328.54131044242956
2011-01-01,366.6822713032726,17,338.44126030035966
2011-01-01,289.2892557407758,18,254.85266351741117
2011-01-01,295.3789211909255,19,291.82454845063495
2011-01-01,280.1728456807497,20,269.41281165610764
2011-01-01,341.5277324339413,21,313.1024748003515
2011-01-01,287.56485542518885,22,264.43489368952163
2011-01-01,544.4160912433849,23,535.5393384388983
2011-01-01,493.84172114847814,24,505.4348031158745
2011-01-01,731.447202395508,25,752.5143800338651
2011-01-01,277.0978660970107,26,282.84323332844826
2011-01-01,359.5676126585433,27,374.7687054285124
2011-01-01,286.31074610476196,28,251.64321645618213
2011-01-01,325.0675476033386,29,293.22322005241017
2011-01-01,416.9189965811414,30,415.85858761024986
2011-01-01,298.33331334000803,31,303.5115951912188
2011-01-01,242.79074093725634,32,270.1038363174785
2011-01-01,462.3442832162186,33,480.4204002217705
2011-01-01,570.8247394331431,34,535.4990843340534
2011-01-01,349.2332695084872,35,336.47948562502404
2011-01-01,686.3836780644001,36,664.4683196387759
2011-01-01,368.1654967495467,37,325.4394163055013
2011-01-01,312.3214557601539,38,339.14748452415836
2011-01-01,286.0092775181209,39,265.54934689846766
2011-01-01,240.49957967878416,40,212.07992439382258
2011-01-01,424.45571124716827,41,431.6759699270164
2011-01-01,446.1493907418601,42,425.07347754080536
2011-01-01,559.2483457061259,44,547.5750542385138
2011-01-01,372.9889941358039,45,333.13321324003107
2011-01-01,351.12649223259314,46,364.50316028395497
2011-01-01,339.4174523274538,47,303.76047080511864
2011-01-01,263.82118954133773,48,218.29299619433
2011-01-01,368.5152003100504,49,367.82745350446925
2011-01-01,529.415014372125,50,460.5236238683753
2011-01-01,474.4512616557242,51,462.1709336827793
2011-01-01,475.16272752019717,53,502.8228463174398
2011-01-01,244.6839636613623,54,209.47361629036033
2011-01-01,356.3358694097509,55,339.84986102237747
2011-01-01,318.25435754525034,56,294.60010748734203
2011-04-01,329.9549905691116,1,306.75013425266764
2011-04-01,341.4936397721901,2,329.8702370318483
2011-04-01,276.8316253711548,4,317.7512329695959
2011-04-01,288.02243587684313,5,282.69322103814324
2011-04-01,462.68543971803706,6,499.5215534553369
2011-04-01,389.6153243904341,8,396.4228970037808
2011-04-01,467.33928160035975,9,421.3855157584684
2011-04-01,490.8004020174299,10,492.81138713283417
2011-04-01,678.6213041702424,11,723.6058691450876
2011-04-01,320.6832901179894,12,324.240414650215
2011-04-01,308.78480777967974,13,291.7532922402586
2011-04-01,532.277168071739,15,558.3647091376536
2011-04-01,305.24644861657356,16,344.3845477534489
2011-04-01,357.30230884667805,17,343.07310825074046
2011-04-01,285.23972629772237,18,272.89487698363996
2011-04-01,291.9925948022267,19,287.1778501737985
2011-04-01,274.360771175901,20,259.9999663563638
2011-04-01,336.36002037622586,21,320.2275303407812
2011-04-01,284.819920973286,22,268.8564505427591
2011-04-01,532.6609900826521,23,522.1588355333964
2011-04-01,481.5287015663076,24,492.11771229814656
2011-04-01,719.318431764884,25,749.6609457363921
2011-04-01,271.0742952074566,26,282.67260779829854
2011-04-01,349.4819353743213,27,377.5311359886612
2011-04-01,284.6879821570346,28,277.95884813055966
2011-04-01,318.32038586330486,29,295.7261604688018
2011-04-01,413.3523168778482,30,411.2900865660245
2011-04-01,295.6988760951074,31,313.00762871615905
2011-04-01,225.27953153037387,32,237.74011156009834
2011-04-01,451.8664567854209,33,490.60920205682504
2011-04-01,556.3979825700662,34,530.68851002919
2011-04-01,340.8579345666151,35,334.6321703506107
2011-04-01,673.0199016984777,36,659.8597032792004
2011-04-01,358.8256024524899,37,314.5392764544151
2011-04-01,314.86598776508595,38,352.9843074965904
2011-04-01,280.21405684232747,39,268.4797994420776
2011-04-01,239.25305161518304,40,236.2620519868629
2011-04-01,409.8739299039472,41,440.69020565854237
2011-04-01,437.6890312573141,42,416.35629933935945
2011-04-01,537.7586261650932,44,541.8857629364879
2011-04-01,362.0641006695701,45,343.3859908736576
2011-04-01,346.36338153565146,46,367.45983984759073
2011-04-01,333.27744985107915,47,310.07620565351
2011-04-01,261.1189117993951,48,214.34657445908545
2011-04-01,358.72964694976156,49,361.7119921065617
2011-04-01,520.5226189875218,50,484.37325850228694
2011-04-01,466.18781556762013,51,457.56372768327094
2011-04-01,460.65837972290166,53,495.82187595961113
