region,sub_region,StateName,Fips,Year,Month,total_number_hpa
North East,New England,Massachusetts,25,2018,1,1369
North East,New England,New Hampshire,33,2018,1,332
North East,New England,Rhode Island,44,2018,1,59
North East,New England,Vermont,50,2018,1,57
North East,mid atlantic,New Jersey,34,2018,1,1510
North East,mid atlantic,New York,36,2018,1,2382
North East,mid atlantic,Pennsylvania,42,2018,1,1256
Midwest,East North Central,Illinois,17,2018,1,733
Midwest,East North Central,Indiana,18,2018,1,1008
Midwest,East North Central,Michigan,26,2018,1,1209
Midwest,East North Central,Ohio,39,2018,1,1487
Midwest,East North Central,Wisconsin,55,2018,1,766
Midwest,West North Central,Iowa,19,2018,1,459
Midwest,West North Central,Kansas,20,2018,1,451
Midwest,West North Central,Minnesota,27,2018,1,1706
Midwest,West North Central,Missouri,29,2018,1,840
Midwest,West North Central,Nebraska,31,2018,1,313
Midwest,West North Central,North Dakota,38,2018,1,36
Midwest,West North Central,South Dakota,46,2018,1,166
South,South Atlantic,Delaware,10,2018,1,501
South,South Atlantic,District of Columbia,11,2018,1,87
South,South Atlantic,Florida,12,2018,1,11346
South,South Atlantic,Georgia,13,2018,1,5010
South,South Atlantic,Maryland,24,2018,1,1360
South,South Atlantic,North Carolina,37,2018,1,6168
South,South Atlantic,South Carolina,45,2018,1,2811
South,South Atlantic,Virginia,51,2018,1,2437
South,South Atlantic,West Virginia,54,2018,1,159
South,East South Central,Alabama,1,2018,1,1212
South,East South Central,Kentucky,21,2018,1,854
South,East South Central,Mississippi,28,2018,1,453
South,East South Central,Tennessee,47,2018,1,2760
South,West South Central,Arkansas,5,2018,1,1278
South,West South Central,Louisiana,22,2018,1,1168
South,West South Central,Oklahoma,40,2018,1,905
South,West South Central,Texas,48,2018,1,15207
West,Mountain,Arizona,4,2018,1,3531
West,Mountain,Colorado,8,2018,1,3875
West,Mountain,Idaho,16,2018,1,911
West,Mountain,Montana,30,2018,1,138
West,Mountain,Nevada,32,2018,1,1189
West,Mountain,New Mexico,35,2018,1,393
West,Mountain,Utah,49,2018,1,2363
West,Mountain,Wyoming,56,2018,1,76
West,Pacific,Alaska,2,2018,1,111
West,Pacific,California,6,2018,1,8730
West,Pacific,Hawaii,15,2018,1,224
West,Pacific,Oregon,41,2018,1,1905
West,Pacific,Washington,53,2018,1,2838
North East,New England,Connecticut,9,2018,2,470
North East,New England,Maine,23,2018,2,291
North East,New England,Massachusetts,25,2018,2,864
North East,New England,New Hampshire,33,2018,2,314
North East,New England,Rhode Island,44,2018,2,89
North East,New England,Vermont,50,2018,2,72
North East,mid atlantic,New Jersey,34,2018,2,2235
North East,mid atlantic,New York,36,2018,2,2276
North East,mid atlantic,Pennsylvania,42,2018,2,1586
Midwest,East North Central,Illinois,17,2018,2,946
Midwest,East North Central,Indiana,18,2018,2,1269
Midwest,East North Central,Michigan,26,2018,2,1125
Midwest,East North Central,Ohio,39,2018,2,1545
Midwest,East North Central,Wisconsin,55,2018,2,900
Midwest,West North Central,Iowa,19,2018,2,406
Midwest,West North Central,Kansas,20,2018,2,401
Midwest,West North Central,Minnesota,27,2018,2,1221
Midwest,West North Central,Missouri,29,2018,2,858
Midwest,West North Central,Nebraska,31,2018,2,680
Midwest,West North Central,North Dakota,38,2018,2,44
Midwest,West North Central,South Dakota,46,2018,2,353
South,South Atlantic,Delaware,10,2018,2,445
South,South Atlantic,District of Columbia,11,2018,2,275
South,South Atlantic,Florida,12,2018,2,10235
South,South Atlantic,Georgia,13,2018,2,3956
South,South Atlantic,Maryland,24,2018,2,1055
South,South Atlantic,North Carolina,37,2018,2,6325
South,South Atlantic,South Carolina,45,2018,2,2608
South,South Atlantic,Virginia,51,2018,2,3048
South,South Atlantic,West Virginia,54,2018,2,192
South,East South Central,Alabama,1,2018,2,1225
South,East South Central,Kentucky,21,2018,2,700
South,East South Central,Mississippi,28,2018,2,482
South,East South Central,Tennessee,47,2018,2,2423
South,West South Central,Arkansas,5,2018,2,654
South,West South Central,Louisiana,22,2018,2,1028
South,West South Central,Oklahoma,40,2018,2,847
South,West South Central,Texas,48,2018,2,12204
West,Mountain,Arizona,4,2018,2,3005
West,Mountain,Colorado,8,2018,2,4177
West,Mountain,Idaho,16,2018,2,1226
West,Mountain,Montana,30,2018,2,179
West,Mountain,Nevada,32,2018,2,1588
West,Mountain,New Mexico,35,2018,2,440
West,Mountain,Utah,49,2018,2,2150
West,Mountain,Wyoming,56,2018,2,113
West,Pacific,Alaska,2,2018,2,111
West,Pacific,California,6,2018,2,8016
West,Pacific,Hawaii,15,2018,2,701
West,Pacific,Oregon,41,2018,2,1694
West,Pacific,Washington,53,2018,2,3044
North East,New England,Connecticut,9,2018,3,321
North East,New England,Maine,23,2018,3,248
North East,New England,Massachusetts,25,2018,3,1291
North East,New England,New Hampshire,33,2018,3,247
North East,New England,Rhode Island,44,2018,3,118
North East,New England,Vermont,50,2018,3,137
North East,mid atlantic,New Jersey,34,2018,3,2319
North East,mid atlantic,New York,36,2018,3,3841
North East,mid atlantic,Pennsylvania,42,2018,3,1948
Midwest,East North Central,Illinois,17,2018,3,2224
Midwest,East North Central,Indiana,18,2018,3,2360
Midwest,East North Central,Michigan,26,2018,3,1644
Midwest,East North Central,Ohio,39,2018,3,1799
Midwest,East North Central,Wisconsin,55,2018,3,1522
Midwest,West North Central,Iowa,19,2018,3,1025
Midwest,West North Central,Kansas,20,2018,3,773
Midwest,West North Central,Minnesota,27,2018,3,1650
Midwest,West North Central,Missouri,29,2018,3,1789
Midwest,West North Central,Nebraska,31,2018,3,585
Midwest,West North Central,North Dakota,38,2018,3,129
Midwest,West North Central,South Dakota,46,2018,3,418
South,South Atlantic,Delaware,10,2018,3,507
South,South Atlantic,District of Columbia,11,2018,3,359
South,South Atlantic,Florida,12,2018,3,11321
South,South Atlantic,Georgia,13,2018,3,5989
South,South Atlantic,Maryland,24,2018,3,1990
South,South Atlantic,North Carolina,37,2018,3,5582
South,South Atlantic,South Carolina,45,2018,3,3337
South,South Atlantic,Virginia,51,2018,3,2914
South,South Atlantic,West Virginia,54,2018,3,268
South,East South Central,Alabama,1,2018,3,1136
South,East South Central,Kentucky,21,2018,3,1230
South,East South Central,Mississippi,28,2018,3,568
South,East South Central,Tennessee,47,2018,3,3022
South,West South Central,Arkansas,5,2018,3,1244
South,West South Central,Louisiana,22,2018,3,1449
South,West South Central,Oklahoma,40,2018,3,899
South,West South Central,Texas,48,2018,3,15486
West,Mountain,Arizona,4,2018,3,3132
West,Mountain,Colorado,8,2018,3,5473
West,Mountain,Idaho,16,2018,3,1480
West,Mountain,Montana,30,2018,3,295
West,Mountain,Nevada,32,2018,3,1577
West,Mountain,New Mexico,35,2018,3,635
West,Mountain,Utah,49,2018,3,2417
West,Mountain,Wyoming,56,2018,3,166
West,Pacific,Alaska,2,2018,3,140
West,Pacific,California,6,2018,3,11546
West,Pacific,Hawaii,15,2018,3,355
West,Pacific,Oregon,41,2018,3,1661
West,Pacific,Washington,53,2018,3,5006
North East,New England,Connecticut,9,2018,4,290
North East,New England,Maine,23,2018,4,343
North East,New England,Massachusetts,25,2018,4,813
North East,New England,New Hampshire,33,2018,4,226
North East,New England,Rhode Island,44,2018,4,93
North East,New England,Vermont,50,2018,4,100
North East,mid atlantic,New Jersey,34,2018,4,1611
North East,mid atlantic,New York,36,2018,4,2300
North East,mid atlantic,Pennsylvania,42,2018,4,2062
Midwest,East North Central,Illinois,17,2018,4,1985
Midwest,East North Central,Indiana,18,2018,4,2345
Midwest,East North Central,Michigan,26,2018,4,2129
Midwest,East North Central,Ohio,39,2018,4,2089
Midwest,East North Central,Wisconsin,55,2018,4,2015
Midwest,West North Central,Iowa,19,2018,4,1294
Midwest,West North Central,Kansas,20,2018,4,792
Midwest,West North Central,Minnesota,27,2018,4,1860
Midwest,West North Central,Missouri,29,2018,4,1487
Midwest,West North Central,Nebraska,31,2018,4,1410
Midwest,West North Central,North Dakota,38,2018,4,321
Midwest,West North Central,South Dakota,46,2018,4,467
South,South Atlantic,Delaware,10,2018,4,532
South,South Atlantic,District of Columbia,11,2018,4,63
South,South Atlantic,Florida,12,2018,4,13793
South,South Atlantic,Georgia,13,2018,4,4471
South,South Atlantic,Maryland,24,2018,4,1555
South,South Atlantic,North Carolina,37,2018,4,6368
South,South Atlantic,South Carolina,45,2018,4,3219
South,South Atlantic,Virginia,51,2018,4,2909
South,South Atlantic,West Virginia,54,2018,4,296
South,East South Central,Alabama,1,2018,4,1353
South,East South Central,Kentucky,21,2018,4,1769
South,East South Central,Mississippi,28,2018,4,676
South,East South Central,Tennessee,47,2018,4,3658
South,West South Central,Arkansas,5,2018,4,1088
South,West South Central,Louisiana,22,2018,4,1480
South,West South Central,Oklahoma,40,2018,4,940
South,West South Central,Texas,48,2018,4,19795
West,Mountain,Arizona,4,2018,4,4261
West,Mountain,Colorado,8,2018,4,3672
West,Mountain,Idaho,16,2018,4,1117
West,Mountain,Montana,30,2018,4,422
West,Mountain,Nevada,32,2018,4,1510
West,Mountain,New Mexico,35,2018,4,429
West,Mountain,Utah,49,2018,4,2028
West,Mountain,Wyoming,56,2018,4,149
West,Pacific,Alaska,2,2018,4,129
West,Pacific,California,6,2018,4,10136
West,Pacific,Hawaii,15,2018,4,265
West,Pacific,Oregon,41,2018,4,1595
West,Pacific,Washington,53,2018,4,4150
North East,New England,Connecticut,9,2018,5,383
North East,New England,Maine,23,2018,5,429
North East,New England,Massachusetts,25,2018,5,2238
North East,New England,New Hampshire,33,2018,5,377
North East,New England,Rhode Island,44,2018,5,152
North East,New England,Vermont,50,2018,5,172
North East,mid atlantic,New Jersey,34,2018,5,2353
North East,mid atlantic,New York,36,2018,5,4844
North East,mid atlantic,Pennsylvania,42,2018,5,2559
Midwest,East North Central,Illinois,17,2018,5,2998
Midwest,East North Central,Indiana,18,2018,5,2537
Midwest,East North Central,Michigan,26,2018,5,2148
Midwest,East North Central,Ohio,39,2018,5,3147
Midwest,East North Central,Wisconsin,55,2018,5,2033
Midwest,West North Central,Iowa,19,2018,5,1279
Midwest,West North Central,Kansas,20,2018,5,1001
Midwest,West North Central,Minnesota,27,2018,5,2908
Midwest,West North Central,Missouri,29,2018,5,1587
Midwest,West North Central,Nebraska,31,2018,5,781
Midwest,West North Central,North Dakota,38,2018,5,571
Midwest,West North Central,South Dakota,46,2018,5,604
South,South Atlantic,Delaware,10,2018,5,677
South,South Atlantic,District of Columbia,11,2018,5,112
South,South Atlantic,Florida,12,2018,5,11192
South,South Atlantic,Georgia,13,2018,5,5600
South,South Atlantic,Maryland,24,2018,5,1391
South,South Atlantic,North Carolina,37,2018,5,6649
South,South Atlantic,South Carolina,45,2018,5,3072
South,South Atlantic,Virginia,51,2018,5,2432
South,South Atlantic,West Virginia,54,2018,5,290
South,East South Central,Alabama,1,2018,5,1546
South,East South Central,Kentucky,21,2018,5,1055
South,East South Central,Mississippi,28,2018,5,677
South,East South Central,Tennessee,47,2018,5,3665
South,West South Central,Arkansas,5,2018,5,792
South,West South Central,Louisiana,22,2018,5,1655
South,West South Central,Oklahoma,40,2018,5,1081
South,West South Central,Texas,48,2018,5,16526
West,Mountain,Arizona,4,2018,5,3621
West,Mountain,Colorado,8,2018,5,3675
West,Mountain,Idaho,16,2018,5,1311
West,Mountain,Montana,30,2018,5,380
West,Mountain,Nevada,32,2018,5,2080
West,Mountain,New Mexico,35,2018,5,417
West,Mountain,Utah,49,2018,5,2486
West,Mountain,Wyoming,56,2018,5,194
West,Pacific,Alaska,2,2018,5,186
West,Pacific,California,6,2018,5,12089
West,Pacific,Hawaii,15,2018,5,348
West,Pacific,Oregon,41,2018,5,1416
West,Pacific,Washington,53,2018,5,3318
North East,New England,Connecticut,9,2018,6,413
North East,New England,Maine,23,2018,6,467
North East,New England,Massachusetts,25,2018,6,1587
North East,New England,New Hampshire,33,2018,6,476
North East,New England,Rhode Island,44,2018,6,88
North East,New England,Vermont,50,2018,6,153
North East,mid atlantic,New Jersey,34,2018,6,2909
North East,mid atlantic,New York,36,2018,6,3276
North East,mid atlantic,Pennsylvania,42,2018,6,2127
Midwest,East North Central,Illinois,17,2018,6,1896
Midwest,East North Central,Indiana,18,2018,6,1710
Midwest,East North Central,Michigan,26,2018,6,1758
Midwest,East North Central,Ohio,39,2018,6,1737
Midwest,East North Central,Wisconsin,55,2018,6,1953
Midwest,West North Central,Iowa,19,2018,6,1209
Midwest,West North Central,Kansas,20,2018,6,586
Midwest,West North Central,Minnesota,27,2018,6,2621
Midwest,West North Central,Missouri,29,2018,6,1797
Midwest,West North Central,Nebraska,31,2018,6,570
Midwest,West North Central,North Dakota,38,2018,6,304
Midwest,West North Central,South Dakota,46,2018,6,342
South,South Atlantic,Delaware,10,2018,6,489
South,South Atlantic,District of Columbia,11,2018,6,799
South,South Atlantic,Florida,12,2018,6,12957
South,South Atlantic,Georgia,13,2018,6,4016
South,South Atlantic,Maryland,24,2018,6,1334
South,South Atlantic,North Carolina,37,2018,6,5519
South,South Atlantic,South Carolina,45,2018,6,3438
South,South Atlantic,Virginia,51,2018,6,2886
South,South Atlantic,West Virginia,54,2018,6,314
South,East South Central,Alabama,1,2018,6,1225
South,East South Central,Kentucky,21,2018,6,1466
South,East South Central,Mississippi,28,2018,6,799
South,East South Central,Tennessee,47,2018,6,3616
South,West South Central,Arkansas,5,2018,6,916
South,West South Central,Louisiana,22,2018,6,1401
South,West South Central,Oklahoma,40,2018,6,833
South,West South Central,Texas,48,2018,6,19086
West,Mountain,Arizona,4,2018,6,3557
West,Mountain,Colorado,8,2018,6,3674
West,Mountain,Idaho,16,2018,6,1400
West,Mountain,Montana,30,2018,6,436
West,Mountain,Nevada,32,2018,6,1163
West,Mountain,New Mexico,35,2018,6,497
West,Mountain,Utah,49,2018,6,2535
West,Mountain,Wyoming,56,2018,6,196
West,Pacific,Alaska,2,2018,6,221
West,Pacific,California,6,2018,6,12952
West,Pacific,Hawaii,15,2018,6,464
West,Pacific,Oregon,41,2018,6,1347
West,Pacific,Washington,53,2018,6,4124
North East,New England,Connecticut,9,2018,7,494
North East,New England,Maine,23,2018,7,347
North East,New England,Massachusetts,25,2018,7,1038
North East,New England,New Hampshire,33,2018,7,321
North East,New England,Rhode Island,44,2018,7,99
North East,New England,Vermont,50,2018,7,187
North East,mid atlantic,New Jersey,34,2018,7,1960
North East,mid atlantic,New York,36,2018,7,4095
North East,mid atlantic,Pennsylvania,42,2018,7,2597
Midwest,East North Central,Illinois,17,2018,7,1621
Midwest,East North Central,Indiana,18,2018,7,1958
Midwest,East North Central,Michigan,26,2018,7,1645
Midwest,East North Central,Ohio,39,2018,7,2603
Midwest,East North Central,Wisconsin,55,2018,7,1829
Midwest,West North Central,Iowa,19,2018,7,1365
Midwest,West North Central,Kansas,20,2018,7,714
Midwest,West North Central,Minnesota,27,2018,7,2595
Midwest,West North Central,Missouri,29,2018,7,897
Midwest,West North Central,Nebraska,31,2018,7,604
Midwest,West North Central,North Dakota,38,2018,7,308
Midwest,West North Central,South Dakota,46,2018,7,365
South,South Atlantic,Delaware,10,2018,7,499
South,South Atlantic,District of Columbia,11,2018,7,30
South,South Atlantic,Florida,12,2018,7,12952
South,South Atlantic,Georgia,13,2018,7,4666
South,South Atlantic,Maryland,24,2018,7,1810
South,South Atlantic,North Carolina,37,2018,7,6055
South,South Atlantic,South Carolina,45,2018,7,3021
South,South Atlantic,Virginia,51,2018,7,2956
South,South Atlantic,West Virginia,54,2018,7,206
South,East South Central,Alabama,1,2018,7,1278
South,East South Central,Kentucky,21,2018,7,1097
South,East South Central,Mississippi,28,2018,7,677
South,East South Central,Tennessee,47,2018,7,3744
South,West South Central,Arkansas,5,2018,7,774
South,West South Central,Louisiana,22,2018,7,1148
South,West South Central,Oklahoma,40,2018,7,794
South,West South Central,Texas,48,2018,7,16171
West,Mountain,Arizona,4,2018,7,4509
West,Mountain,Colorado,8,2018,7,3283
West,Mountain,Idaho,16,2018,7,1205
West,Mountain,Montana,30,2018,7,398
West,Mountain,Nevada,32,2018,7,1236
West,Mountain,New Mexico,35,2018,7,413
West,Mountain,Utah,49,2018,7,2032
West,Mountain,Wyoming,56,2018,7,169
West,Pacific,Alaska,2,2018,7,133
West,Pacific,California,6,2018,7,9497
West,Pacific,Hawaii,15,2018,7,270
West,Pacific,Oregon,41,2018,7,1345
West,Pacific,Washington,53,2018,7,3023
North East,New England,Connecticut,9,2018,8,349
North East,New England,Maine,23,2018,8,375
North East,New England,Massachusetts,25,2018,8,864
North East,New England,New Hampshire,33,2018,8,328
North East,New England,Rhode Island,44,2018,8,187
North East,New England,Vermont,50,2018,8,137
North East,mid atlantic,New Jersey,34,2018,8,2083
North East,mid atlantic,New York,36,2018,8,2825
North East,mid atlantic,Pennsylvania,42,2018,8,1840
Midwest,East North Central,Illinois,17,2018,8,1853
Midwest,East North Central,Indiana,18,2018,8,2098
Midwest,East North Central,Michigan,26,2018,8,2176
Midwest,East North Central,Ohio,39,2018,8,1962
Midwest,East North Central,Wisconsin,55,2018,8,1666
Midwest,West North Central,Iowa,19,2018,8,1016
Midwest,West North Central,Kansas,20,2018,8,1346
Midwest,West North Central,Minnesota,27,2018,8,4176
Midwest,West North Central,Missouri,29,2018,8,1580
Midwest,West North Central,Nebraska,31,2018,8,789
Midwest,West North Central,North Dakota,38,2018,8,404
Midwest,West North Central,South Dakota,46,2018,8,624
South,South Atlantic,Delaware,10,2018,8,535
South,South Atlantic,District of Columbia,11,2018,8,340
South,South Atlantic,Florida,12,2018,8,12439
South,South Atlantic,Georgia,13,2018,8,4476
South,South Atlantic,Maryland,24,2018,8,2181
South,South Atlantic,North Carolina,37,2018,8,7348
South,South Atlantic,South Carolina,45,2018,8,3612
South,South Atlantic,Virginia,51,2018,8,2214
South,South Atlantic,West Virginia,54,2018,8,509
South,East South Central,Alabama,1,2018,8,1381
South,East South Central,Kentucky,21,2018,8,1526
South,East South Central,Mississippi,28,2018,8,572
South,East South Central,Tennessee,47,2018,8,3737
South,West South Central,Arkansas,5,2018,8,715
South,West South Central,Louisiana,22,2018,8,1767
South,West South Central,Oklahoma,40,2018,8,867
South,West South Central,Texas,48,2018,8,15564
West,Mountain,Arizona,4,2018,8,3738
West,Mountain,Colorado,8,2018,8,3320
West,Mountain,Idaho,16,2018,8,1379
West,Mountain,Montana,30,2018,8,339
West,Mountain,Nevada,32,2018,8,1352
West,Mountain,New Mexico,35,2018,8,416
West,Mountain,Utah,49,2018,8,2406
West,Mountain,Wyoming,56,2018,8,155
West,Pacific,Alaska,2,2018,8,165
West,Pacific,California,6,2018,8,8826
West,Pacific,Hawaii,15,2018,8,332
West,Pacific,Oregon,41,2018,8,1706
West,Pacific,Washington,53,2018,8,4338
North East,New England,Connecticut,9,2018,9,269
North East,New England,Maine,23,2018,9,457
North East,New England,Massachusetts,25,2018,9,905
North East,New England,New Hampshire,33,2018,9,253
North East,New England,Rhode Island,44,2018,9,72
North East,New England,Vermont,50,2018,9,181
North East,mid atlantic,New Jersey,34,2018,9,2076
North East,mid atlantic,New York,36,2018,9,2122
North East,mid atlantic,Pennsylvania,42,2018,9,1830
Midwest,East North Central,Illinois,17,2018,9,2482
Midwest,East North Central,Indiana,18,2018,9,1361
Midwest,East North Central,Michigan,26,2018,9,1614
Midwest,East North Central,Ohio,39,2018,9,1478
Midwest,East North Central,Wisconsin,55,2018,9,1877
Midwest,West North Central,Iowa,19,2018,9,736
Midwest,West North Central,Kansas,20,2018,9,766
Midwest,West North Central,Minnesota,27,2018,9,2215
Midwest,West North Central,Missouri,29,2018,9,870
Midwest,West North Central,Nebraska,31,2018,9,718
Midwest,West North Central,North Dakota,38,2018,9,675
Midwest,West North Central,South Dakota,46,2018,9,455
South,South Atlantic,Delaware,10,2018,9,440
South,South Atlantic,District of Columbia,11,2018,9,228
South,South Atlantic,Florida,12,2018,9,10481
South,South Atlantic,Georgia,13,2018,9,4264
South,South Atlantic,Maryland,24,2018,9,1535
South,South Atlantic,North Carolina,37,2018,9,4247
South,South Atlantic,South Carolina,45,2018,9,2620
South,South Atlantic,Virginia,51,2018,9,3306
South,South Atlantic,West Virginia,54,2018,9,248
South,East South Central,Alabama,1,2018,9,1040
South,East South Central,Kentucky,21,2018,9,1364
South,East South Central,Mississippi,28,2018,9,524
South,East South Central,Tennessee,47,2018,9,3799
South,West South Central,Arkansas,5,2018,9,720
South,West South Central,Louisiana,22,2018,9,1354
South,West South Central,Oklahoma,40,2018,9,716
South,West South Central,Texas,48,2018,9,13362
West,Mountain,Arizona,4,2018,9,3230
West,Mountain,Colorado,8,2018,9,4166
West,Mountain,Idaho,16,2018,9,1407
West,Mountain,Montana,30,2018,9,396
West,Mountain,Nevada,32,2018,9,1118
West,Mountain,New Mexico,35,2018,9,309
West,Mountain,Utah,49,2018,9,2091
West,Mountain,Wyoming,56,2018,9,139
West,Pacific,Alaska,2,2018,9,128
West,Pacific,California,6,2018,9,7424
West,Pacific,Hawaii,15,2018,9,487
West,Pacific,Oregon,41,2018,9,1433
West,Pacific,Washington,53,2018,9,3392
North East,New England,Connecticut,9,2018,10,439
North East,New England,Maine,23,2018,10,485
North East,New England,Massachusetts,25,2018,10,1155
North East,New England,New Hampshire,33,2018,10,447
North East,New England,Rhode Island,44,2018,10,91
North East,New England,Vermont,50,2018,10,286
North East,mid atlantic,New Jersey,34,2018,10,2376
North East,mid atlantic,New York,36,2018,10,2748
North East,mid atlantic,Pennsylvania,42,2018,10,2768
Midwest,East North Central,Illinois,17,2018,10,2117
Midwest,East North Central,Indiana,18,2018,10,2083
Midwest,East North Central,Michigan,26,2018,10,2936
Midwest,East North Central,Ohio,39,2018,10,2167
Midwest,East North Central,Wisconsin,55,2018,10,1638
Midwest,West North Central,Iowa,19,2018,10,1452
Midwest,West North Central,Kansas,20,2018,10,1340
Midwest,West North Central,Minnesota,27,2018,10,2631
Midwest,West North Central,Missouri,29,2018,10,1671
Midwest,West North Central,Nebraska,31,2018,10,690
Midwest,West North Central,North Dakota,38,2018,10,342
Midwest,West North Central,South Dakota,46,2018,10,457
South,South Atlantic,Delaware,10,2018,10,569
South,South Atlantic,District of Columbia,11,2018,10,1023
South,South Atlantic,Florida,12,2018,10,12123
South,South Atlantic,Georgia,13,2018,10,5778
South,South Atlantic,Maryland,24,2018,10,1271
South,South Atlantic,North Carolina,37,2018,10,5022
South,South Atlantic,South Carolina,45,2018,10,2856
South,South Atlantic,Virginia,51,2018,10,2415
South,South Atlantic,West Virginia,54,2018,10,221
South,East South Central,Alabama,1,2018,10,1130
South,East South Central,Kentucky,21,2018,10,1303
South,East South Central,Mississippi,28,2018,10,695
South,East South Central,Tennessee,47,2018,10,3956
South,West South Central,Arkansas,5,2018,10,707
South,West South Central,Louisiana,22,2018,10,1285
South,West South Central,Oklahoma,40,2018,10,1092
South,West South Central,Texas,48,2018,10,13241
West,Mountain,Arizona,4,2018,10,3156
West,Mountain,Colorado,8,2018,10,3326
West,Mountain,Idaho,16,2018,10,1329
West,Mountain,Montana,30,2018,10,420
West,Mountain,Nevada,32,2018,10,1736
West,Mountain,New Mexico,35,2018,10,423
West,Mountain,Utah,49,2018,10,2146
West,Mountain,Wyoming,56,2018,10,172
West,Pacific,Alaska,2,2018,10,129
West,Pacific,California,6,2018,10,8745
West,Pacific,Hawaii,15,2018,10,364
West,Pacific,Oregon,41,2018,10,2008
West,Pacific,Washington,53,2018,10,3606
North East,New England,Connecticut,9,2018,11,354
North East,New England,Maine,23,2018,11,335
North East,New England,Massachusetts,25,2018,11,1023
North East,New England,New Hampshire,33,2018,11,232
North East,New England,Rhode Island,44,2018,11,80
North East,New England,Vermont,50,2018,11,153
North East,mid atlantic,New Jersey,34,2018,11,2058
North East,mid atlantic,New York,36,2018,11,3575
North East,mid atlantic,Pennsylvania,42,2018,11,1640
Midwest,East North Central,Illinois,17,2018,11,2494
Midwest,East North Central,Indiana,18,2018,11,1552
Midwest,East North Central,Michigan,26,2018,11,1353
Midwest,East North Central,Ohio,39,2018,11,1870
Midwest,East North Central,Wisconsin,55,2018,11,1168
Midwest,West North Central,Iowa,19,2018,11,759
Midwest,West North Central,Kansas,20,2018,11,499
Midwest,West North Central,Minnesota,27,2018,11,1787
Midwest,West North Central,Missouri,29,2018,11,1357
Midwest,West North Central,Nebraska,31,2018,11,740
Midwest,West North Central,North Dakota,38,2018,11,111
Midwest,West North Central,South Dakota,46,2018,11,190
South,South Atlantic,Delaware,10,2018,11,548
South,South Atlantic,District of Columbia,11,2018,11,662
South,South Atlantic,Florida,12,2018,11,12159
South,South Atlantic,Georgia,13,2018,11,4924
South,South Atlantic,Maryland,24,2018,11,1477
South,South Atlantic,North Carolina,37,2018,11,4571
South,South Atlantic,South Carolina,45,2018,11,2718
South,South Atlantic,Virginia,51,2018,11,2073
South,South Atlantic,West Virginia,54,2018,11,233
South,East South Central,Alabama,1,2018,11,1111
South,East South Central,Kentucky,21,2018,11,792
South,East South Central,Mississippi,28,2018,11,496
South,East South Central,Tennessee,47,2018,11,2679
South,West South Central,Arkansas,5,2018,11,759
South,West South Central,Louisiana,22,2018,11,983
South,West South Central,Oklahoma,40,2018,11,748
South,West South Central,Texas,48,2018,11,15265
West,Mountain,Arizona,4,2018,11,2563
West,Mountain,Colorado,8,2018,11,3649
West,Mountain,Idaho,16,2018,11,1138
West,Mountain,Montana,30,2018,11,240
West,Mountain,Nevada,32,2018,11,1632
West,Mountain,New Mexico,35,2018,11,324
West,Mountain,Utah,49,2018,11,1910
West,Mountain,Wyoming,56,2018,11,133
West,Pacific,Alaska,2,2018,11,106
West,Pacific,California,6,2018,11,7741
West,Pacific,Hawaii,15,2018,11,270
West,Pacific,Oregon,41,2018,11,1824
West,Pacific,Washington,53,2018,11,3941
North East,New England,Connecticut,9,2018,12,525
North East,New England,Maine,23,2018,12,282
North East,New England,Massachusetts,25,2018,12,1339
North East,New England,New Hampshire,33,2018,12,185
North East,New England,Rhode Island,44,2018,12,64
North East,New England,Vermont,50,2018,12,97
North East,mid atlantic,New Jersey,34,2018,12,1701
North East,mid atlantic,New York,36,2018,12,3277
North East,mid atlantic,Pennsylvania,42,2018,12,1630
Midwest,East North Central,Illinois,17,2018,12,1204
Midwest,East North Central,Indiana,18,2018,12,1091
Midwest,East North Central,Michigan,26,2018,12,981
Midwest,East North Central,Ohio,39,2018,12,1155
Midwest,East North Central,Wisconsin,55,2018,12,697
Midwest,West North Central,Iowa,19,2018,12,417
Midwest,West North Central,Kansas,20,2018,12,379
Midwest,West North Central,Minnesota,27,2018,12,987
Midwest,West North Central,Missouri,29,2018,12,654
Midwest,West North Central,Nebraska,31,2018,12,435
Midwest,West North Central,North Dakota,38,2018,12,112
Midwest,West North Central,South Dakota,46,2018,12,171
South,South Atlantic,Delaware,10,2018,12,500
South,South Atlantic,District of Columbia,11,2018,12,637
South,South Atlantic,Florida,12,2018,12,11548
South,South Atlantic,Georgia,13,2018,12,3316
South,South Atlantic,Maryland,24,2018,12,1314
South,South Atlantic,North Carolina,37,2018,12,5512
South,South Atlantic,South Carolina,45,2018,12,2843
South,South Atlantic,Virginia,51,2018,12,1665
South,South Atlantic,West Virginia,54,2018,12,213
South,East South Central,Alabama,1,2018,12,865
South,East South Central,Kentucky,21,2018,12,887
South,East South Central,Mississippi,28,2018,12,496
South,East South Central,Tennessee,47,2018,12,2139
South,West South Central,Arkansas,5,2018,12,789
South,West South Central,Louisiana,22,2018,12,979
South,West South Central,Oklahoma,40,2018,12,634
South,West South Central,Texas,48,2018,12,14984
West,Mountain,Arizona,4,2018,12,3166
West,Mountain,Colorado,8,2018,12,4293
West,Mountain,Idaho,16,2018,12,938
West,Mountain,Montana,30,2018,12,324
West,Mountain,Nevada,32,2018,12,1140
West,Mountain,New Mexico,35,2018,12,349
