HPI,Fips,datetime,HPI_inf
213.1,12,2000-10-01,324.37866045428075
219.23,12,2001-01-01,329.10943595634694
224.77,12,2001-04-01,334.92524059293044
229.92,12,2001-07-01,338.35524324324325
235.47,12,2001-10-01,348.287714770798
240.17,12,2002-01-01,353.4393648648649
247.48,12,2002-04-01,360.3419097493036
254.48,12,2002-07-01,367.0579072847682
260.23,12,2002-10-01,374.9377772877619
265.79,12,2003-01-01,381.0580054854636
272.22,12,2003-04-01,386.4607235198262
278.75,12,2003-07-01,391.89940828402365
291.74,12,2003-10-01,410.6040193861067
300.6,12,2004-01-01,421.7113043478261
314.73,12,2004-04-01,436.6127006369427
334.43,12,2004-07-01,457.86602828706134
349.69,12,2004-10-01,478.5077403141362
368.41,12,2005-01-01,502.0210510948905
395.85,12,2005-04-01,532.1983333333334
423.32,12,2005-07-01,562.761521871821
445.68,12,2005-10-01,587.1115161290322
463.03,12,2006-01-01,605.0876039999999
472.9,12,2006-04-01,612.7771145265245
476.36,12,2006-07-01,608.2142139716659
479.68,12,2006-10-01,613.3520782778866
476.67,12,2007-01-01,604.6019848876768
470.43,12,2007-04-01,589.5799137819422
453.64,12,2007-07-01,561.1510010128452
442.2,12,2007-10-01,548.5184787922223
424.5,12,2008-01-01,522.7347769548256
395.3,12,2008-04-01,480.7836939829681
363.2,12,2008-07-01,432.24785756568457
344.75,12,2008-10-01,414.4935896551248
350.63,12,2009-01-01,422.4473410532527
332.47,12,2009-04-01,400.20245940145355
313.35,12,2009-07-01,375.52860581883215
305.53,12,2009-10-01,368.6468007312614
299.68,12,2010-01-01,362.7387509551928
291.39,12,2010-04-01,352.9119380161076
294.82,12,2010-07-01,354.96395363835705
289.45,12,2010-10-01,350.0724294308191
275.7,12,2011-01-01,332.4595573477778
267.36,12,2011-04-01,320.6832901179894
270.21,12,2011-07-01,320.67422966898243
272.54,12,2011-10-01,323.57455050922607
267.12,12,2012-01-01,316.1816226987614
265.11,12,2012-04-01,312.5610090129104
271.58,12,2012-07-01,317.8462304537069
275.15,12,2012-10-01,321.46013553382085
279.03,12,2013-01-01,324.4240437741892
288.36,12,2013-04-01,333.49751577531356
295.79,12,2013-07-01,338.51346650669524
303.44,12,2013-10-01,347.2866694108477
308.04,12,2014-01-01,349.65140712945595
316.17,12,2014-04-01,356.6599674563748
323.01,12,2014-07-01,360.0464595372641
328.86,12,2014-10-01,366.6313316327837
336.26,12,2015-01-01,373.2081177145041
344.5,12,2015-04-01,380.26717122017766
353.0,12,2015-07-01,385.888198757764
360.15,12,2015-10-01,393.19452787234485
366.67,12,2016-01-01,398.5994376601338
376.11,12,2016-04-01,406.551592704413
386.55,12,2016-07-01,412.46982068785314
392.93,12,2016-10-01,417.01663580547705
400.41,12,2017-01-01,422.07918626130305
410.39,12,2017-04-01,429.8737962599293
417.5,12,2017-07-01,433.23063485131223
425.57,12,2017-10-01,439.41521066666667
434.09,12,2018-01-01,445.16635760446053
442.29,12,2018-04-01,449.84770303032667
449.37,12,2018-07-01,452.99590848079987
452.76,12,2018-10-01,454.65963391580993
460.07,12,2019-01-01,460.02789281154185
465.93,12,2019-04-01,462.08114351364026
473.66,12,2019-07-01,465.8986912984362
479.78,12,2019-10-01,468.0416476541297
229.94,13,2000-01-01,362.0308337349398
233.66,13,2000-04-01,363.7247027992853
237.48,13,2000-07-01,363.8204736225088
241.33,13,2000-10-01,367.3500803727432
248.13,13,2001-01-01,372.49429523262495
251.17,13,2001-04-01,374.2633477765108
254.39,13,2001-07-01,374.3658243243243
257.69,13,2001-10-01,381.1536977928693
259.9,13,2002-01-01,382.47445945945947
261.86,13,2002-04-01,381.2798306406686
266.16,13,2002-07-01,383.90495364238416
269.22,13,2002-10-01,387.89051378169796
271.3,13,2003-01-01,388.9575863960505
273.12,13,2003-04-01,387.7384204236828
274.81,13,2003-07-01,386.3600946745562
278.37,13,2003-10-01,391.786662358643
282.2,13,2004-01-01,395.8979710144927
284.11,13,2004-04-01,394.1347643312102
287.99,13,2004-07-01,394.2853137768466
292.58,13,2004-10-01,400.3597319371728
296.4,13,2005-01-01,403.8952241918665
300.29,13,2005-04-01,403.72322222222226
305.3,13,2005-07-01,405.8657578840285
309.31,13,2005-10-01,407.46603629032256
312.52,13,2006-01-01,408.40113599999995
314.39,13,2006-04-01,407.38210411502234
316.91,13,2006-07-01,404.6292017586713
322.83,13,2006-10-01,412.79280234833664
325.48,13,2007-01-01,412.83456907554717
326.51,13,2007-04-01,409.2080387070169
324.48,13,2007-07-01,401.38055905265855
326.65,13,2007-10-01,405.1867053312514
327.0,13,2008-01-01,402.6720189970035
321.96,13,2008-04-01,391.58390618455957
313.19,13,2008-07-01,372.7304694686034
311.87,13,2008-10-01,374.9619022646665
318.62,13,2009-01-01,383.88093376604223
308.88,13,2009-04-01,371.80658603760025
296.2,13,2009-07-01,354.97550037829285
291.9,13,2009-10-01,352.20109689213893
286.36,13,2010-01-01,346.6159527613755
280.24,13,2010-04-01,339.4078091548578
283.02,13,2010-07-01,340.7567266763714
279.14,13,2010-10-01,337.6031022674688
268.9,13,2011-01-01,324.2596117911405
257.44,13,2011-04-01,308.78480777967974
258.95,13,2011-07-01,307.3113199836535
258.38,13,2011-10-01,306.76301592637344
251.77,13,2012-01-01,298.0123058807545
247.47,13,2012-04-01,291.76369393996805
250.5,13,2012-07-01,293.17505239212596
253.46,13,2012-10-01,296.11952008868707
253.81,13,2013-01-01,295.1011237154678
259.79,13,2013-04-01,300.4554016620499
263.41,13,2013-07-01,301.4565475929835
266.72,13,2013-10-01,305.26067909722286
270.86,13,2014-01-01,307.4489681050657
277.16,13,2014-04-01,312.65419419998364
282.29,13,2014-07-01,314.65748757863315
284.43,13,2014-10-01,317.0983082658659
288.54,13,2015-01-01,320.24466271737055
295.5,13,2015-04-01,326.17982320918
299.58,13,2015-07-01,327.4911801242236
301.9,13,2015-10-01,329.5999665824265
304.8,13,2016-01-01,331.34182943466544
313.28,13,2016-04-01,338.6362579097564
318.92,13,2016-07-01,340.3049416990561
321.55,13,2016-10-01,341.26103693597116
324.04,13,2017-01-01,341.57623315130155
332.59,13,2017-04-01,348.38014059331334
338.06,13,2017-07-01,350.79748124032244
341.3,13,2017-10-01,352.4036266666667
349.58,13,2018-01-01,358.49997763451665
357.77,13,2018-04-01,363.88345364615964
363.34,13,2018-07-01,366.2717435240755
365.38,13,2018-10-01,366.9130158144682
370.97,13,2019-01-01,370.93604754993305
378.3,13,2019-04-01,375.17501897540427
383.65,13,2019-07-01,377.36357918474226
387.47,13,2019-10-01,377.9901146703607
231.31,15,2000-01-01,364.1878409638554
231.02,15,2000-04-01,359.6151709350804
234.0,15,2000-07-01,358.4890973036343
239.64,15,2000-10-01,364.77757949912643
247.36,15,2001-01-01,371.3383664560598
251.11,15,2001-04-01,374.1739429874572
255.42,15,2001-07-01,375.8815945945946
259.29,15,2001-10-01,383.5202852292021
263.38,15,2002-01-01,387.59570270270274
269.19,15,2002-04-01,391.9526373259053
277.53,15,2002-07-01,400.3048609271523
281.14,15,2002-10-01,405.06477618522604
289.15,15,2003-01-01,414.5487877125617
296.14,15,2003-04-01,420.4190678978816
304.6,15,2003-07-01,428.2423668639054
321.86,15,2003-10-01,452.99585137318263
336.94,15,2004-01-01,472.6926376811594
356.24,15,2004-04-01,494.19791082802544
390.42,15,2004-07-01,534.521588266108
404.42,15,2004-10-01,553.3990115183246
423.76,15,2005-01-01,577.4448050052137
448.58,15,2005-04-01,603.0908888888889
476.72,15,2005-07-01,633.7514710071212
503.21,15,2005-10-01,662.8980120967742
521.79,15,2006-01-01,681.8751719999999
526.28,15,2006-04-01,681.9461616261775
536.17,15,2006-07-01,684.5793414753298
534.22,15,2006-10-01,683.0907005870843
541.38,15,2007-01-01,686.6793013583621
542.33,15,2007-04-01,679.6906545954994
539.67,15,2007-07-01,667.5697926033906
537.48,15,2007-10-01,666.7067208983348
532.33,15,2008-01-01,655.5180301916663
521.34,15,2008-04-01,634.0798659779423
506.05,15,2008-07-01,602.2550339237739
496.94,15,2008-10-01,597.4719200673466
493.88,15,2009-01-01,595.0383389880514
473.18,15,2009-04-01,569.578607812975
459.7,15,2009-07-01,550.9191003507807
453.11,15,2009-10-01,546.7140767824498
452.77,15,2010-01-01,548.0419923584578
449.69,15,2010-04-01,544.634233866857
452.44,15,2010-07-01,544.7387937865079
452.71,15,2010-10-01,547.5256159185562
443.31,15,2011-01-01,534.5761565754202
443.77,15,2011-04-01,532.277168071739
446.87,15,2011-07-01,530.3271270944014
446.65,15,2011-10-01,530.287565072818
448.38,15,2012-01-01,530.7334381014923
445.25,15,2012-04-01,524.9435678133543
453.53,15,2012-07-01,530.7931397660714
457.72,15,2012-10-01,534.7582527222987
461.04,15,2013-01-01,536.0443720806086
470.95,15,2013-04-01,544.6686608904977
480.02,15,2013-07-01,549.353372975908
491.05,15,2013-10-01,562.0060605529817
495.07,15,2014-01-01,561.9462476547843
502.6,15,2014-04-01,566.964922806003
512.4,15,2014-07-01,571.1519948821835
519.5,15,2014-10-01,579.1673562708481
531.53,15,2015-01-01,589.9343091916683
535.22,15,2015-04-01,590.7883755601263
543.03,15,2015-07-01,593.6228571428571
549.4,15,2015-10-01,599.8086175567577
564.76,15,2016-01-01,613.9390144078794
567.79,15,2016-04-01,613.7457893213119
578.42,15,2016-07-01,617.2055198092562
583.92,15,2016-10-01,619.7143358347139
585.04,15,2017-01-01,616.7008994038928
593.7,15,2017-04-01,621.8866756975561
602.19,15,2017-07-01,624.8794155715251
605.51,15,2017-10-01,625.2092586666666
612.37,15,2018-01-01,627.9953982036986
617.09,15,2018-04-01,627.6346267448604
622.85,15,2018-07-01,627.8756961908142
626.12,15,2018-10-01,628.7469961731754
633.09,15,2019-01-01,633.0320574261722
635.48,15,2019-04-01,630.2305605564101
641.46,15,2019-07-01,630.9491502771922
647.59,15,2019-10-01,631.7459890039975
199.84,16,2000-01-01,314.6396530120482
199.79,16,2000-04-01,311.0012769505658
201.43,16,2000-07-01,308.59170457209854
203.59,16,2000-10-01,309.90263482818875
208.9,16,2001-01-01,313.6019758759334
211.23,16,2001-04-01,314.74955986316985
212.38,16,2001-07-01,312.543
214.75,16,2001-10-01,317.64040747028866
215.23,16,2002-01-01,316.7371216216216
216.25,16,2002-04-01,314.86963788300835
219.56,16,2002-07-01,316.6898543046358
221.81,16,2002-10-01,319.5824785005513
223.83,16,2003-01-01,320.90076138233684
225.72,16,2003-04-01,320.4463834872352
227.57,16,2003-07-01,319.94456804733727
230.71,16,2003-10-01,324.7084846526657
233.42,16,2004-01-01,327.4645797101449
239.41,16,2004-04-01,332.12419108280255
247.62,16,2004-07-01,339.01499842849665
254.17,16,2004-10-01,347.8003727748691
260.19,16,2005-01-01,354.5529635036496
272.03,16,2005-04-01,365.7292222222222
288.21,16,2005-07-01,383.14631536113933
301.29,16,2005-10-01,396.9009798387097
312.03,16,2006-01-01,407.76080399999995
323.82,16,2006-04-01,419.6013644025781
332.68,16,2006-07-01,424.764263800684
340.99,16,2006-10-01,436.01343639921726
345.85,16,2007-01-01,438.6716102825918
346.66,16,2007-04-01,434.4616051519846
347.23,16,2007-07-01,429.522224851623
347.31,16,2007-10-01,430.81400467961714
348.73,16,2008-01-01,429.4306213603212
340.75,16,2008-04-01,414.4372469635628
330.95,16,2008-07-01,393.86681845089015
331.1,16,2008-10-01,398.08216833883057
332.01,16,2009-01-01,400.0135233810297
320.82,16,2009-04-01,386.1790628483001
306.9,16,2009-07-01,367.79872068230276
301.73,16,2009-10-01,364.06179159049367
291.94,16,2010-01-01,353.3700979506773
287.2,16,2010-04-01,347.8372922825976
285.98,16,2010-07-01,344.320573439717
279.06,16,2010-10-01,337.5063470615456
264.1,16,2011-01-01,318.4714149276319
254.49,16,2011-04-01,305.24644861657356
259.2,16,2011-07-01,307.6080098079281
264.3,16,2011-10-01,313.79156710790505
261.83,16,2012-01-01,309.9200144924254
258.75,16,2012-04-01,305.0626573199448
264.49,16,2012-07-01,309.5483816654427
268.4,16,2012-10-01,313.57405188906966
270.97,16,2013-01-01,315.0528012811958
273.8,16,2013-04-01,316.65841246802904
282.36,16,2013-07-01,323.1436573340223
282.76,16,2013-10-01,323.61843739326156
287.3,16,2014-01-01,326.109756097561
292.49,16,2014-04-01,329.947413990306
296.78,16,2014-07-01,330.8089169421047
297.71,16,2014-10-01,331.9035873636077
303.48,16,2015-01-01,336.8262640932544
308.83,16,2015-04-01,340.8937895150289
315.2,16,2015-07-01,344.56645962732915
319.82,16,2015-10-01,349.1641646650932
324.17,16,2016-01-01,352.39855921205873
330.34,16,2016-04-01,357.07706025890235
341.38,16,2016-07-01,364.2709801744129
342.56,16,2016-10-01,363.5589513692622
349.28,16,2017-01-01,368.18215873067084
363.25,16,2017-04-01,380.4957637647587
371.05,16,2017-07-01,385.0304839798309
377.21,16,2017-10-01,389.48189866666667
389.17,16,2018-01-01,399.1001667601832
406.52,16,2018-04-01,413.46647727936056
417.83,16,2018-07-01,421.20141629510783
425.03,16,2018-10-01,426.81328784176316
433.57,16,2019-01-01,433.5303181826683
448.67,16,2019-04-01,444.9637212891743
458.6,16,2019-07-01,451.0854617858017
469.26,16,2019-10-01,457.7790311771581
241.69,17,2000-01-01,380.53071325301204
245.83,17,2000-04-01,382.6690220369268
249.87,17,2000-07-01,382.8020117233295
252.72,17,2000-10-01,384.68782294700065
256.03,17,2001-01-01,384.35382423894316
260.47,17,2001-04-01,388.1210900798176
265.3,17,2001-07-01,390.42121621621624
267.77,17,2001-10-01,396.0631986417657
272.39,17,2002-01-01,400.85501351351354
277.23,17,2002-04-01,403.65923565459616
280.79,17,2002-07-01,405.0070331125828
283.98,17,2002-10-01,409.1566306504962
286.96,17,2003-01-01,411.4090268787712
