Unemployment Rate,total_number_hpa,total_number_hpa_seasonality,Population,Apartment_seasonality,Construction_seasonality,Home_seasonality,Investment_seasonality,Mortgage_seasonality,Realtor_seasonality,Real Estate_seasonality,Real Estate Agent_seasonality,Real Estate Listings_seasonality,Rent_seasonality,zillow_seasonality,Fips,datetime,HPI,HPI_inf,IntRate,CCI
25.6,5690,6515.943452380952,58176709.12328767,187.19756944444447,38.04960317460318,100.83075396825397,52.970684523809524,83.78214285714286,112.53779761904761,115.29489087301587,58.69553571428571,93.56815476190476,144.61170634920634,105.03874007936508,36,2011-01-01,569.2,686.3836780644001,0.75,98.40164
31.4,6621,7905.322916666666,28692588.63013699,165.5466765873016,67.05520833333333,185.11274801587302,63.60431547619047,118.93244047619048,141.56145833333335,103.06111111111112,34.56428571428572,74.40788690476191,214.25451388888888,97.39136904761907,37,2011-01-01,305.31,368.1654967495467,0.75,98.40164
10.6,914,991.5193452380952,2021816.701369863,189.11121031746032,95.52420634920634,151.53511904761905,7.250099206349207,132.9672619047619,73.53313492063492,154.80858134920635,96.5248015873016,79.52261904761905,138.07232142857143,51.35535714285714,38,2011-01-01,259.0,312.3214557601539,0.75,98.40164
29.0,2794,3229.6994047619046,34615715.978082195,111.60337301587302,52.666964285714286,146.39424603174604,69.48516865079365,96.48120039682539,161.0263392857143,94.76031746031747,42.77698412698413,90.7796626984127,176.62281746031746,119.76185515873016,39,2011-01-01,237.18,286.0092775181209,0.75,98.40164
18.6,1613,1917.766369047619,11269460.569863014,166.88655753968254,148.11666666666667,200.8763392857143,64.17450396825397,118.21502976190476,165.0263392857143,92.30109126984127,75.93268849206349,106.91795634920635,213.6951884920635,147.98159722222223,40,2011-01-01,199.44,240.49957967878416,0.75,98.40164
31.4,1677,2031.0654761904761,11505608.37260274,97.5827876984127,49.733333333333334,167.26622023809523,34.23249007936508,125.50744047619048,96.09756944444445,121.71934523809524,116.01622023809524,62.857638888888886,148.7171130952381,256.5057043650794,41,2011-01-01,351.99,424.45571124716827,0.75,98.40164
23.8,6221,6496.242559523809,38123111.51232877,158.3877976190476,33.54275793650794,120.77242063492064,85.39141865079365,93.25248015873015,204.4124503968254,111.97867063492063,70.14424603174604,116.6405753968254,169.82733134920633,119.68249007936508,42,2011-01-01,369.98,446.1493907418601,0.75,98.40164
34.4,270,231.36309523809524,3161895.2383561647,130.00064484126983,55.67023809523809,76.5781746031746,94.86493055555555,115.46498015873014,176.42852182539684,87.66522817460317,19.264384920634924,154.24409722222222,140.67514880952382,128.16790674603175,44,2011-01-01,463.77,559.2483457061259,0.75,98.40164
32.8,2870,3721.4821428571427,13896075.989041097,176.575248015873,75.69330357142857,179.44211309523808,56.24935515873017,40.48120039682539,148.95252976190477,120.1173115079365,91.95753968253968,98.45545634920634,255.31954365079366,111.08621031746031,45,2011-01-01,309.31,372.9889941358039,0.75,98.40164
14.9,542,767.8340773809524,2446303.7506849314,106.82331349206348,13.664930555555554,186.9816964285714,86.94216269841269,66.82207341269842,116.13551587301586,119.6548115079365,-2.2900297619047656,86.29613095238095,147.95709325396825,18.671031746031744,46,2011-01-01,291.18,351.12649223259314,0.75,98.40164
28.9,2595,3227.154761904762,19054213.153424658,143.55714285714285,10.903521825396828,167.6954365079365,35.118650793650794,67.51274801587302,163.32589285714286,110.80441468253969,77.9297123015873,81.31001984126985,192.17361111111111,164.46661706349207,47,2011-01-01,281.47,339.4174523274538,0.75,98.40164
24.599999999999998,16429,19935.596726190473,75615958.4630137,210.77772817460317,44.70570436507936,119.83120039682538,60.83640873015872,64.66091269841269,125.79573412698413,76.98680555555555,50.750446428571436,84.2,185.31001984126985,73.1015376984127,48,2011-01-01,218.78,263.82118954133773,0.75,98.40164
23.6,2048,2326.4151785714284,8313276.610958904,108.91597222222222,91.53239087301587,197.39122023809523,57.95957341269842,85.40565476190477,73.04325396825396,151.63318452380952,60.96046626984126,64.36056547619047,174.64469246031746,113.09161706349207,49,2011-01-01,305.6,368.5152003100504,0.75,98.40164
18.299999999999997,308,375.59375,1877391.4821917808,161.81091269841272,33.94424603174603,101.32425595238095,-8.393055555555554,91.48650793650793,129.80744047619046,134.76795634920634,56.903373015873015,99.70545634920634,119.89930555555554,36.86676587301588,50,2011-01-01,439.03,529.415014372125,0.75,98.40164
21.0,3598,4521.124255952381,24047562.419178084,126.06994047619048,23.052430555555556,102.01666666666667,47.726884920634916,55.80481150793651,90.73864087301587,55.76661706349206,39.32648809523809,70.3530753968254,134.1904761904762,70.55540674603175,51,2011-01-01,393.45,474.4512616557242,0.75,98.40164
27.2,4327,5128.002976190476,20210183.01917808,135.18705357142858,33.05615079365079,169.49890873015872,87.04935515873017,47.565178571428575,69.26378968253968,116.2748511904762,56.75982142857143,73.08660714285713,158.42599206349206,236.25376984126984,53,2011-01-01,394.04,475.16272752019717,0.75,98.40164
25.7,276,373.4873511904762,5561176.94520548,129.09265873015872,9.827876984126984,136.84017857142857,148.68938492063492,29.09265873015873,129.02762896825396,70.91081349206348,11.11140873015873,103.8843253968254,203.95803571428573,120.32624007936508,54,2011-01-01,202.91,244.6839636613623,0.75,98.40164
24.0,2695,3040.543898809524,17066310.071232878,129.0809523809524,41.66894841269841,133.16180555555556,45.219593253968256,58.916418650793645,141.7138888888889,85.24965277777777,2.620734126984127,91.37271825396826,152.26220238095237,81.62237103174603,55,2011-01-01,295.5,356.3358694097509,0.75,98.40164
19.799999999999997,495,563.8794642857142,1692426.205479452,78.67524801587302,88.50679563492064,190.8644841269841,67.4984126984127,33.754067460317465,105.2311507936508,207.91299603174602,7.433333333333335,18.750297619047622,225.9674603174603,103.95848214285714,56,2011-01-01,263.92,318.25435754525034,0.75,98.40164
30.0,2759,2825.926339285714,14363625.353424657,193.4984623015873,117.92172619047619,200.70709325396825,87.91810515873016,173.88095238095238,103.06676587301587,117.87142857142857,53.895535714285714,69.82331349206349,218.3074900793651,41.25292658730159,1,2011-04-01,275.09,329.9549905691116,0.75,98.01538
23.7,136,235.81696428571428,2146140.9616438355,104.5970734126984,88.00882936507938,117.11944444444444,162.73348214285713,87.31304563492063,56.17465277777777,117.87098214285714,178.89915674603174,49.44652777777778,104.37455357142858,83.11309523809524,2,2011-04-01,284.71,341.4936397721901,0.75,98.01538
29.3,2994,3186.2738095238096,19255153.512328766,234.378125,111.22519841269842,203.24960317460318,96.4688492063492,132.53462301587302,173.1355158730159,105.16736111111112,140.7798115079365,47.42465277777778,251.52450396825395,249.81636904761905,4,2011-04-01,230.8,276.8316253711548,0.75,98.01538
24.0,1699,1733.733630952381,8775540.08219178,105.33090277777778,93.45109126984127,277.3798611111111,38.76909722222222,112.70069444444445,141.1483630952381,164.89756944444446,107.79300595238095,85.42564484126984,207.46641865079366,73.60853174603174,5,2011-04-01,240.13,288.02243587684313,0.75,98.01538
36.6,9193,10677.580357142859,112117464.41917808,188.9405753968254,55.182093253968254,136.88105158730158,79.97822420634921,87.31612103174604,115.24429563492063,80.0264880952381,101.7703869047619,55.198859126984125,189.87738095238095,223.9359126984127,6,2011-04-01,385.75,462.68543971803706,0.75,98.01538
26.8,2476,2974.2648809523807,15179899.364383562,140.7003968253968,150.62683531746032,171.6654265873016,54.76334325396826,134.221875,117.82366071428572,87.94464285714287,59.340277777777786,52.144841269841265,214.6612103174603,192.4516369047619,8,2011-04-01,324.83,389.6153243904341,0.75,98.01538
28.1,514,808.5505952380952,10742261.457534246,228.58462301587304,66.146875,154.99310515873015,32.94047619047619,93.21939484126983,287.23829365079365,151.47242063492064,73.59042658730158,50.62911706349207,174.99350198412696,214.59122023809525,9,2011-04-01,389.63,467.33928160035975,0.75,98.01538
23.8,671,765.796875,2702923.3808219177,126.37232142857144,0.3578869047619071,173.36220238095237,109.81354166666667,38.18100198412698,177.84161706349207,108.61378968253969,208.07638888888889,87.2703373015873,194.77529761904762,98.95158730158731,10,2011-04-01,409.19,490.8004020174299,0.75,98.01538
30.1,714,809.3191964285714,1823370.5589041095,266.0952380952381,71.70897817460317,147.93392857142857,202.79652777777778,104.04325396825396,119.67380952380952,90.65243055555555,178.6124007936508,37.53015873015873,182.7986111111111,133.95674603174604,11,2011-04-01,565.78,678.6213041702424,0.75,98.01538
31.5,10171,9806.315476190477,56643447.9369863,223.48804563492064,112.50952380952381,187.34429563492063,56.71626984126984,101.134126984127,211.01750992063492,88.71959325396826,70.01066468253967,54.50168650793651,293.57624007936505,199.8718253968254,12,2011-04-01,267.36,320.6832901179894,0.75,98.01538
31.200000000000003,4182,4066.575148809524,29182462.734246574,231.65565476190477,72.34766865079365,204.05515873015872,75.44429563492064,105.85436507936508,107.88705357142857,80.096875,81.1001984126984,42.39930555555556,240.3330853174603,101.57643849206349,13,2011-04-01,257.44,308.78480777967974,0.75,98.01538
20.2,453,480.93452380952385,4099812.312328767,157.29756944444446,95.82137896825397,106.19484126984128,101.45615079365079,97.33482142857142,101.14196428571428,142.0749503968254,124.9889880952381,54.26448412698413,129.29925595238095,119.08928571428571,15,2011-04-01,443.77,532.277168071739,0.75,98.01538
25.3,724,1109.7380952380952,4719201.928767123,118.39335317460318,144.82708333333332,214.6060515873016,-7.300297619047617,92.19568452380953,148.9859126984127,190.02589285714285,85.82847222222222,127.25545634920636,199.59598214285714,71.4328373015873,16,2011-04-01,254.49,305.24644861657356,0.75,98.01538
28.6,2176,3310.6309523809523,38535291.31232877,235.2479166666667,70.89002976190477,140.75709325396826,83.92366071428572,123.9155753968254,156.0575892857143,84.2796626984127,64.17544642857143,51.75262896825397,192.16344246031747,106.30491071428571,17,2011-04-01,297.89,357.30230884667805,0.75,98.01538
26.8,2267,3199.6227678571427,19485049.06849315,144.23988095238096,55.23774801587302,165.35248015873015,55.41706349206349,90.07113095238095,109.5218253968254,68.73735119047619,74.99866071428572,41.49920634920635,178.6642857142857,51.6467757936508,18,2011-04-01,237.81,285.23972629772237,0.75,98.01538
17.4,1112,2046.0081845238094,9160455.353424657,122.0172123015873,80.62911706349206,177.58998015873016,13.13234126984127,87.6171130952381,111.59836309523808,74.17316468253968,17.077281746031744,46.858134920634924,137.22073412698413,46.739335317460316,19,2011-04-01,243.44,291.9925948022267,0.75,98.01538
20.1,1015,1368.9278273809523,8580519.13150685,154.42777777777778,63.55079365079365,180.6891865079365,34.06036706349206,115.009126984127,174.29122023809524,117.75491071428571,41.655406746031744,61.76622023809524,182.42499999999998,66.81686507936509,20,2011-04-01,228.74,274.360771175901,0.75,98.01538
28.9,1450,1712.0245535714284,13056599.120547947,131.3640873015873,47.69434523809524,178.49112103174605,44.59905753968254,105.49761904761905,94.43179563492063,80.31939484126984,35.179613095238096,39.39657738095238,187.56607142857143,52.454662698412704,21,2011-04-01,280.43,336.36002037622586,0.75,98.01538
23.1,2871,3026.857142857143,13649752.8,195.10124007936508,224.24588293650794,225.70967261904764,85.3530257936508,110.79246031746032,107.52782738095239,103.0078373015873,118.62559523809524,47.165327380952384,181.90570436507937,32.68869047619048,22,2011-04-01,237.46,284.819920973286,0.75,98.01538
24.0,340,643.4129464285713,3983365.126027397,134.9685515873016,108.0,166.90515873015875,50.5092757936508,33.31825396825397,155.8203373015873,96.15411706349207,138.32926587301586,69.00535714285715,132.9923611111111,40.1703373015873,23,2011-04-01,444.09,532.6609900826521,0.75,98.01538
22.3,2414,2771.237351190476,17392150.989041097,228.50739087301588,47.507490079365084,170.47455357142857,87.17127976190476,206.87073412698413,134.85530753968254,104.76924603174604,137.76225198412698,58.417162698412696,193.17276785714284,159.50153769841268,24,2011-04-01,401.46,481.5287015663076,0.75,98.01538
22.5,1090,1627.4657738095239,19723274.449315067,204.85228174603174,71.32534722222222,120.19037698412698,79.74345238095239,99.09623015873017,103.41775793650794,101.67986111111111,72.4875,56.421031746031744,139.05064484126984,167.237003968254,25,2011-04-01,599.71,719.318431764884,0.75,98.01538
30.8,1391,2791.1956845238096,29635526.473972604,195.27534722222222,73.69647817460317,170.44751984126984,36.23184523809524,148.40233134920635,198.11919642857143,92.02554563492063,59.95014880952381,61.76815476190476,205.1613095238095,143.6311507936508,26,2011-04-01,226.0,271.0742952074566,0.75,98.01538
20.4,1060,2556.2090773809523,15950693.884931507,166.84131944444445,147.7707837301587,152.70590277777777,45.084424603174604,131.2203373015873,103.82589285714286,91.49737103174603,51.23015873015873,70.61775793650793,183.2390376984127,66.02678571428571,27,2011-04-01,291.37,349.4819353743213,0.75,98.01538
29.5,1200,1215.1331845238096,8916122.687671233,162.55684523809524,103.81225198412699,175.487003968254,27.28159722222222,23.78844246031746,130.09444444444446,118.18720238095239,11.307688492063495,56.70957341269841,213.03025793650795,43.97430555555555,28,2011-04-01,237.35,284.6879821570346,0.75,98.01538
27.5,1760,2309.451636904762,17995834.175342463,203.7940476190476,122.5609126984127,195.43497023809525,164.66999007936508,105.7062003968254,141.8387896825397,115.94107142857143,95.04895833333333,55.27956349206349,202.49593253968254,119.74042658730158,29,2011-04-01,265.39,318.32038586330486,0.75,98.01538
20.7,290,533.9799107142858,2975593.298630137,125.38010912698412,119.44126984126984,206.9109623015873,153.9580357142857,79.52465277777779,121.0032242063492,221.55029761904763,52.270138888888894,108.16488095238094,166.3982638888889,44.25099206349206,30,2011-04-01,344.62,413.3523168778482,0.75,98.01538
13.7,643,1117.0907738095239,5494450.010958904,95.49875992063492,62.51374007936508,246.53625992063493,120.32931547619047,125.69464285714285,89.53759920634921,122.69925595238095,66.32643849206349,36.14300595238095,117.95233134920636,60.425496031746036,31,2011-04-01,246.53,295.6988760951074,0.75,98.01538
40.8,1496,1781.2098214285713,8112779.063013699,164.5141369047619,48.758630952380955,186.60188492063492,107.74623015873016,94.34007936507936,276.4921626984127,88.64632936507937,147.1954365079365,48.05436507936508,255.96542658730158,273.7287698412698,32,2011-04-01,187.82,225.27953153037387,0.75,98.01538
16.5,592,793.03125,3952244.4821917806,115.39786706349207,201.55575396825395,186.53710317460317,160.11636904761906,177.2826884920635,131.34588293650793,118.01339285714286,85.72996031746032,83.78531746031746,138.00416666666666,40.6438492063492,33,2011-04-01,376.73,451.8664567854209,0.75,98.01538
28.3,2819,3741.5111607142853,26412943.364383563,191.11210317460316,139.08536706349207,141.0262896825397,61.72306547619048,130.00555555555556,195.63159722222224,93.94464285714285,74.15064484126984,53.91185515873016,171.85649801587303,169.96135912698412,34,2011-04-01,463.88,556.3979825700662,0.75,98.01538
21.7,762,788.7135416666666,6201910.5452054795,151.63819444444445,97.15798611111111,207.13665674603175,142.97316468253968,98.6578869047619,96.98809523809524,101.6437003968254,70.23988095238096,33.31453373015873,190.5861111111111,118.56140873015872,35,2011-04-01,284.18,340.8579345666151,0.75,98.01538
24.9,3661,6234.755952380952,58249987.43835616,222.853125,73.78571428571428,98.16964285714286,79.80401785714285,99.37936507936507,80.15724206349206,97.74489087301588,64.42609126984127,40.42371031746032,155.66170634920636,97.25540674603174,36,2011-04-01,561.11,673.0199016984777,0.75,98.01538
30.9,8471,8852.614583333332,28766037.016438358,203.9966765873016,114.52465277777777,219.49330357142858,90.82375992063493,123.37966269841269,149.71979166666665,101.41666666666666,54.25595238095238,53.888442460317464,227.61284722222223,139.18859126984125,37,2011-04-01,299.16,358.8256024524899,0.75,98.01538
10.3,437,1154.9330357142858,2029657.7589041097,200.3139880952381,79.09087301587302,167.87956349206348,69.00565476190475,-2.9466269841269845,60.99980158730159,157.77524801587302,50.10257936507937,42.8531746031746,188.55009920634922,21.041468253968254,38,2011-04-01,262.51,314.86598776508595,0.75,98.01538
27.4,2696,3905.601190476191,34621498.610958904,155.03392857142856,75.32529761904762,148.84702380952382,86.62127976190476,106.09786706349206,147.38189484126985,87.71309523809524,61.963095238095235,53.790773809523806,198.66448412698412,105.46463293650794,39,2011-04-01,233.62,280.21405684232747,0.75,98.01538
17.3,1734,1744.5491071428573,11294486.465753425,185.90044642857143,131.25277777777777,206.73467261904761,92.15228174603175,111.2344742063492,118.08467261904762,109.19553571428571,20.7937996031746,58.15684523809524,194.45352182539682,123.69826388888889,40,2011-04-01,199.47,239.25305161518304,0.75,98.01538
29.6,1880,2123.9166666666665,11530419.024657534,129.10223214285713,55.34166666666666,157.1106646825397,120.35749007936508,81.8046626984127,71.328125,118.73323412698413,131.57733134920636,45.52430555555556,162.18377976190476,232.4640376984127,41,2011-04-01,341.72,409.8739299039472,0.75,98.01538
23.1,3553,4581.924107142857,38152089.830136985,156.93501984126985,67.88998015873015,153.64742063492065,75.98030753968254,114.6219246031746,166.7735615079365,99.74255952380952,95.29146825396825,58.53224206349206,167.0328869047619,145.91304563492062,42,2011-04-01,364.91,437.6890312573141,0.75,98.01538
33.3,130,189.57440476190476,3161899.2739726026,203.26453373015875,5.631349206349206,85.33095238095238,87.70659722222223,63.4094246031746,84.64241071428572,75.13189484126984,18.222718253968253,44.052430555555546,147.4640376984127,165.16512896825398,44,2011-04-01,448.34,537.7586261650932,0.75,98.01538
32.2,3569,3615.752976190476,13925992.923287671,194.45858134920636,103.537748015873,217.89489087301587,25.279910714285712,106.10064484126983,143.05808531746032,124.61453373015874,54.98253968253968,79.70823412698412,241.9112103174603,84.44454365079365,45,2011-04-01,301.86,362.0641006695701,0.75,98.01538
14.8,382,676.1912202380952,2452362.8383561643,28.32053571428571,96.709375,151.01225198412698,-13.602281746031743,57.7609623015873,114.50496031746033,120.2187003968254,51.732192460317464,46.790575396825396,167.0987599206349,44.44047619047619,46,2011-04-01,288.77,346.36338153565146,0.75,98.01538
28.5,3122,3234.8630952380954,19089005.342465755,168.85714285714286,71.28407738095238,215.1093253968254,64.97420634920636,108.22941468253968,126.00089285714284,99.09885912698412,83.87137896825396,55.132242063492065,221.18194444444444,122.31661706349207,47,2011-04-01,277.86,333.27744985107915,0.75,98.01538
24.5,20097,21068.787202380954,75928047.38630137,258.9721726190476,47.8390376984127,150.8562003968254,64.99196428571429,78.45813492063492,109.70684523809524,68.50347222222223,62.372668650793656,50.858333333333334,198.79057539682537,70.03209325396826,48,2011-04-01,217.7,261.1189117993951,0.75,98.01538
23.2,1557,2201.248511904762,8345984.950684931,109.04930555555555,167.84905753968252,201.03844246031747,75.26235119047618,87.08621031746031,76.7154761904762,132.39151785714284,104.77713293650794,60.557787698412696,170.35024801587304,87.51661706349206,49,2011-04-01,299.08,358.72964694976156,0.75,98.01538
17.8,197,292.5342261904762,1878315.295890411,176.26924603174604,4.427579365079362,180.56314484126983,128.2625,94.71428571428571,95.37688492063492,189.8624007936508,74.12003968253968,48.16934523809524,128.99375,63.20843253968254,50,2011-04-01,433.97,520.5226189875218,0.75,98.01538
19.9,5837,5939.814732142857,24111335.942465752,229.5421626984127,118.30520833333333,162.84444444444443,103.37688492063492,132.11314484126984,152.9219742063492,105.48606150793651,61.10982142857142,70.57251984126984,215.64603174603172,150.95540674603174,51,2011-04-01,388.67,466.18781556762013,0.75,98.01538
26.5,3612,4553.261904761905,20271377.71232877,146.3620535714286,99.32281746031747,159.8905753968254,76.10213293650794,119.69295634920636,68.95823412698412,119.58318452380952,155.9487103174603,62.79771825396825,158.98710317460316,246.0232142857143,53,2011-04-01,384.06,460.65837972290166,0.75,98.01538
24.8,364,431.2522321428571,5563968.706849315,129.3982142857143,-3.711011904761903,154.88462301587302,4.997718253968256,46.903769841269835,126.84151785714286,92.60525793650794,106.68363095238097,65.0093253968254,154.61914682539683,62.779017857142854,54,2011-04-01,200.18,240.10465670189672,0.75,98.01538
23.1,1822,3262.017113095238,17079285.961643837,156.7059523809524,55.56617063492063,147.5090277777778,64.0390376984127,150.7608630952381,95.12222222222222,76.11909722222222,72.65128968253968,37.71438492063492,157.5233134920635,53.25014880952381,55,2011-04-01,290.57,348.5223803470383,0.75,98.01538
19.4,312,432.66815476190476,1695077.0547945206,175.20858134920633,73.66790674603175,153.60337301587302,23.320634920634923,173.03184523809523,114.74503968253967,288.86577380952383,-5.7666666666666675,169.39474206349206,183.61468253968255,61.76125992063492,56,2011-04-01,261.1,313.17477202949965,0.75,98.01538
29.5,2372,2053.2596726190477,14374114.909589041,181.00183531746032,91.3764880952381,187.9842757936508,56.82901785714286,141.96547619047618,110.44692460317461,131.0690476190476,43.23561507936508,50.41061507936508,208.18308531746032,86.27177579365079,1,2011-07-01,277.41,329.2188966080916,0.75,97.02529
23.2,331,190.2485119047619,2152353.1726027397,130.78655753968255,181.99573412698413,105.80277777777778,93.45233134920636,125.9080853174603,33.69548611111111,119.47038690476191,99.67475198412698,17.15763888888889,142.02911706349207,83.35793650793651,2,2011-07-01,285.29,338.5705598692277,0.75,97.02529
28.799999999999997,3137,1918.5208333333333,19304211.194520548,201.19340277777778,20.771626984126982,197.34563492063495,61.56289682539683,113.20168650793651,141.8406746031746,99.93125,129.1716765873016,96.64548611111111,267.9348214285714,255.37867063492064,4,2011-07-01,232.75,276.2182263996731,0.75,97.02529
24.0,1870,1664.0788690476188,8789676.630136985,114.43229166666667,46.057837301587305,241.40763888888887,21.128819444444442,73.26736111111111,105.35213293650793,146.36284722222223,37.5515376984127,110.53139880952381,234.5312996031746,105.00496031746032,5,2011-07-01,242.15,287.3737637923989,0.75,97.02529
36.0,13524,10531.735119047618,112352648.61369863,163.69494047619048,50.58149801587302,133.7235119047619,69.9875496031746,70.05719246031747,104.46989087301587,79.12053571428572,137.05272817460317,78.39508928571429,195.10119047619048,227.9450396825397,6,2011-07-01,387.31,459.6437433592154,0.75,97.02529
26.099999999999998,3319,2631.529761904762,15235109.860273972,162.87380952380954,78.0889384920635,150.96760912698412,39.12108134920635,66.78715277777778,127.14290674603176,104.09107142857144,35.69583333333333,98.83769841269842,221.79136904761904,194.2950892857143,8,2011-07-01,328.13,389.4113281569269,0.75,97.02529
27.5,880,717.9583333333333,10749284.44109589,155.9405753968254,57.29826388888889,127.60957341269841,46.325793650793656,47.60848214285714,284.2656746031746,141.21051587301588,86.53705357142857,125.69320436507937,178.86116071428572,254.0985615079365,9,2011-07-01,390.74,463.71432774826326,0.75,97.02529
23.1,820,703.219494047619,2708820.78630137,169.69970238095237,134.45411706349205,216.31339285714284,48.74548611111111,114.10421626984127,268.9529265873016,97.4530753968254,70.26527777777778,100.76398809523809,174.3435515873016,121.45079365079364,10,2011-07-01,405.27,480.95794033510424,0.75,97.02529
31.200000000000003,717,831.6852678571429,1834513.4849315067,278.911507936508,19.592509920634924,138.20099206349207,45.69652777777778,68.79801587301588,115.55912698412698,88.25104166666667,91.8905753968254,78.14285714285714,179.1847222222222,103.53531746031746,11,2011-07-01,567.87,673.9250020433185,0.75,97.02529
30.6,10420,8948.059523809525,56798967.78356165,197.22752976190475,84.15198412698413,179.59489087301586,60.017857142857146,87.83095238095238,209.13358134920634,87.24677579365078,57.612450396825395,54.664384920634916,299.0073908730159,188.3484126984127,12,2011-07-01,270.21,320.67422966898243,0.75,97.02529
30.900000000000002,5018,3859.9055059523807,29250339.69589041,205.13859126984127,35.851438492063494,181.9345238095238,51.1782242063492,68.28690476190476,98.68328373015873,72.27604166666667,128.41329365079366,62.827083333333334,268.5201884920635,96.44568452380952,13,2011-07-01,258.95,307.3113199836535,0.75,97.02529
20.4,949,880.6875,4111363.594520548,121.04340277777777,21.410863095238096,130.66269841269843,26.36210317460317,78.18164682539683,62.62688492063492,118.65848214285714,68.69414682539683,152.84265873015875,165.44945436507936,74.4126984126984,15,2011-07-01,446.87,530.3271270944014,0.75,97.02529
25.0,1192,712.0119047619047,4729190.320547945,114.17549603174604,23.154861111111106,196.2512896825397,83.7203373015873,177.65183531746032,99.20337301587301,186.79176587301586,138.30625,127.53085317460318,199.22594246031747,116.5625992063492,16,2011-07-01,259.2,307.6080098079281,0.75,97.02529
29.3,3197,2406.0714285714284,38555514.59452055,222.02013888888888,60.99379960317461,130.0703869047619,43.77068452380952,62.411607142857136,130.98834325396825,78.88323412698412,89.3514384920635,78.28100198412699,194.95411706349205,127.41582341269842,17,2011-07-01,300.07,356.1108622803433,0.75,97.02529
26.4,3137,2323.953125,19504869.19178082,145.48035714285714,59.678422619047616,143.9453373015873,34.65436507936508,54.13938492063492,130.3123015873016,54.81850198412698,91.48179563492063,61.56071428571428,200.42380952380952,66.10689484126983,18,2011-07-01,240.64,285.58175725378015,0.75,97.02529
17.1,2560,2035.389136904762,9172299.909589041,125.48169642857144,85.63209325396825,125.28839285714287,58.964087301587305,28.481994047619047,90.22157738095237,68.74439484126984,33.17371031746032,82.07837301587301,139.6377976190476,41.27366071428571,19,2011-07-01,245.79,291.6935676338374,0.75,97.02529
19.3,1148,967.0796130952381,8588991.408219177,126.29444444444445,22.064285714285713,156.7907738095238,20.25500992063492,50.611507936507934,121.64578373015873,114.98526785714286,70.8671130952381,59.331894841269836,188.64166666666665,89.11607142857143,20,2011-07-01,231.44,274.66357172047407,0.75,97.02529
28.5,1785,1361.622767857143,13073195.457534246,108.59662698412698,33.79751984126984,145.35997023809523,42.21116071428572,55.301587301587304,125.77405753968253,84.17792658730158,92.9361607142857,101.16860119047618,192.40734126984128,75.46934523809524,21,2011-07-01,282.7,335.4968532897426,0.75,97.02529
22.3,3748,3430.3660714285716,13673221.399999999,181.64905753968253,108.7095734126984,226.52098214285712,61.15481150793651,86.78650793650795,128.28874007936508,116.99315476190476,221.49543650793652,110.25679563492064,192.93010912698412,52.84503968253968,22,2011-07-01,237.72,282.1164201062526,0.75,97.02529
23.4,666,436.5111607142857,3983975.432876712,119.27212301587302,60.78055555555555,179.4095238095238,19.15550595238095,73.63690476190476,180.09454365079364,120.24598214285714,-5.098908730158731,80.76726190476191,136.53680555555556,93.73621031746032,23,2011-07-01,447.73,531.3477400899061,0.75,97.02529
22.1,2801,2194.1272321428573,17430356.04931507,230.45004960317462,102.43586309523809,164.23189484126985,73.38060515873016,102.80724206349205,129.43963293650793,93.72837301587302,101.97991071428572,96.63184523809524,203.90391865079363,163.97872023809524,24,2011-07-01,407.51,483.6162811606049,0.75,97.02529
22.0,2250,1800.9092261904761,19758747.97808219,188.95426587301586,56.21840277777778,106.82053571428571,39.772420634920636,54.40297619047619,118.93839285714286,97.90208333333334,86.17916666666667,106.48968253968253,161.41473214285713,175.1889880952381,25,2011-07-01,602.87,715.4615774417656,0.75,97.02529
30.299999999999997,2398,1523.7313988095239,29639577.36712329,155.74618055555555,57.9438988095238,156.00188492063492,20.293353174603176,61.3124503968254,171.44241071428573,92.64280753968254,64.98010912698413,77.95109126984127,225.6549603174603,151.6065476190476,26,2011-07-01,230.59,273.6548263179404,0.75,97.02529
20.1,2391,1759.1465773809525,15977189.51780822,133.12604166666665,99.71542658730158,139.5517361111111,49.80505952380952,58.26121031746032,80.31954365079366,83.40510912698413,51.14285714285714,71.57450396825396,167.40510912698414,87.17519841269842,27,2011-07-01,295.18,350.3076093175317,0.75,97.02529
29.700000000000003,1060,718.8028273809524,8922457.405479452,173.56557539682538,86.78268849206349,246.98621031746032,75.46631944444445,32.59856150793651,147.25833333333333,112.6939484126984,28.70749007936508,112.78516865079365,210.11755952380952,38.30763888888889,28,2011-07-01,239.71,284.4780711074786,0.75,97.02529
26.5,2587,2131.469494047619,18007040.210958906,165.37896825396825,51.37837301587302,162.62842261904763,70.49558531746031,88.04250992063491,146.4780753968254,109.79345238095239,116.30868055555555,98.6529761904762,204.74831349206352,130.92872023809525,29,2011-07-01,269.16,319.42813240702907,0.75,97.02529
20.2,637,487.0364583333333,2980633.1561643835,74.0735615079365,97.42063492063492,122.69489087301588,5.0203373015873,19.54826388888889,105.59588293650793,279.7268849206349,166.21736111111113,190.67480158730157,180.93298611111112,79.38591269841271,30,2011-07-01,346.03,410.6543195749898,0.75,97.02529
13.4,1520,1178.9806547619048,5502856.950684931,149.20372023809523,131.39766865079366,219.39677579365082,59.42594246031746,74.76329365079366,93.37609126984127,125.02445436507936,65.06512896825397,77.1126488095238,138.83189484126984,66.3985119047619,31,2011-07-01,249.0,295.50306497752354,0.75,97.02529
