RegionID,SizeRank,RegionName,StateName,CountyName,CBSACode,medianHousePrice,LOGRECNO,Total:,"Management, business, science, and arts occupations:","Management, business, and financial occupations:",Management occupations,Business and financial operations occupations,"Computer, engineering, and science occupations:",Computer and mathematical occupations,Architecture and engineering occupations,"Life, physical, and social science occupations","Education, legal, community service, arts, and media occupations:",Community and social service occupations,Legal occupations,"Educational instruction, and library occupations","Arts, design, entertainment, sports, and media occupations",Healthcare practitioners and technical occupations:,Health diagnosing and treating practitioners and other technical occupations,Health technologists and technicians,Service occupations:,Healthcare support occupations,Protective service occupations:,"Firefighting and prevention, and other protective service workers including supervisors",Law enforcement workers including supervisors,Food preparation and serving related occupations,Building and grounds cleaning and maintenance occupations,Personal care and service occupations,Sales and office occupations:,Sales and related occupations,Office and administrative support occupations,"Natural resources, construction, and maintenance occupations:","Farming, fishing, and forestry occupations",Construction and extraction occupations,"Installation, maintenance, and repair occupations","Production, transportation, and material moving occupations:",Production occupations,Transportation occupations,Material moving occupations,NAME
395235,81,"Winston-Salem, NC",NC,Stokes,49180,132923.0,692,30383,45146,51772,52861,50986,62733,70202,60215,45773,34945,38025,51028,33226,30386,45704,52458,30330,17005,21849,34671,25122,37368,9897,19596,16469,26501,26181,26623,25139,27802,21158,31932,27852,30544,34482,17848,"Winston-Salem, NC Metro Area"
395224,82,"Wichita, KS",KS,Harvey,48620,121135.0,685,30978,45931,48409,51046,45938,66588,61365,71273,40972,37272,32454,57482,40061,25704,42412,51360,34142,16118,20382,37363,22744,45183,10780,17579,17000,26321,26387,26301,32538,17485,31356,40280,31137,31741,31681,25455,"Wichita, KS Metro Area"
395115,83,"Springfield, MA",MA,Hampden,44140,212436.5,632,34520,51042,60975,61009,60882,62371,69100,68119,46208,38796,36654,51175,40030,30139,54585,61491,37535,17492,25041,50435,40492,62046,10909,22029,16515,30837,26483,31786,36244,16365,36438,40750,32099,35477,27931,26095,"Springfield, MA Metro Area"
394440,84,"Fort Myers, FL",FL,Lee,15980,148211.5,253,26715,45609,50378,50666,47132,47437,45991,54283,42292,38390,35654,110433,41669,27416,45625,55145,38916,18556,23760,34145,26561,50545,16036,16586,14105,23975,21996,24694,25511,20731,22134,31473,24338,24955,27065,15550,"Cape Coral-Fort Myers, FL Metro Area"
394399,85,"Boise City, ID",ID,Owyhee,14260,159698.5,238,28417,46317,50221,56908,39250,50756,50301,62661,44511,34237,24931,43143,34171,30944,49218,60419,32355,16257,20653,40135,32803,43731,11467,20131,11142,23526,23533,23523,29327,13846,28346,36714,24510,25362,27744,16181,"Boise City-Nampa, ID Metro Area"
395160,86,"Toledo, OH",OH,Fulton,45780,107871.0,653,28917,46237,53519,61659,40307,52391,53690,60675,41190,36220,36086,52180,36472,24878,46161,51430,30025,14694,20343,41408,17611,45955,9826,16195,11468,23865,18747,25625,37046,15369,35694,40863,27084,30535,30494,16720,"Toledo, OH Metro Area"
394816,87,"Madison, WI",WI,Columbia,31540,216593.0,460,34236,50271,52266,57429,47602,59104,64633,71433,41766,36859,36008,100223,32423,37598,52598,63799,30946,16403,23836,46626,24984,51990,10405,22071,14308,29323,30930,28415,36375,30552,35516,40249,30527,31082,31974,22230,"Madison, WI Metro Area"
394766,88,"Lakeland, FL",FL,Polk,29460,123728.5,429,27338,41456,42071,44661,40528,50292,60994,51783,40411,35808,32405,50112,36030,24537,50510,61787,35353,16297,21714,35018,20320,40732,12825,13903,16170,23443,20841,24360,29517,12435,28536,35863,26494,26886,30988,20938,"Lakeland-Winter Haven, FL Metro Area"
394931,89,"Ogden, UT",UT,Morgan,36260,204194.5,522,31655,49668,52850,57566,46538,62311,67144,60844,71110,33582,36131,86786,31875,21533,46377,52409,28269,13302,16597,44141,17742,51144,10056,15717,11482,25274,24227,25516,41039,6430,40009,42333,30624,30875,37663,17278,"Ogden-Clearfield, UT Metro Area"
394528,90,"Daytona Beach, FL",FL,Flagler,19660,141680.0,303,28974,46957,54097,55657,51799,50809,63905,42143,42046,37061,36961,46193,38275,19446,50311,57613,32199,19245,22714,41912,25702,48249,14863,19286,18565,26117,27054,25624,30524,12103,27050,36216,22272,26640,27445,16030,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area"
394531,91,"Des Moines, IA",IA,Warren,19780,159198.5,305,35128,50037,51858,61026,46959,59871,62973,52381,49607,39096,36021,61692,38270,34969,50641,52312,34464,16265,23960,41890,33352,46815,11228,19181,12353,31745,31678,31755,33969,25942,32174,37069,29606,30204,34689,24892,"Des Moines-West Des Moines, IA Metro Area"
394711,92,"Jackson, MS",MS,Rankin,27140,128927.5,396,30833,44166,54366,59134,50514,52294,59461,60434,28776,36349,41000,51460,33552,31941,46242,57500,35308,16789,19771,33117,31571,35300,11274,18606,12931,26590,25107,27239,26230,16922,25141,30926,27388,31305,33710,21784,"Jackson, MS Metro Area"
395245,93,"Youngstown, OH",OH,Mercer,49660,87596.0,697,27045,42260,50155,52497,42181,47411,42804,60118,30660,36369,34969,50112,39130,28239,41774,51012,30587,15518,19668,40987,28563,47940,10070,15520,15798,22807,23114,22588,32230,15574,31465,34101,27310,31272,26875,23937,"Youngstown-Warren-Boardman, OH-PA Metro Area"
394352,94,"Augusta, GA",GA,Lincoln,12260,131443.5,214,30188,50037,51137,51407,50075,66522,74325,62510,62074,39765,36069,36595,41264,35026,58175,67998,35261,16490,20749,35717,34143,37036,12073,16857,13629,24592,16862,26929,31915,20102,26368,40259,27057,30014,27317,21710,"Augusta-Richmond County, GA-SC Metro Area"
395075,95,"Scranton, PA",PA,Luzerne,42540,115911.0,609,29825,46099,50930,58016,42268,50968,47770,51415,53520,40058,36046,63243,45495,27202,46891,56271,34727,15504,20870,34095,24216,50476,10740,17036,11421,25234,22293,26041,36039,26127,36512,35920,25176,26569,27404,22271,"Scranton--Wilkes-Barre, PA Metro Area"
394666,96,"Harrisburg, PA",PA,Dauphin,25420,173474.5,371,34959,51081,55574,62674,49487,64095,66795,63475,50137,41687,37471,65554,42547,40505,50465,61524,34432,15817,20631,32361,16884,54269,12536,18949,9613,29368,28150,29788,37243,29483,35841,41497,31238,35330,32746,27193,"Harrisburg-Carlisle, PA Metro Area"
394957,97,"Melbourne, FL",FL,Brevard,37340,136922.5,538,30929,51696,55875,61279,45589,67078,66232,71126,39104,38238,37679,44479,38892,26265,47168,58777,36286,17540,23861,41036,26389,45176,12300,18131,15626,23656,21014,25370,26959,8047,26489,32373,26588,26883,30111,15904,"Palm Bay-Melbourne-Titusville, FL Metro Area"
394460,98,"Chattanooga, TN",TN,Marion,16860,132083.5,265,29830,46335,53427,56209,46620,51645,61406,52424,44412,35951,36762,71894,36730,27880,45875,53750,30883,15167,17658,35224,26794,36129,12192,15834,11694,26465,25076,27068,31090,55771,26218,37021,26566,26561,31306,20207,"Chattanooga, TN-GA Metro Area"
395113,99,"Spokane, WA",WA,Spokane,44060,187489.0,630,30611,48037,50627,56198,43964,54218,54615,68950,44541,35622,35629,46560,38853,29960,55049,60624,40617,16826,23021,43784,31426,59301,12028,15575,12959,25847,25489,26163,34744,34618,31497,40978,27239,30488,26022,21253,"Spokane, WA Metro Area"
395006,100,"Provo, UT",UT,Juab,39340,229142.0,562,25221,40942,54983,59657,48993,45523,47013,48256,14469,25330,26636,52943,25329,13365,47033,55864,29178,10593,14280,38138,18913,45943,9749,8626,8160,20709,20557,20810,35338,14958,32152,42550,25438,28372,22933,21316,"Provo-Orem, UT Metro Area"
394768,101,"Lancaster, PA",PA,Lancaster,29540,200078.5,430,30300,45038,50706,54575,46114,56723,62326,65531,50981,34454,35497,31624,40287,30449,45843,59507,32149,14219,22572,36433,30110,57140,11126,14603,11645,25657,27859,24953,37027,18750,38129,42958,28664,29699,27294,27193,"Lancaster, PA Metro Area"
394871,102,"Modesto, CA",CA,Stanislaus,33700,155528.0,489,30661,51618,47507,50612,41902,62424,67168,55925,62256,46493,46171,69206,47630,11934,70867,89342,36101,15797,21258,46291,27880,75133,12747,17760,10944,27765,22341,30332,26286,15788,34173,38357,30803,32318,34045,24188,"Modesto, CA Metro Area"
394997,103,"Portland, ME",ME,Sagadahoc,38860,241817.0,554,32950,49287,53416,55861,51281,56049,57024,62555,30655,36694,35246,47250,33875,39629,52224,62239,35588,17584,23700,46945,31577,50292,11565,16916,16747,26706,26213,26962,34873,32653,32224,37049,31265,35467,31475,16256,"Portland-South Portland-Biddeford, ME Metro Area"
394549,104,"Durham, NC",NC,Orange,20500,207117.5,313,31463,47811,55949,60219,50929,62410,67500,63673,53342,33968,45326,38759,32281,26029,50639,55795,30228,16472,20370,42492,40872,45507,12842,17204,15173,26340,22289,28969,26407,13068,22240,35946,22106,25590,21734,13284,"Durham-Chapel Hill, NC Metro Area"
395068,105,"Santa Rosa, CA",CA,Sonoma,42220,399565.0,607,32477,55229,61232,61668,60411,66056,65147,75556,55712,38185,42742,67464,38098,25493,62700,81085,32255,20006,28446,80315,30705,90182,15748,20165,16717,31355,31376,31317,35610,18415,38397,37185,26212,26034,31002,16782,"Santa Rosa-Petaluma, CA Metro Area"
394792,106,"Lexington, KY",KY,Bourbon,30460,156520.0,443,29531,45855,50180,51430,45165,54750,54691,63836,41275,40002,34940,56603,37404,33115,45215,52013,30412,12351,20894,37981,18750,49150,9568,12013,12496,26663,27173,26503,25288,19534,25715,41071,27138,31564,26326,18129,"Lexington-Fayette, KY Metro Area"
394761,107,"Lafayette, LA",LA,Iberia,29180,138042.0,424,31123,50488,52675,57119,50607,66996,67561,70572,62645,42062,42517,69362,40620,51587,53491,61754,36181,12125,10611,40368,28593,46355,11060,11083,10307,25322,30273,21793,37367,20757,32282,49200,28949,32012,31433,22312,"Lafayette, LA Metro Area"
394770,108,"Lansing, MI",MI,Ingham,29620,117010.0,432,29776,49066,52297,60844,48847,59838,61292,65644,40719,32594,33624,54784,30573,22537,50024,61132,33294,11501,19742,51152,34350,60062,7098,16928,10489,24802,19303,26673,39181,14141,40133,41830,28267,30917,22160,20912,"Lansing-East Lansing, MI Metro Area"
394590,109,"Fayetteville, AR",AR,Madison,22220,144549.5,332,27330,42690,51184,51211,51136,53168,54004,52520,46016,36512,31361,50698,36204,45032,39206,52265,30294,16450,18770,32849,19744,40831,14572,15301,16300,25470,24477,25991,27280,20886,26101,33144,25703,25037,34783,24113,"Fayetteville-Springdale-Rogers, AR-MO Metro Area"
394971,110,"Pensacola, FL",FL,Escambia,37860,146152.5,544,28139,43514,50163,51649,43639,54826,61119,60303,48477,36019,34345,51689,36056,16869,39597,51530,27898,17172,19305,37289,22220,41700,12574,21321,13650,24899,25160,24736,27911,32050,23730,37019,25754,26862,27002,20044,"Pensacola-Ferry Pass-Brent, FL Metro Area"
395195,111,"Visalia, CA",CA,Tulare,47300,149229.0,673,23775,43746,41447,44542,37320,52158,54835,52065,39641,32391,32703,37778,36912,31049,62287,77103,38750,18446,20608,65350,32241,66677,13572,18084,12156,23572,22051,24253,17453,12335,27835,37500,23304,26172,36595,19190,"Visalia-Porterville, CA Metro Area"
395096,112,"Shreveport, LA",LA,Bossier,43340,117858.0,622,27017,42913,41794,42325,37418,51379,45037,60268,46859,41069,40343,67817,42574,21735,43448,47057,36557,16172,16758,35695,30654,41037,12646,15694,15975,23030,21840,23792,31393,20962,30905,34329,26564,34497,31060,19373,"Shreveport-Bossier City, LA Metro Area"
395116,113,"Springfield, MO",MO,Greene,44180,122066.5,633,26140,40021,44959,52281,36610,46748,43393,59086,56290,32629,30711,42463,34329,22786,44798,52885,27126,13386,15498,33028,27567,40622,10582,16004,11796,21858,22739,21309,30800,15270,27268,36319,27290,34217,28427,19738,"Springfield, MO Metro Area"
395244,114,"York, PA",PA,York,49620,183029.5,696,34238,51082,55275,58676,46278,67239,70727,67639,51916,39526,35984,49824,43936,28758,51340,58895,39239,16724,23450,57412,51061,63188,12068,13628,13912,27326,22120,29557,36833,25174,37015,37366,33727,34271,36313,31189,"York-Hanover, PA Metro Area"
394502,115,"Corpus Christi, TX",TX,Nueces,18580,128568.5,289,27006,43249,50086,51446,41933,56838,56947,58564,55132,33760,30682,61754,40683,13957,50200,70094,33006,15152,18980,41338,31644,48984,9739,15663,9888,21254,22004,20917,31268,25179,30475,36187,27495,32132,25018,25871,"Corpus Christi, TX Metro Area"
394596,116,"Flint, MI",MI,Genesee,22420,91902.0,335,28094,49401,49654,54002,47221,60550,52381,66308,50628,43535,41737,62038,44292,31571,46280,57302,31796,12959,21077,32218,13598,53802,9412,18763,10343,22153,16173,26531,37458,37844,29011,48906,27265,28332,26070,26241,"Flint, MI Metro Area"
395019,117,"Reno, NV",NV,Storey,39900,198178.0,571,31414,50784,53196,61552,47382,60145,70255,61003,40580,38461,40903,101103,34607,32926,65586,75472,36386,20828,27551,50631,22328,71732,15782,20004,19339,27096,28358,26854,31994,2499,30814,35371,26027,26762,29543,20359,"Reno-Sparks, NV Metro Area"
394338,118,"Asheville, NC",NC,Haywood,11700,202827.5,206,27117,39731,40371,45799,37082,45912,34925,50441,50019,33059,35499,48498,32020,25563,45739,58233,30205,15920,18112,36548,36319,36598,12325,18441,12867,23338,21281,24254,26540,14593,22381,39258,28957,31207,27249,30399,"Asheville, NC Metro Area"
394995,119,"Port St. Lucie, FL",FL,Martin,38940,132043.0,556,26743,42601,50571,56179,42106,66394,73844,65709,40154,35977,38103,52342,35651,20313,44169,51355,38405,17908,21117,50696,54100,50318,10921,17813,12275,22461,21413,23639,27329,12400,28493,30549,24365,25202,31342,16704,"Port St. Lucie, FL Metro Area"
394698,121,"Huntsville, AL",AL,Madison,26620,151865.0,387,32931,57383,61363,70534,55869,80220,74603,82198,56680,41807,41662,41139,42793,35727,42210,56645,35658,12139,20136,31109,24934,35840,9725,13113,8549,25515,22606,26511,28358,17227,25844,32275,26065,30820,25430,20564,"Huntsville, AL Metro Area"
394612,122,"Fort Wayne, IN",IN,Whitley,23060,110019.5,343,32204,47872,52293,60402,45465,61359,65334,61243,42000,36122,31451,53575,40139,31073,42387,50966,38114,17772,24916,40363,27508,51936,11994,17939,14464,27961,30000,26806,36212,30338,36210,36955,32106,33701,36270,26605,"Fort Wayne, IN Metro Area"
395050,123,"Salinas, CA",CA,Monterey,41500,347990.0,593,26569,54985,61152,64110,53949,51222,50962,51171,56126,42625,35591,64682,48626,40476,81552,83596,61323,18779,21166,64004,52179,71638,18481,14255,15057,27204,20545,31098,19147,14448,30490,37525,22755,25061,32068,16495,"Salinas, CA Metro Area"
395183,124,"Vallejo, CA",CA,Solano,46700,235259.0,669,37342,58438,55952,60582,52232,78953,79444,77456,72917,41173,40260,74669,39781,32794,70547,80976,48949,19046,25358,55219,27098,70700,13202,20800,13468,32556,26757,36274,41835,16589,43966,53795,27366,36079,24737,22361,"Vallejo-Fairfield, CA Metro Area"
394870,125,"Mobile, AL",AL,Mobile,33660,127050.0,488,28463,45713,55511,57576,52363,60753,40687,80331,70740,38514,42033,51892,33216,41262,46608,52862,30624,15345,19061,34468,30849,38160,11309,16421,14541,22736,18171,24868,35159,10717,31735,36874,31209,33154,36546,21480,"Mobile, AL Metro Area"
395015,126,"Reading, PA",PA,Berks,39740,173891.5,569,31654,51461,60809,62180,53341,60760,61081,62477,51731,39771,38515,75193,41505,15491,51303,57291,31776,17434,23197,27340,16363,60757,11750,19269,18064,25701,22131,26376,40129,14199,41230,40943,31548,34569,30114,26939,"Reading, PA Metro Area"
394421,127,"Brownsville, TX",TX,Cameron,15180,96328.5,247,20038,41217,39442,45632,36176,34021,31464,45732,25744,40497,37037,107639,41206,19444,51128,57041,39319,12320,11326,31134,17283,37737,11374,12307,11133,18792,17145,19624,15421,13849,14525,17516,22382,21132,30309,17457,"Brownsville-Harlingen, TX Metro Area"
394746,128,"Killeen, TX",TX,Coryell,28660,129085.5,416,30670,44089,49666,50380,48848,54124,57272,41685,56404,37134,35699,41597,37760,28101,50502,58116,37244,18901,24142,32600,31200,35376,11717,15524,17925,24372,19091,25916,34265,22634,31419,36435,30567,31120,36149,26298,"Killeen-Temple-Fort Hood, TX Metro Area"
394439,129,"Canton, OH",OH,Carroll,15940,113888.0,252,26821,45757,50175,51142,45756,60238,50705,61846,56458,39677,46811,51564,35742,25182,41309,52402,31512,15327,16918,51421,29399,56182,11785,18872,15167,22933,22167,23179,32822,21392,30187,36826,24751,26474,26441,20514,"Canton-Massillon, OH Metro Area"
394372,130,"Beaumont, TX",TX,Hardin,13140,100843.5,224,27465,44626,51622,55304,42750,72032,56906,82387,51906,39139,35484,49916,39413,41199,46319,59299,30783,13185,12824,29413,21300,40412,9876,15168,14921,19962,15973,22633,31229,12702,30758,38228,36874,42936,32106,25686,"Beaumont-Port Arthur, TX Metro Area"
394820,131,"Manchester, NH",NH,Hillsborough,31700,242024.0,461,39551,57690,66736,75966,59750,67809,64976,78594,40294,40762,36627,61867,41898,31042,55075,64213,42089,19444,22084,48698,48050,62059,12522,19185,17016,31756,31643,31828,41201,50306,40603,42905,30725,30910,51038,19264,"Manchester-Nashua, NH Metro Area"
395048,132,"Salem, OR",OR,Marion,41420,199620.0,592,27145,46783,47069,49726,45489,65207,62220,71620,53516,32888,41893,37040,35270,20733,61832,75855,40378,18808,25805,51980,25363,58093,12225,18121,17526,25783,21809,27023,21911,17949,25062,40824,23674,19104,27064,24670,"Salem, OR Metro Area"
394327,133,"Anchorage, AK",AK,Anchorage,11260,269185.0,200,41830,60567,70850,71753,70156,73607,71089,83010,70584,36870,35961,74034,30801,31763,63493,76905,46011,22616,27448,51016,40307,60656,20845,16918,17972,32401,29061,36347,51413,6909,50519,53524,39031,44497,40925,20956,"Anchorage, AK Metro Area"
394520,134,"Davenport, IL",IL,Mercer,19340,115470.5,299,30757,47895,53485,61985,42029,61175,60661,65653,53625,36242,30492,50128,39392,23071,47183,52001,27177,15810,20060,50218,28386,55502,11848,15898,13586,25147,24379,25337,34772,26705,34832,36550,30789,32352,31551,22053,"Davenport-Moline-Rock Island, IA-IL Metro Area"
394972,135,"Peoria, IL",IL,Peoria,37900,119708.5,545,33297,48223,55101,64176,48848,70300,59668,75526,46637,34174,40918,75142,31545,34724,45245,51167,30624,16595,20983,38776,20216,55328,10983,18038,13244,25260,19923,26158,40869,14828,42872,40041,31803,37053,29327,26114,"Peoria, IL Metro Area"
394898,136,"Myrtle Beach, SC",SC,Brunswick,34820,184148.5,503,24543,40474,45294,46379,37408,52942,49181,60732,42435,34138,30106,33044,39263,25810,56179,71022,34816,14760,22728,33753,32786,43391,12124,12996,14363,22877,22087,23576,28011,11638,21632,36121,23802,33855,19696,13258,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area"
394875,137,"Montgomery, AL",AL,Elmore,33860,132866.0,492,29072,48983,56843,62688,51390,58022,56161,67355,51584,40959,40556,42215,41347,25383,50556,61181,31108,14943,20201,36420,27538,48366,11311,11596,16676,23593,21554,24523,31152,32183,28500,32251,26238,27230,29614,17041,"Montgomery, AL Metro Area"
395051,138,"Salisbury, MD",DE,Sussex,41540,248530.5,594,30873,43782,45155,43159,52793,47457,43706,81091,42096,35627,35400,60478,40253,22354,51264,66479,32394,19551,23262,33682,17528,48707,11471,22441,15476,25397,30681,23698,29938,16729,28941,34473,29705,27987,31755,27762,"Salisbury, MD Metro Area"
394658,139,"Gulfport, MS",MS,Hancock,25060,,367,27437,38416,46097,46370,44969,65438,52054,80495,78384,31975,30776,35951,34837,24480,40265,55720,32946,20343,22497,33841,27245,35242,12817,15959,27081,25248,23150,26219,31760,11921,30464,38458,25999,24346,26811,25454,"Gulfport-Biloxi, MS Metro Area"
395146,140,"Tallahassee, FL",FL,Gadsden,45220,149741.0,647,30180,43785,50426,54472,42433,43517,47446,52712,31593,35262,33379,62109,24523,45288,43889,50545,32293,14484,22490,37190,26468,40493,9756,16018,11371,23110,17005,26549,27470,25189,27579,32984,22041,22076,29158,16940,"Tallahassee, FL Metro Area"
395164,141,"Trenton, NJ",NJ,Mercer,45940,264341.5,657,40471,68718,80205,85622,65470,86683,92215,82070,75145,48862,43731,86771,49649,32421,66705,75888,44707,20414,27536,46723,23202,69078,18454,16212,19079,31670,30820,32010,38113,8532,32568,41988,22278,27719,21838,18943,"Trenton-Ewing, NJ Metro Area"
394589,142,"Fayetteville, NC",NC,Cumberland,22180,131963.5,331,26961,40275,42366,45084,41557,51928,54603,52219,36968,32162,35378,37194,32743,16458,47723,60152,29347,13355,22919,31320,25979,39271,9507,12305,10782,25436,21636,26231,25410,7884,24616,27359,30017,28758,36254,23136,"Fayetteville, NC Metro Area"
394679,143,"Hickory, NC",NC,Catawba,25860,125869.5,376,26803,41642,46774,52201,40577,50251,55267,49167,49271,32403,34309,41940,31770,27581,42410,52211,28179,17014,21978,29678,17550,33980,11503,19137,12732,23549,19969,25414,26459,8832,24710,31604,26010,26261,30401,18113,"Hickory-Lenoir-Morganton, NC Metro Area"
394697,144,"Huntington, WV",WV,Putnam,26580,83031.5,386,26139,40001,45101,46839,40987,61478,50611,65445,64470,33564,36532,42960,32790,18966,40003,49735,32348,14391,21573,31005,14689,43307,11322,18539,11296,21672,16277,23204,30544,14798,31817,27394,31859,35074,36023,23028,"Huntington-Ashland, WV-KY-OH Metro Area"
394576,145,"Eugene, OR",OR,Lane,21660,224564.0,324,26006,40967,48249,50357,44763,41736,50008,55353,29498,29525,30169,50377,30968,20684,51963,68046,27115,12907,25571,40364,26169,52274,10637,12706,11953,24026,26197,22830,30857,12141,30694,36090,24631,26076,25993,9853,"Eugene-Springfield, OR Metro Area"
395033,146,"Rockford, IL",IL,Winnebago,40420,112801.5,580,29294,50041,51541,57244,43048,61844,61832,70690,50345,41538,39882,62014,41560,38700,50204,61687,32015,14112,21182,31689,16937,57427,11136,13891,13243,23001,21772,23822,38311,22513,37527,39847,27185,27841,31739,20216,"Rockford, IL Metro Area"
395070,147,"Savannah, GA",GA,Chatham,42340,168707.0,608,31166,46836,52090,51870,54621,58320,47374,71370,51069,41043,41985,61831,40505,32251,44580,48776,35849,17159,19214,35153,31652,37134,14351,17594,15087,24931,23663,25867,31342,14733,25192,41132,29862,29755,34387,24468,"Savannah, GA Metro Area"
394332,148,"Ann Arbor, MI",MI,Washtenaw,11460,189389.0,203,32989,52057,58676,65082,50522,61669,61652,78534,42029,31874,41797,90679,26896,31596,61560,65612,35155,13798,20134,22023,16679,60862,9038,15904,12030,22811,18856,25672,32745,14271,27488,41319,31061,35415,31405,18306,"Ann Arbor, MI Metro Area"
394927,149,"Ocala, FL",FL,Marion,36100,119196.0,519,25329,41324,41796,42131,41203,43393,61402,47892,41776,35779,41564,44556,35202,23769,47275,59569,29771,16369,20489,33265,29466,38950,12546,15165,16815,22872,20025,24481,24659,18851,22469,31694,25396,23822,31549,18770,"Ocala, FL Metro Area"
394732,150,"Kalamazoo, MI",MI,Kalamazoo,28020,125158.0,408,29531,50563,51975,54792,43136,57098,47875,60683,70781,40002,30903,86477,42168,26273,51038,60529,40452,11414,21951,40261,24883,41785,9321,12015,8301,22958,21523,24460,32835,14309,31644,45613,28711,29690,31879,21656,"Kalamazoo-Portage, MI Metro Area"
394901,151,"Naples, FL",FL,Collier,34940,251761.5,505,26021,46934,51197,52488,47252,41439,44417,37634,41899,43119,40295,111376,42192,32004,50545,61205,41860,19007,28393,30063,24902,55587,15738,19958,16764,23734,22086,25113,25213,11916,25994,31713,23065,25603,21842,18906,"Naples-Marco Island, FL Metro Area"
395107,152,"South Bend, IN",IN,Saint Joseph,43780,108217.0,627,28859,42894,48453,51069,41556,46769,41855,54209,41028,34737,31057,122292,37332,22926,45803,46834,43349,12891,20971,35931,30074,54152,9960,13121,14093,23227,21128,24406,35108,2499,27180,42229,30154,32441,27350,19725,"South Bend-Mishawaka, IN-MI Metro Area"
395109,153,"Spartanburg, SC",SC,Spartanburg,43900,118365.0,629,30282,47742,53791,62349,50004,65831,60149,85525,22495,35034,42754,45398,34978,21280,50048,56318,31869,16531,23099,31755,24303,37467,9049,17954,16094,25868,25129,26672,28400,20170,22201,32004,28062,30442,23593,22176,"Spartanburg, SC Metro Area"
394579,154,"Evansville, IN",IN,Warrick,21780,113518.0,326,30864,42622,51372,55794,48337,62471,54693,65238,74281,33515,31047,53841,35993,32308,38222,46000,20999,12262,21396,31660,16531,39721,9173,14473,12411,23912,22400,24409,35646,25093,31898,41754,33199,36378,34707,21184,"Evansville, IN-KY Metro Area"
394747,155,"Kingsport, TN",TN,Scott,28700,108421.0,417,25612,39858,43724,44531,39821,54195,51466,63588,52636,30750,32459,62263,29519,16406,37777,55602,32170,14413,18256,33960,22468,41359,10999,13918,14586,21655,18732,22277,30396,10974,32197,26491,25717,27264,17019,22859,"Kingsport-Bristol-Bristol, TN-VA Metro Area"
395028,156,"Roanoke, VA",VA,Roanoke,40220,153643.5,576,31540,44352,45264,52667,39398,54797,55843,51397,62647,36651,31940,85786,37666,30799,51827,61677,37691,15939,26565,41075,41146,40862,10712,15329,14330,27471,29325,27156,31618,18505,30416,32844,28001,31835,30638,20744,"Roanoke, VA Metro Area"
394646,157,"Green Bay, WI",WI,Oconto,24580,150784.0,361,31470,45336,46466,52363,40949,62441,66240,57400,27467,36357,40370,39795,35249,31344,44138,51083,34465,15778,17294,32467,22850,61528,11847,20177,15679,27866,31857,26147,35957,17940,35792,39750,31484,35434,31691,22000,"Green Bay, WI Metro Area"
394796,158,"Lincoln, NE",NE,Seward,30700,148894.0,446,30116,42915,47579,51403,41473,42374,40654,70050,28591,35449,31716,61806,35035,27018,46734,52143,26722,13416,21764,32088,18333,36314,11318,12656,12062,23378,21455,24473,31345,15742,30792,35439,26656,27664,30182,23252,"Lincoln, NE Metro Area"
394602,159,"Fort Collins, CO",CO,Larimer,22660,245786.5,340,31812,47715,61381,71700,51297,51034,58207,57104,30844,35886,35427,80036,31286,39292,43768,52229,37297,15437,21786,56531,32313,60052,10069,12366,16090,24196,21498,25226,31627,24216,31436,32073,30764,30505,35979,13758,"Fort Collins-Loveland, CO Metro Area"
395179,160,"Utica, NY",NY,Oneida,46540,112307.5,667,31462,45708,43929,47580,40349,61003,61234,69671,43708,40218,33974,60984,41321,28039,52256,56029,32106,20163,24594,63444,49074,66005,10734,17133,18173,25205,22242,25765,37671,21323,39067,39010,29941,31448,26834,26094,"Utica-Rome, NY Metro Area"
394488,161,"Columbus, GA",GA,Harris,17980,125001.5,282,27513,46953,52648,54626,50646,57633,62578,60712,24764,35631,35266,63448,35226,36583,51818,61352,33488,13757,13064,30307,20325,36700,12478,12333,16329,24666,20149,26855,31712,5549,23065,36418,24024,25867,24573,16800,"Columbus, GA-AL Metro Area"
394405,162,"Boulder, CO",CO,Boulder,14500,333600.0,240,35104,52203,65459,70144,51153,71910,76769,80323,53318,29617,30020,76978,26159,23469,61255,72361,31284,15507,26480,29835,27595,51406,10980,16816,18169,26651,26963,26421,31436,10192,32109,28395,25658,25382,28563,23552,"Boulder, CO Metro Area"
394808,163,"Lubbock, TX",TX,Lubbock,31180,129613.0,454,24643,39468,47293,51678,41035,42471,36318,43516,46859,30313,29398,61619,27069,16268,41998,52041,33164,13455,17690,31483,20817,32391,11318,13086,11644,22258,24279,21848,26452,16540,26992,27476,23902,26234,37467,12352,"Lubbock, TX Metro Area"
394572,164,"Erie, PA",PA,Erie,21500,122260.0,323,26965,44655,51317,57543,41274,55536,55112,60261,51490,33708,29853,64510,36083,30523,42101,52060,31361,13300,20365,44530,21119,60324,7862,16925,11888,23956,26027,23261,32320,19351,32040,36082,26052,27605,25523,18650,"Erie, PA Metro Area"
394609,165,"Fort Smith, AR",AR,LeFlore,22900,92900.5,342,25521,41259,46750,47590,43500,52154,60025,51633,52267,37437,36822,53854,38415,23125,42252,57144,29217,13657,12727,29076,32500,22949,11789,17732,11080,21896,19877,23250,28387,16440,24942,34315,26517,26211,32090,24423,"Fort Smith, AR-OK Metro Area"
