Fips,Year,Population,Interest Rate,Month,Unemployment Rate,HPA
9,2014,3595697.0,0.75,12,5.6,305
10,2014,933131.0,0.75,12,5.6,479
11,2014,663603.0,0.75,12,5.6,129
12,2014,19853880.0,0.75,12,5.6,7543
13,2014,10071204.0,0.75,12,5.6,3391
15,2014,1415335.0,0.75,12,5.6,724
16,2014,1632248.0,0.75,12,5.6,673
17,2014,12885092.0,0.75,12,5.6,1688
18,2014,6596019.0,0.75,12,5.6,1129
19,2014,3110643.0,0.75,12,5.6,537
20,2014,2901861.0,0.75,12,5.6,397
21,2014,4416992.0,0.75,12,5.6,603
22,2014,4645938.0,0.75,12,5.6,1066
23,2014,1331217.0,0.75,12,5.6,210
24,2014,5960064.0,0.75,12,5.6,1068
25,2014,6764864.0,0.75,12,5.6,993
26,2014,9932033.0,0.75,12,5.6,815
27,2014,5452665.0,0.75,12,5.6,1302
28,2014,2991892.0,0.75,12,5.6,353
29,2014,6059130.0,0.75,12,5.6,1019
30,2014,1022657.0,0.75,12,5.6,360
31,2014,1879955.0,0.75,12,5.6,440
32,2014,2818935.0,0.75,12,5.6,881
33,2014,1334257.0,0.75,12,5.6,160
34,2014,8867277.0,0.75,12,5.6,1941
35,2014,2090236.0,0.75,12,5.6,352
36,2014,19653431.0,0.75,12,5.6,2897
37,2014,9937295.0,0.75,12,5.6,4277
38,2014,738736.0,0.75,12,5.6,502
39,2014,11606573.0,0.75,12,5.6,1334
40,2014,3879187.0,0.75,12,5.6,1574
41,2014,3965447.0,0.75,12,5.6,1013
42,2014,12792392.0,0.75,12,5.6,1426
44,2014,1056511.0,0.75,12,5.6,93
45,2014,4826858.0,0.75,12,5.6,2300
46,2014,849670.0,0.75,12,5.6,477
47,2014,6544617.0,0.75,12,5.6,1981
48,2014,26963092.0,0.75,12,5.6,15468
49,2014,2938327.0,0.75,12,5.6,941
50,2014,625693.0,0.75,12,5.6,38
51,2014,8315430.0,0.75,12,5.6,2253
53,2014,7057531.0,0.75,12,5.6,2594
54,2014,1850569.0,0.75,12,5.6,167
55,2014,5753199.0,0.75,12,5.6,934
56,2014,583159.0,0.75,12,5.6,90
1,2015,4854803.0,0.75,1,5.7,1025
2,2015,738430.0,0.75,1,5.7,54
4,2015,6832810.0,0.75,1,5.7,1712
5,2015,2979732.0,0.75,1,5.7,694
6,2015,38904296.0,0.75,1,5.7,7312
8,2015,5454328.0,0.75,1,5.7,1489
9,2015,3588561.0,0.75,1,5.7,264
10,2015,942065.0,0.75,1,5.7,368
11,2015,677014.0,0.75,1,5.7,22
12,2015,20219111.0,0.75,1,5.7,7781
13,2015,10183353.0,0.75,1,5.7,2445
15,2015,1422999.0,0.75,1,5.7,743
16,2015,1652495.0,0.75,1,5.7,442
17,2015,12859585.0,0.75,1,5.7,530
18,2015,6611442.0,0.75,1,5.7,681
19,2015,3122541.0,0.75,1,5.7,249
20,2015,2910717.0,0.75,1,5.7,345
21,2015,4429126.0,0.75,1,5.7,717
22,2015,4666998.0,0.75,1,5.7,1035
23,2015,1329098.0,0.75,1,5.7,186
24,2015,5988528.0,0.75,1,5.7,1220
25,2015,6797484.0,0.75,1,5.7,1733
26,2015,9934483.0,0.75,1,5.7,735
27,2015,5484002.0,0.75,1,5.7,1108
28,2015,2990231.0,0.75,1,5.7,644
29,2015,6075411.0,0.75,1,5.7,768
30,2015,1031495.0,0.75,1,5.7,136
31,2015,1892059.0,0.75,1,5.7,235
32,2015,2868531.0,0.75,1,5.7,640
33,2015,1337480.0,0.75,1,5.7,134
34,2015,8870312.0,0.75,1,5.7,1740
35,2015,2090071.0,0.75,1,5.7,275
36,2015,19657321.0,0.75,1,5.7,2353
37,2015,10037218.0,0.75,1,5.7,3544
38,2015,755537.0,0.75,1,5.7,110
39,2015,11622315.0,0.75,1,5.7,1031
40,2015,3910518.0,0.75,1,5.7,995
41,2015,4018542.0,0.75,1,5.7,798
42,2015,12789838.0,0.75,1,5.7,946
44,2015,1056886.0,0.75,1,5.7,45
45,2015,4896006.0,0.75,1,5.7,1899
46,2015,854663.0,0.75,1,5.7,151
47,2015,6595354.0,0.75,1,5.7,2027
48,2015,27468531.0,0.75,1,5.7,11515
49,2015,2983626.0,0.75,1,5.7,806
50,2015,625810.0,0.75,1,5.7,91
51,2015,8367303.0,0.75,1,5.7,2070
53,2015,7167287.0,0.75,1,5.7,3212
54,2015,1843332.0,0.75,1,5.7,129
55,2015,5762927.0,0.75,1,5.7,771
56,2015,586389.0,0.75,1,5.7,70
1,2015,4854803.0,0.75,2,5.5,1263
2,2015,738430.0,0.75,2,5.5,61
4,2015,6832810.0,0.75,2,5.5,2144
5,2015,2979732.0,0.75,2,5.5,730
6,2015,38904296.0,0.75,2,5.5,7199
8,2015,5454328.0,0.75,2,5.5,1911
9,2015,3588561.0,0.75,2,5.5,125
10,2015,942065.0,0.75,2,5.5,369
11,2015,677014.0,0.75,2,5.5,344
12,2015,20219111.0,0.75,2,5.5,9072
13,2015,10183353.0,0.75,2,5.5,3132
15,2015,1422999.0,0.75,2,5.5,504
16,2015,1652495.0,0.75,2,5.5,620
17,2015,12859585.0,0.75,2,5.5,1589
18,2015,6611442.0,0.75,2,5.5,736
19,2015,3122541.0,0.75,2,5.5,455
20,2015,2910717.0,0.75,2,5.5,599
21,2015,4429126.0,0.75,2,5.5,631
22,2015,4666998.0,0.75,2,5.5,1731
23,2015,1329098.0,0.75,2,5.5,59
24,2015,5988528.0,0.75,2,5.5,916
25,2015,6797484.0,0.75,2,5.5,645
26,2015,9934483.0,0.75,2,5.5,603
27,2015,5484002.0,0.75,2,5.5,775
28,2015,2990231.0,0.75,2,5.5,424
29,2015,6075411.0,0.75,2,5.5,830
30,2015,1031495.0,0.75,2,5.5,256
31,2015,1892059.0,0.75,2,5.5,421
32,2015,2868531.0,0.75,2,5.5,1485
33,2015,1337480.0,0.75,2,5.5,124
34,2015,8870312.0,0.75,2,5.5,1177
35,2015,2090071.0,0.75,2,5.5,259
36,2015,19657321.0,0.75,2,5.5,1560
37,2015,10037218.0,0.75,2,5.5,4164
38,2015,755537.0,0.75,2,5.5,145
39,2015,11622315.0,0.75,2,5.5,757
40,2015,3910518.0,0.75,2,5.5,984
41,2015,4018542.0,0.75,2,5.5,1319
42,2015,12789838.0,0.75,2,5.5,1351
44,2015,1056886.0,0.75,2,5.5,17
45,2015,4896006.0,0.75,2,5.5,2536
46,2015,854663.0,0.75,2,5.5,215
47,2015,6595354.0,0.75,2,5.5,1846
48,2015,27468531.0,0.75,2,5.5,14075
49,2015,2983626.0,0.75,2,5.5,968
50,2015,625810.0,0.75,2,5.5,132
51,2015,8367303.0,0.75,2,5.5,1443
53,2015,7167287.0,0.75,2,5.5,3769
54,2015,1843332.0,0.75,2,5.5,207
55,2015,5762927.0,0.75,2,5.5,764
56,2015,586389.0,0.75,2,5.5,98
1,2015,4854803.0,0.75,3,5.4,960
2,2015,738430.0,0.75,3,5.4,83
4,2015,6832810.0,0.75,3,5.4,2699
5,2015,2979732.0,0.75,3,5.4,527
6,2015,38904296.0,0.75,3,5.4,9207
8,2015,5454328.0,0.75,3,5.4,2793
9,2015,3588561.0,0.75,3,5.4,492
10,2015,942065.0,0.75,3,5.4,408
11,2015,677014.0,0.75,3,5.4,402
12,2015,20219111.0,0.75,3,5.4,8441
13,2015,10183353.0,0.75,3,5.4,3677
15,2015,1422999.0,0.75,3,5.4,151
16,2015,1652495.0,0.75,3,5.4,735
17,2015,12859585.0,0.75,3,5.4,1479
18,2015,6611442.0,0.75,3,5.4,1242
19,2015,3122541.0,0.75,3,5.4,834
20,2015,2910717.0,0.75,3,5.4,638
21,2015,4429126.0,0.75,3,5.4,701
22,2015,4666998.0,0.75,3,5.4,1275
23,2015,1329098.0,0.75,3,5.4,273
24,2015,5988528.0,0.75,3,5.4,1035
25,2015,6797484.0,0.75,3,5.4,1324
26,2015,9934483.0,0.75,3,5.4,1117
27,2015,5484002.0,0.75,3,5.4,1498
28,2015,2990231.0,0.75,3,5.4,547
29,2015,6075411.0,0.75,3,5.4,1417
30,2015,1031495.0,0.75,3,5.4,276
31,2015,1892059.0,0.75,3,5.4,504
32,2015,2868531.0,0.75,3,5.4,1238
33,2015,1337480.0,0.75,3,5.4,201
34,2015,8870312.0,0.75,3,5.4,1854
35,2015,2090071.0,0.75,3,5.4,367
36,2015,19657321.0,0.75,3,5.4,4692
37,2015,10037218.0,0.75,3,5.4,4010
38,2015,755537.0,0.75,3,5.4,487
39,2015,11622315.0,0.75,3,5.4,1355
40,2015,3910518.0,0.75,3,5.4,965
41,2015,4018542.0,0.75,3,5.4,974
42,2015,12789838.0,0.75,3,5.4,1153
44,2015,1056886.0,0.75,3,5.4,71
45,2015,4896006.0,0.75,3,5.4,2379
46,2015,854663.0,0.75,3,5.4,449
47,2015,6595354.0,0.75,3,5.4,3055
48,2015,27468531.0,0.75,3,5.4,14027
49,2015,2983626.0,0.75,3,5.4,1339
50,2015,625810.0,0.75,3,5.4,178
51,2015,8367303.0,0.75,3,5.4,3002
53,2015,7167287.0,0.75,3,5.4,3302
54,2015,1843332.0,0.75,3,5.4,245
55,2015,5762927.0,0.75,3,5.4,1079
56,2015,586389.0,0.75,3,5.4,178
1,2015,4854803.0,0.75,4,5.4,1133
2,2015,738430.0,0.75,4,5.4,133
4,2015,6832810.0,0.75,4,5.4,3080
5,2015,2979732.0,0.75,4,5.4,629
6,2015,38904296.0,0.75,4,5.4,8472
8,2015,5454328.0,0.75,4,5.4,2882
9,2015,3588561.0,0.75,4,5.4,424
10,2015,942065.0,0.75,4,5.4,489
11,2015,677014.0,0.75,4,5.4,244
12,2015,20219111.0,0.75,4,5.4,8214
13,2015,10183353.0,0.75,4,5.4,3738
15,2015,1422999.0,0.75,4,5.4,595
16,2015,1652495.0,0.75,4,5.4,1130
17,2015,12859585.0,0.75,4,5.4,2016
18,2015,6611442.0,0.75,4,5.4,1611
19,2015,3122541.0,0.75,4,5.4,812
20,2015,2910717.0,0.75,4,5.4,919
21,2015,4429126.0,0.75,4,5.4,809
22,2015,4666998.0,0.75,4,5.4,1287
23,2015,1329098.0,0.75,4,5.4,262
24,2015,5988528.0,0.75,4,5.4,1410
25,2015,6797484.0,0.75,4,5.4,1045
26,2015,9934483.0,0.75,4,5.4,1874
27,2015,5484002.0,0.75,4,5.4,1324
28,2015,2990231.0,0.75,4,5.4,580
29,2015,6075411.0,0.75,4,5.4,1229
30,2015,1031495.0,0.75,4,5.4,258
31,2015,1892059.0,0.75,4,5.4,568
32,2015,2868531.0,0.75,4,5.4,1132
33,2015,1337480.0,0.75,4,5.4,279
34,2015,8870312.0,0.75,4,5.4,3732
35,2015,2090071.0,0.75,4,5.4,524
36,2015,19657321.0,0.75,4,5.4,7351
37,2015,10037218.0,0.75,4,5.4,4610
38,2015,755537.0,0.75,4,5.4,586
39,2015,11622315.0,0.75,4,5.4,1631
40,2015,3910518.0,0.75,4,5.4,886
41,2015,4018542.0,0.75,4,5.4,1146
42,2015,12789838.0,0.75,4,5.4,2903
44,2015,1056886.0,0.75,4,5.4,70
45,2015,4896006.0,0.75,4,5.4,3399
46,2015,854663.0,0.75,4,5.4,404
47,2015,6595354.0,0.75,4,5.4,3135
48,2015,27468531.0,0.75,4,5.4,15352
49,2015,2983626.0,0.75,4,5.4,1876
50,2015,625810.0,0.75,4,5.4,131
51,2015,8367303.0,0.75,4,5.4,3607
53,2015,7167287.0,0.75,4,5.4,3018
54,2015,1843332.0,0.75,4,5.4,295
55,2015,5762927.0,0.75,4,5.4,1365
56,2015,586389.0,0.75,4,5.4,226
1,2015,4854803.0,0.75,5,5.6,1148
2,2015,738430.0,0.75,5,5.6,116
4,2015,6832810.0,0.75,5,5.6,2710
5,2015,2979732.0,0.75,5,5.6,570
6,2015,38904296.0,0.75,5,5.6,7745
8,2015,5454328.0,0.75,5,5.6,2531
9,2015,3588561.0,0.75,5,5.6,776
10,2015,942065.0,0.75,5,5.6,486
11,2015,677014.0,0.75,5,5.6,649
12,2015,20219111.0,0.75,5,5.6,8738
13,2015,10183353.0,0.75,5,5.6,4094
15,2015,1422999.0,0.75,5,5.6,312
16,2015,1652495.0,0.75,5,5.6,933
17,2015,12859585.0,0.75,5,5.6,1668
18,2015,6611442.0,0.75,5,5.6,1886
19,2015,3122541.0,0.75,5,5.6,1205
20,2015,2910717.0,0.75,5,5.6,641
21,2015,4429126.0,0.75,5,5.6,950
22,2015,4666998.0,0.75,5,5.6,1203
23,2015,1329098.0,0.75,5,5.6,367
24,2015,5988528.0,0.75,5,5.6,1494
25,2015,6797484.0,0.75,5,5.6,2249
26,2015,9934483.0,0.75,5,5.6,1971
27,2015,5484002.0,0.75,5,5.6,2210
28,2015,2990231.0,0.75,5,5.6,572
29,2015,6075411.0,0.75,5,5.6,1180
30,2015,1031495.0,0.75,5,5.6,369
31,2015,1892059.0,0.75,5,5.6,604
32,2015,2868531.0,0.75,5,5.6,1423
33,2015,1337480.0,0.75,5,5.6,306
34,2015,8870312.0,0.75,5,5.6,4274
35,2015,2090071.0,0.75,5,5.6,424
36,2015,19657321.0,0.75,5,5.6,15491
37,2015,10037218.0,0.75,5,5.6,4937
38,2015,755537.0,0.75,5,5.6,1074
39,2015,11622315.0,0.75,5,5.6,1835
40,2015,3910518.0,0.75,5,5.6,760
41,2015,4018542.0,0.75,5,5.6,1233
42,2015,12789838.0,0.75,5,5.6,1884
44,2015,1056886.0,0.75,5,5.6,80
45,2015,4896006.0,0.75,5,5.6,2960
46,2015,854663.0,0.75,5,5.6,427
47,2015,6595354.0,0.75,5,5.6,3219
48,2015,27468531.0,0.75,5,5.6,12351
49,2015,2983626.0,0.75,5,5.6,1617
50,2015,625810.0,0.75,5,5.6,174
51,2015,8367303.0,0.75,5,5.6,1816
53,2015,7167287.0,0.75,5,5.6,3511
54,2015,1843332.0,0.75,5,5.6,244
55,2015,5762927.0,0.75,5,5.6,1567
56,2015,586389.0,0.75,5,5.6,151
1,2015,4854803.0,0.75,6,5.3,1280
2,2015,738430.0,0.75,6,5.3,160
4,2015,6832810.0,0.75,6,5.3,3115
5,2015,2979732.0,0.75,6,5.3,851
6,2015,38904296.0,0.75,6,5.3,11503
8,2015,5454328.0,0.75,6,5.3,3251
9,2015,3588561.0,0.75,6,5.3,571
10,2015,942065.0,0.75,6,5.3,440
11,2015,677014.0,0.75,6,5.3,789
12,2015,20219111.0,0.75,6,5.3,9992
13,2015,10183353.0,0.75,6,5.3,4868
15,2015,1422999.0,0.75,6,5.3,379
16,2015,1652495.0,0.75,6,5.3,848
17,2015,12859585.0,0.75,6,5.3,2344
18,2015,6611442.0,0.75,6,5.3,1743
19,2015,3122541.0,0.75,6,5.3,1134
20,2015,2910717.0,0.75,6,5.3,699
21,2015,4429126.0,0.75,6,5.3,1033
22,2015,4666998.0,0.75,6,5.3,1317
23,2015,1329098.0,0.75,6,5.3,492
24,2015,5988528.0,0.75,6,5.3,1981
25,2015,6797484.0,0.75,6,5.3,1650
26,2015,9934483.0,0.75,6,5.3,2571
27,2015,5484002.0,0.75,6,5.3,2343
28,2015,2990231.0,0.75,6,5.3,657
29,2015,6075411.0,0.75,6,5.3,1870
30,2015,1031495.0,0.75,6,5.3,316
31,2015,1892059.0,0.75,6,5.3,775
32,2015,2868531.0,0.75,6,5.3,1464
33,2015,1337480.0,0.75,6,5.3,341
34,2015,8870312.0,0.75,6,5.3,4792
35,2015,2090071.0,0.75,6,5.3,445
36,2015,19657321.0,0.75,6,5.3,20347
37,2015,10037218.0,0.75,6,5.3,4658
38,2015,755537.0,0.75,6,5.3,863
39,2015,11622315.0,0.75,6,5.3,1515
40,2015,3910518.0,0.75,6,5.3,923
41,2015,4018542.0,0.75,6,5.3,1765
42,2015,12789838.0,0.75,6,5.3,2620
44,2015,1056886.0,0.75,6,5.3,110
45,2015,4896006.0,0.75,6,5.3,2530
46,2015,854663.0,0.75,6,5.3,337
47,2015,6595354.0,0.75,6,5.3,2728
48,2015,27468531.0,0.75,6,5.3,17580
49,2015,2983626.0,0.75,6,5.3,2727
50,2015,625810.0,0.75,6,5.3,182
51,2015,8367303.0,0.75,6,5.3,3249
53,2015,7167287.0,0.75,6,5.3,3749
54,2015,1843332.0,0.75,6,5.3,353
55,2015,5762927.0,0.75,6,5.3,1633
56,2015,586389.0,0.75,6,5.3,207
1,2015,4854803.0,0.75,7,5.2,1004
2,2015,738430.0,0.75,7,5.2,128
4,2015,6832810.0,0.75,7,5.2,3114
5,2015,2979732.0,0.75,7,5.2,850
6,2015,38904296.0,0.75,7,5.2,8553
8,2015,5454328.0,0.75,7,5.2,2737
9,2015,3588561.0,0.75,7,5.2,696
10,2015,942065.0,0.75,7,5.2,497
11,2015,677014.0,0.75,7,5.2,317
12,2015,20219111.0,0.75,7,5.2,8339
13,2015,10183353.0,0.75,7,5.2,4295
15,2015,1422999.0,0.75,7,5.2,253
16,2015,1652495.0,0.75,7,5.2,921
17,2015,12859585.0,0.75,7,5.2,1651
18,2015,6611442.0,0.75,7,5.2,1375
19,2015,3122541.0,0.75,7,5.2,801
20,2015,2910717.0,0.75,7,5.2,712
21,2015,4429126.0,0.75,7,5.2,857
22,2015,4666998.0,0.75,7,5.2,1376
23,2015,1329098.0,0.75,7,5.2,344
24,2015,5988528.0,0.75,7,5.2,1365
25,2015,6797484.0,0.75,7,5.2,1147
26,2015,9934483.0,0.75,7,5.2,2173
27,2015,5484002.0,0.75,7,5.2,1985
28,2015,2990231.0,0.75,7,5.2,641
29,2015,6075411.0,0.75,7,5.2,1497
30,2015,1031495.0,0.75,7,5.2,314
31,2015,1892059.0,0.75,7,5.2,789
32,2015,2868531.0,0.75,7,5.2,1248
33,2015,1337480.0,0.75,7,5.2,290
34,2015,8870312.0,0.75,7,5.2,2279
35,2015,2090071.0,0.75,7,5.2,414
36,2015,19657321.0,0.75,7,5.2,3800
37,2015,10037218.0,0.75,7,5.2,4940
38,2015,755537.0,0.75,7,5.2,966
39,2015,11622315.0,0.75,7,5.2,1806
40,2015,3910518.0,0.75,7,5.2,1201
41,2015,4018542.0,0.75,7,5.2,1449
42,2015,12789838.0,0.75,7,5.2,1915
44,2015,1056886.0,0.75,7,5.2,79
45,2015,4896006.0,0.75,7,5.2,2869
46,2015,854663.0,0.75,7,5.2,625
47,2015,6595354.0,0.75,7,5.2,2571
48,2015,27468531.0,0.75,7,5.2,15556
49,2015,2983626.0,0.75,7,5.2,2126
50,2015,625810.0,0.75,7,5.2,196
51,2015,8367303.0,0.75,7,5.2,3415
53,2015,7167287.0,0.75,7,5.2,3022
54,2015,1843332.0,0.75,7,5.2,396
55,2015,5762927.0,0.75,7,5.2,1927
56,2015,586389.0,0.75,7,5.2,203
1,2015,4854803.0,0.75,8,5.1,1889
2,2015,738430.0,0.75,8,5.1,122
4,2015,6832810.0,0.75,8,5.1,3168
5,2015,2979732.0,0.75,8,5.1,1327
6,2015,38904296.0,0.75,8,5.1,6939
8,2015,5454328.0,0.75,8,5.1,2632
9,2015,3588561.0,0.75,8,5.1,304
10,2015,942065.0,0.75,8,5.1,749
11,2015,677014.0,0.75,8,5.1,278
12,2015,20219111.0,0.75,8,5.1,7320
13,2015,10183353.0,0.75,8,5.1,3201
15,2015,1422999.0,0.75,8,5.1,803
16,2015,1652495.0,0.75,8,5.1,854
17,2015,12859585.0,0.75,8,5.1,1993
18,2015,6611442.0,0.75,8,5.1,1889
19,2015,3122541.0,0.75,8,5.1,894
20,2015,2910717.0,0.75,8,5.1,570
21,2015,4429126.0,0.75,8,5.1,848
22,2015,4666998.0,0.75,8,5.1,1094
23,2015,1329098.0,0.75,8,5.1,331
24,2015,5988528.0,0.75,8,5.1,1646
25,2015,6797484.0,0.75,8,5.1,1340
26,2015,9934483.0,0.75,8,5.1,1892
27,2015,5484002.0,0.75,8,5.1,2004
28,2015,2990231.0,0.75,8,5.1,562
29,2015,6075411.0,0.75,8,5.1,1570
30,2015,1031495.0,0.75,8,5.1,260
31,2015,1892059.0,0.75,8,5.1,706
32,2015,2868531.0,0.75,8,5.1,1026
33,2015,1337480.0,0.75,8,5.1,400
34,2015,8870312.0,0.75,8,5.1,2407
35,2015,2090071.0,0.75,8,5.1,351
36,2015,19657321.0,0.75,8,5.1,2817
37,2015,10037218.0,0.75,8,5.1,4301
38,2015,755537.0,0.75,8,5.1,678
39,2015,11622315.0,0.75,8,5.1,1980
40,2015,3910518.0,0.75,8,5.1,1351
41,2015,4018542.0,0.75,8,5.1,1426
42,2015,12789838.0,0.75,8,5.1,1688
44,2015,1056886.0,0.75,8,5.1,83
45,2015,4896006.0,0.75,8,5.1,2494
46,2015,854663.0,0.75,8,5.1,366
47,2015,6595354.0,0.75,8,5.1,3025
48,2015,27468531.0,0.75,8,5.1,14814
49,2015,2983626.0,0.75,8,5.1,1809
50,2015,625810.0,0.75,8,5.1,198
51,2015,8367303.0,0.75,8,5.1,2803
53,2015,7167287.0,0.75,8,5.1,4343
54,2015,1843332.0,0.75,8,5.1,214
55,2015,5762927.0,0.75,8,5.1,1288
56,2015,586389.0,0.75,8,5.1,151
1,2015,4854803.0,0.75,9,5.0,961
2,2015,738430.0,0.75,9,5.0,114
4,2015,6832810.0,0.75,9,5.0,2503
5,2015,2979732.0,0.75,9,5.0,564
6,2015,38904296.0,0.75,9,5.0,7976
8,2015,5454328.0,0.75,9,5.0,2741
9,2015,3588561.0,0.75,9,5.0,512
10,2015,942065.0,0.75,9,5.0,406
11,2015,677014.0,0.75,9,5.0,403
12,2015,20219111.0,0.75,9,5.0,10390
13,2015,10183353.0,0.75,9,5.0,2830
15,2015,1422999.0,0.75,9,5.0,174
16,2015,1652495.0,0.75,9,5.0,859
17,2015,12859585.0,0.75,9,5.0,1528
18,2015,6611442.0,0.75,9,5.0,1872
19,2015,3122541.0,0.75,9,5.0,1261
20,2015,2910717.0,0.75,9,5.0,917
21,2015,4429126.0,0.75,9,5.0,972
22,2015,4666998.0,0.75,9,5.0,1267
23,2015,1329098.0,0.75,9,5.0,440
24,2015,5988528.0,0.75,9,5.0,1459
25,2015,6797484.0,0.75,9,5.0,2018
26,2015,9934483.0,0.75,9,5.0,2201
27,2015,5484002.0,0.75,9,5.0,2338
28,2015,2990231.0,0.75,9,5.0,769
29,2015,6075411.0,0.75,9,5.0,1398
30,2015,1031495.0,0.75,9,5.0,359
31,2015,1892059.0,0.75,9,5.0,618
32,2015,2868531.0,0.75,9,5.0,780
33,2015,1337480.0,0.75,9,5.0,323
34,2015,8870312.0,0.75,9,5.0,2215
35,2015,2090071.0,0.75,9,5.0,333
36,2015,19657321.0,0.75,9,5.0,2516
37,2015,10037218.0,0.75,9,5.0,3905
38,2015,755537.0,0.75,9,5.0,726
39,2015,11622315.0,0.75,9,5.0,2417
40,2015,3910518.0,0.75,9,5.0,1073
41,2015,4018542.0,0.75,9,5.0,1674
42,2015,12789838.0,0.75,9,5.0,2212
44,2015,1056886.0,0.75,9,5.0,98
45,2015,4896006.0,0.75,9,5.0,3084
46,2015,854663.0,0.75,9,5.0,367
47,2015,6595354.0,0.75,9,5.0,2246
48,2015,27468531.0,0.75,9,5.0,13189
49,2015,2983626.0,0.75,9,5.0,1764
50,2015,625810.0,0.75,9,5.0,169
51,2015,8367303.0,0.75,9,5.0,2578
53,2015,7167287.0,0.75,9,5.0,3610
54,2015,1843332.0,0.75,9,5.0,197
55,2015,5762927.0,0.75,9,5.0,1756
56,2015,586389.0,0.75,9,5.0,131
1,2015,4854803.0,0.75,10,5.0,986
2,2015,738430.0,0.75,10,5.0,137
4,2015,6832810.0,0.75,10,5.0,2617
5,2015,2979732.0,0.75,10,5.0,700
6,2015,38904296.0,0.75,10,5.0,6038
8,2015,5454328.0,0.75,10,5.0,2139
9,2015,3588561.0,0.75,10,5.0,674
10,2015,942065.0,0.75,10,5.0,459
11,2015,677014.0,0.75,10,5.0,656
12,2015,20219111.0,0.75,10,5.0,9062
13,2015,10183353.0,0.75,10,5.0,4118
15,2015,1422999.0,0.75,10,5.0,630
16,2015,1652495.0,0.75,10,5.0,770
17,2015,12859585.0,0.75,10,5.0,1553
18,2015,6611442.0,0.75,10,5.0,1892
19,2015,3122541.0,0.75,10,5.0,1021
20,2015,2910717.0,0.75,10,5.0,554
21,2015,4429126.0,0.75,10,5.0,1151
22,2015,4666998.0,0.75,10,5.0,1376
23,2015,1329098.0,0.75,10,5.0,356
24,2015,5988528.0,0.75,10,5.0,1268
25,2015,6797484.0,0.75,10,5.0,1322
26,2015,9934483.0,0.75,10,5.0,2347
27,2015,5484002.0,0.75,10,5.0,2320
28,2015,2990231.0,0.75,10,5.0,581
29,2015,6075411.0,0.75,10,5.0,1552
30,2015,1031495.0,0.75,10,5.0,635
31,2015,1892059.0,0.75,10,5.0,854
32,2015,2868531.0,0.75,10,5.0,1201
33,2015,1337480.0,0.75,10,5.0,264
34,2015,8870312.0,0.75,10,5.0,2766
35,2015,2090071.0,0.75,10,5.0,291
36,2015,19657321.0,0.75,10,5.0,3091
37,2015,10037218.0,0.75,10,5.0,4667
38,2015,755537.0,0.75,10,5.0,778
39,2015,11622315.0,0.75,10,5.0,2135
40,2015,3910518.0,0.75,10,5.0,1121
41,2015,4018542.0,0.75,10,5.0,1863
42,2015,12789838.0,0.75,10,5.0,2028
44,2015,1056886.0,0.75,10,5.0,85
45,2015,4896006.0,0.75,10,5.0,2264
46,2015,854663.0,0.75,10,5.0,486
47,2015,6595354.0,0.75,10,5.0,3352
48,2015,27468531.0,0.75,10,5.0,14789
49,2015,2983626.0,0.75,10,5.0,1603
50,2015,625810.0,0.75,10,5.0,130
51,2015,8367303.0,0.75,10,5.0,2738
53,2015,7167287.0,0.75,10,5.0,2967
54,2015,1843332.0,0.75,10,5.0,272
55,2015,5762927.0,0.75,10,5.0,1427
56,2015,586389.0,0.75,10,5.0,127
1,2015,4854803.0,0.75,11,5.1,999
2,2015,738430.0,0.75,11,5.1,79
4,2015,6832810.0,0.75,11,5.1,2129
5,2015,2979732.0,0.75,11,5.1,414
6,2015,38904296.0,0.75,11,5.1,8553
8,2015,5454328.0,0.75,11,5.1,2498
9,2015,3588561.0,0.75,11,5.1,533
10,2015,942065.0,0.75,11,5.1,385
11,2015,677014.0,0.75,11,5.1,781
12,2015,20219111.0,0.75,11,5.1,8127
13,2015,10183353.0,0.75,11,5.1,3499
15,2015,1422999.0,0.75,11,5.1,192
16,2015,1652495.0,0.75,11,5.1,742
17,2015,12859585.0,0.75,11,5.1,2457
18,2015,6611442.0,0.75,11,5.1,1849
19,2015,3122541.0,0.75,11,5.1,794
20,2015,2910717.0,0.75,11,5.1,624
21,2015,4429126.0,0.75,11,5.1,884
22,2015,4666998.0,0.75,11,5.1,957
23,2015,1329098.0,0.75,11,5.1,242
24,2015,5988528.0,0.75,11,5.1,1103
25,2015,6797484.0,0.75,11,5.1,1437
26,2015,9934483.0,0.75,11,5.1,2053
27,2015,5484002.0,0.75,11,5.1,1543
28,2015,2990231.0,0.75,11,5.1,446
29,2015,6075411.0,0.75,11,5.1,1657
30,2015,1031495.0,0.75,11,5.1,223
31,2015,1892059.0,0.75,11,5.1,723
32,2015,2868531.0,0.75,11,5.1,1143
33,2015,1337480.0,0.75,11,5.1,208
34,2015,8870312.0,0.75,11,5.1,2226
35,2015,2090071.0,0.75,11,5.1,273
36,2015,19657321.0,0.75,11,5.1,3193
37,2015,10037218.0,0.75,11,5.1,3518
38,2015,755537.0,0.75,11,5.1,535
39,2015,11622315.0,0.75,11,5.1,1687
40,2015,3910518.0,0.75,11,5.1,804
41,2015,4018542.0,0.75,11,5.1,1371
42,2015,12789838.0,0.75,11,5.1,1675
44,2015,1056886.0,0.75,11,5.1,91
45,2015,4896006.0,0.75,11,5.1,1880
46,2015,854663.0,0.75,11,5.1,197
