Fips,Year,Population,Interest Rate,Month,Unemployment Rate,HPA,HPI
39,2017,11665706.0,1.5,4,4.5,1761,273.63
40,2017,3933602.0,1.5,4,4.5,947,234.35
41,2017,4147294.0,1.5,4,4.5,1071,519.8
42,2017,12794679.0,1.5,4,4.5,1777,405.91
44,2017,1056554.0,1.5,4,4.5,65,518.17
45,2017,5027102.0,1.5,4,4.5,2477,360.17
46,2017,873732.0,1.5,4,4.5,535,359.39
47,2017,6714748.0,1.5,4,4.5,2799,348.61
48,2017,28291024.0,1.5,4,4.5,13677,306.06
49,2017,3103540.0,1.5,4,4.5,1910,425.99
50,2017,625132.0,1.5,4,4.5,123,461.56
51,2017,8471011.0,1.5,4,4.5,2421,442.77
53,2017,7427951.0,1.5,4,4.5,3838,559.78
54,2017,1818683.0,1.5,4,4.5,245,221.53
55,2017,5793147.0,1.5,4,4.5,1642,332.51
56,2017,579994.0,1.5,4,4.5,196,301.72
1,2017,4877989.0,1.75,7,4.3,1159,304.79
2,2017,740983.0,1.75,7,4.3,119,323.34
4,2017,7048088.0,1.75,7,4.3,2487,375.72
5,2017,3003855.0,1.75,7,4.3,1087,274.11
6,2017,39337785.0,1.75,7,4.3,7950,604.41
8,2017,5617421.0,1.75,7,4.3,3089,515.35
9,2017,3575324.0,1.75,7,4.3,430,394.76
10,2017,957942.0,1.75,7,4.3,608,442.2
11,2017,697079.0,1.75,7,4.3,455,829.55
12,2017,20977089.0,1.75,7,4.3,9896,417.5
13,2017,10417031.0,1.75,7,4.3,4311,338.06
15,2017,1425763.0,1.75,7,4.3,276,602.19
16,2017,1719745.0,1.75,7,4.3,928,371.05
17,2017,12779893.0,1.75,7,4.3,1419,336.58
18,2017,6662068.0,1.75,7,4.3,1551,280.91
19,2017,3143734.0,1.75,7,4.3,915,287.64
20,2017,2910892.0,1.75,7,4.3,607,272.86
21,2017,4455590.0,1.75,7,4.3,939,329.93
22,2017,4673673.0,1.75,7,4.3,1137,278.78
23,2017,1335743.0,1.75,7,4.3,412,510.45
24,2017,6028186.0,1.75,7,4.3,1428,459.39
25,2017,6863560.0,1.75,7,4.3,1970,750.43
26,2017,9976752.0,1.75,7,4.3,2113,315.65
27,2017,5569283.0,1.75,7,4.3,1590,376.52
28,2017,2990674.0,1.75,7,4.3,665,261.96
29,2017,6111382.0,1.75,7,4.3,1133,312.86
30,2017,1053862.0,1.75,7,4.3,383,436.58
31,2017,1916998.0,1.75,7,4.3,1104,310.56
32,2017,2972097.0,1.75,7,4.3,1576,341.2
33,2017,1350395.0,1.75,7,4.3,352,448.19
34,2017,8888147.0,1.75,7,4.3,2462,504.92
35,2017,2092844.0,1.75,7,4.3,424,313.42
36,2017,19593849.0,1.75,7,4.3,2990,647.56
37,2017,10275758.0,1.75,7,4.3,6242,357.72
38,2017,756755.0,1.75,7,4.3,309,361.49
39,2017,11665706.0,1.75,7,4.3,1929,277.29
40,2017,3933602.0,1.75,7,4.3,773,235.41
41,2017,4147294.0,1.75,7,4.3,1800,528.88
42,2017,12794679.0,1.75,7,4.3,1812,411.06
44,2017,1056554.0,1.75,7,4.3,106,528.32
45,2017,5027102.0,1.75,7,4.3,3162,367.36
46,2017,873732.0,1.75,7,4.3,362,364.75
47,2017,6714748.0,1.75,7,4.3,3192,355.78
48,2017,28291024.0,1.75,7,4.3,12493,310.7
49,2017,3103540.0,1.75,7,4.3,2421,435.8
50,2017,625132.0,1.75,7,4.3,139,461.67
51,2017,8471011.0,1.75,7,4.3,2669,445.17
53,2017,7427951.0,1.75,7,4.3,3593,576.77
54,2017,1818683.0,1.75,7,4.3,204,222.72
55,2017,5793147.0,1.75,7,4.3,1694,336.76
56,2017,579994.0,1.75,7,4.3,140,302.45
1,2017,4877989.0,1.75,10,4.1,1126,306.8
2,2017,740983.0,1.75,10,4.1,133,324.51
4,2017,7048088.0,1.75,10,4.1,3706,379.8
5,2017,3003855.0,1.75,10,4.1,862,275.88
6,2017,39337785.0,1.75,10,4.1,10335,613.22
8,2017,5617421.0,1.75,10,4.1,3173,523.02
9,2017,3575324.0,1.75,10,4.1,561,394.61
10,2017,957942.0,1.75,10,4.1,542,445.81
11,2017,697079.0,1.75,10,4.1,1395,834.49
12,2017,20977089.0,1.75,10,4.1,10721,425.57
13,2017,10417031.0,1.75,10,4.1,4285,341.3
15,2017,1425763.0,1.75,10,4.1,413,605.51
16,2017,1719745.0,1.75,10,4.1,1434,377.21
17,2017,12779893.0,1.75,10,4.1,2085,337.38
18,2017,6662068.0,1.75,10,4.1,1635,283.3
19,2017,3143734.0,1.75,10,4.1,1428,288.67
20,2017,2910892.0,1.75,10,4.1,577,273.64
21,2017,4455590.0,1.75,10,4.1,848,330.47
22,2017,4673673.0,1.75,10,4.1,1168,279.87
23,2017,1335743.0,1.75,10,4.1,341,516.09
24,2017,6028186.0,1.75,10,4.1,918,462.27
25,2017,6863560.0,1.75,10,4.1,1568,756.98
26,2017,9976752.0,1.75,10,4.1,2972,317.37
27,2017,5569283.0,1.75,10,4.1,2373,377.96
28,2017,2990674.0,1.75,10,4.1,651,263.5
29,2017,6111382.0,1.75,10,4.1,2568,315.06
30,2017,1053862.0,1.75,10,4.1,466,438.02
31,2017,1916998.0,1.75,10,4.1,578,312.23
32,2017,2972097.0,1.75,10,4.1,1597,350.14
33,2017,1350395.0,1.75,10,4.1,280,451.99
34,2017,8888147.0,1.75,10,4.1,2669,506.44
35,2017,2092844.0,1.75,10,4.1,434,314.35
36,2017,19593849.0,1.75,10,4.1,3116,653.72
37,2017,10275758.0,1.75,10,4.1,5899,359.38
38,2017,756755.0,1.75,10,4.1,612,360.3
39,2017,11665706.0,1.75,10,4.1,2093,278.3
40,2017,3933602.0,1.75,10,4.1,1037,236.7
41,2017,4147294.0,1.75,10,4.1,1643,532.29
42,2017,12794679.0,1.75,10,4.1,1726,412.1
44,2017,1056554.0,1.75,10,4.1,99,534.67
45,2017,5027102.0,1.75,10,4.1,2867,369.67
46,2017,873732.0,1.75,10,4.1,559,365.85
47,2017,6714748.0,1.75,10,4.1,3259,360.23
48,2017,28291024.0,1.75,10,4.1,15098,313.66
49,2017,3103540.0,1.75,10,4.1,2446,441.61
50,2017,625132.0,1.75,10,4.1,131,470.19
51,2017,8471011.0,1.75,10,4.1,2950,447.06
53,2017,7427951.0,1.75,10,4.1,4392,585.02
54,2017,1818683.0,1.75,10,4.1,246,226.03
55,2017,5793147.0,1.75,10,4.1,1852,337.2
56,2017,579994.0,1.75,10,4.1,146,306.1
1,2018,4891628.0,2.0,1,4.0,1212,310.4
2,2018,736624.0,2.0,1,4.0,111,322.32
4,2018,7164228.0,2.0,1,4.0,3531,387.99
5,2018,3012161.0,2.0,1,4.0,1278,278.96
6,2018,39437463.0,2.0,1,4.0,8730,623.75
8,2018,5697155.0,2.0,1,4.0,3875,536.72
9,2018,3574561.0,2.0,1,4.0,342,393.03
10,2018,966985.0,2.0,1,4.0,501,452.97
11,2018,704147.0,2.0,1,4.0,87,847.01
12,2018,21254926.0,2.0,1,4.0,11346,434.09
13,2018,10519389.0,2.0,1,4.0,5010,349.58
15,2018,1423102.0,2.0,1,4.0,224,612.37
16,2018,1752074.0,2.0,1,4.0,911,389.17
17,2018,12724685.0,2.0,1,4.0,733,339.1
18,2018,6698481.0,2.0,1,4.0,1008,287.82
19,2018,3149900.0,2.0,1,4.0,459,290.0
20,2018,2912748.0,2.0,1,4.0,451,277.84
21,2018,4464273.0,2.0,1,4.0,854,335.39
22,2018,4664450.0,2.0,1,4.0,1168,280.05
23,2018,1340123.0,2.0,1,4.0,193,521.62
24,2018,6042153.0,2.0,1,4.0,1360,464.89
25,2018,6885720.0,2.0,1,4.0,1369,765.37
26,2018,9987286.0,2.0,1,4.0,1209,321.42
27,2018,5608762.0,2.0,1,4.0,1706,383.32
28,2018,2982879.0,2.0,1,4.0,453,265.86
29,2018,6125986.0,2.0,1,4.0,840,319.78
30,2018,1061818.0,2.0,1,4.0,138,444.81
31,2018,1925512.0,2.0,1,4.0,313,315.57
32,2018,3030725.0,2.0,1,4.0,1189,361.0
33,2018,1355064.0,2.0,1,4.0,332,458.55
34,2018,8891730.0,2.0,1,4.0,1510,510.1
35,2018,2093754.0,2.0,1,4.0,393,315.78
36,2018,19544098.0,2.0,1,4.0,2382,660.69
37,2018,10391358.0,2.0,1,4.0,6168,365.88
38,2018,760062.0,2.0,1,4.0,36,361.84
39,2018,11680892.0,2.0,1,4.0,1487,282.09
40,2018,3943488.0,2.0,1,4.0,905,237.52
41,2018,4183538.0,2.0,1,4.0,1905,540.05
42,2018,12809107.0,2.0,1,4.0,1256,416.99
44,2018,1059338.0,2.0,1,4.0,59,545.07
45,2018,5091702.0,2.0,1,4.0,2811,377.77
46,2018,879386.0,2.0,1,4.0,166,370.85
47,2018,6778180.0,2.0,1,4.0,2760,365.88
48,2018,28624564.0,2.0,1,4.0,15207,317.79
49,2018,3155153.0,2.0,1,4.0,2363,451.06
50,2018,624802.0,2.0,1,4.0,57,471.65
51,2018,8510920.0,2.0,1,4.0,2437,452.21
53,2018,7526793.0,2.0,1,4.0,2838,598.96
54,2018,1805953.0,2.0,1,4.0,159,226.28
55,2018,5809319.0,2.0,1,4.0,766,342.14
56,2018,579054.0,2.0,1,4.0,76,311.38
1,2018,4891628.0,2.25,4,4.0,1353,315.08
2,2018,736624.0,2.25,4,4.0,129,326.57
4,2018,7164228.0,2.25,4,4.0,4261,395.94
5,2018,3012161.0,2.25,4,4.0,1088,281.04
6,2018,39437463.0,2.25,4,4.0,10136,635.74
8,2018,5697155.0,2.25,4,4.0,3672,550.47
9,2018,3574561.0,2.25,4,4.0,290,396.37
10,2018,966985.0,2.25,4,4.0,532,456.07
11,2018,704147.0,2.25,4,4.0,63,858.54
12,2018,21254926.0,2.25,4,4.0,13793,442.29
13,2018,10519389.0,2.25,4,4.0,4471,357.77
15,2018,1423102.0,2.25,4,4.0,265,617.09
16,2018,1752074.0,2.25,4,4.0,1117,406.52
17,2018,12724685.0,2.25,4,4.0,1985,341.14
18,2018,6698481.0,2.25,4,4.0,2345,294.9
19,2018,3149900.0,2.25,4,4.0,1294,295.44
20,2018,2912748.0,2.25,4,4.0,792,283.16
21,2018,4464273.0,2.25,4,4.0,1769,339.42
22,2018,4664450.0,2.25,4,4.0,1480,280.55
23,2018,1340123.0,2.25,4,4.0,343,531.28
24,2018,6042153.0,2.25,4,4.0,1555,469.17
25,2018,6885720.0,2.25,4,4.0,813,780.06
26,2018,9987286.0,2.25,4,4.0,2129,329.5
27,2018,5608762.0,2.25,4,4.0,1860,392.22
28,2018,2982879.0,2.25,4,4.0,676,265.72
29,2018,6125986.0,2.25,4,4.0,1487,324.97
30,2018,1061818.0,2.25,4,4.0,422,453.92
31,2018,1925512.0,2.25,4,4.0,1410,322.15
32,2018,3030725.0,2.25,4,4.0,1510,376.25
33,2018,1355064.0,2.25,4,4.0,226,468.05
34,2018,8891730.0,2.25,4,4.0,1611,514.24
35,2018,2093754.0,2.25,4,4.0,429,320.55
36,2018,19544098.0,2.25,4,4.0,2300,668.92
37,2018,10391358.0,2.25,4,4.0,6368,374.63
38,2018,760062.0,2.25,4,4.0,321,363.26
39,2018,11680892.0,2.25,4,4.0,2089,288.31
40,2018,3943488.0,2.25,4,4.0,940,241.09
41,2018,4183538.0,2.25,4,4.0,1595,553.44
42,2018,12809107.0,2.25,4,4.0,2062,422.8
44,2018,1059338.0,2.25,4,4.0,93,551.99
45,2018,5091702.0,2.25,4,4.0,3219,382.11
46,2018,879386.0,2.25,4,4.0,467,374.4
47,2018,6778180.0,2.25,4,4.0,3658,374.26
48,2018,28624564.0,2.25,4,4.0,19795,324.72
49,2018,3155153.0,2.25,4,4.0,2028,465.89
50,2018,624802.0,2.25,4,4.0,100,477.86
51,2018,8510920.0,2.25,4,4.0,2909,457.35
53,2018,7526793.0,2.25,4,4.0,4150,620.36
54,2018,1805953.0,2.25,4,4.0,296,229.42
55,2018,5809319.0,2.25,4,4.0,2015,350.6
56,2018,579054.0,2.25,4,4.0,149,309.81
1,2018,4891628.0,2.5,7,3.8,1278,317.94
2,2018,736624.0,2.5,7,3.8,133,326.27
4,2018,7164228.0,2.5,7,3.8,4509,405.21
5,2018,3012161.0,2.5,7,3.8,774,283.64
6,2018,39437463.0,2.5,7,3.8,9497,643.76
8,2018,5697155.0,2.5,7,3.8,3283,558.69
9,2018,3574561.0,2.5,7,3.8,494,399.78
10,2018,966985.0,2.5,7,3.8,499,457.89
11,2018,704147.0,2.5,7,3.8,30,862.93
12,2018,21254926.0,2.5,7,3.8,12952,449.37
13,2018,10519389.0,2.5,7,3.8,4666,363.34
15,2018,1423102.0,2.5,7,3.8,270,622.85
16,2018,1752074.0,2.5,7,3.8,1205,417.83
17,2018,12724685.0,2.5,7,3.8,1621,342.42
18,2018,6698481.0,2.5,7,3.8,1958,298.32
19,2018,3149900.0,2.5,7,3.8,1365,297.82
20,2018,2912748.0,2.5,7,3.8,714,284.19
21,2018,4464273.0,2.5,7,3.8,1097,342.44
22,2018,4664450.0,2.5,7,3.8,1148,282.39
23,2018,1340123.0,2.5,7,3.8,347,537.95
24,2018,6042153.0,2.5,7,3.8,1810,470.02
25,2018,6885720.0,2.5,7,3.8,1038,789.45
26,2018,9987286.0,2.5,7,3.8,1645,334.57
27,2018,5608762.0,2.5,7,3.8,2595,396.98
28,2018,2982879.0,2.5,7,3.8,677,267.22
29,2018,6125986.0,2.5,7,3.8,897,328.19
30,2018,1061818.0,2.5,7,3.8,398,458.2
31,2018,1925512.0,2.5,7,3.8,604,327.03
32,2018,3030725.0,2.5,7,3.8,1236,387.23
33,2018,1355064.0,2.5,7,3.8,321,474.67
34,2018,8891730.0,2.5,7,3.8,1960,518.08
35,2018,2093754.0,2.5,7,3.8,413,324.01
36,2018,19544098.0,2.5,7,3.8,4095,679.91
37,2018,10391358.0,2.5,7,3.8,6055,379.41
38,2018,760062.0,2.5,7,3.8,308,362.7
39,2018,11680892.0,2.5,7,3.8,2603,292.64
40,2018,3943488.0,2.5,7,3.8,794,242.28
41,2018,4183538.0,2.5,7,3.8,1345,559.49
42,2018,12809107.0,2.5,7,3.8,2597,426.81
44,2018,1059338.0,2.5,7,3.8,99,559.76
45,2018,5091702.0,2.5,7,3.8,3021,387.52
46,2018,879386.0,2.5,7,3.8,365,379.72
47,2018,6778180.0,2.5,7,3.8,3744,379.47
48,2018,28624564.0,2.5,7,3.8,16171,328.7
49,2018,3155153.0,2.5,7,3.8,2032,475.57
50,2018,624802.0,2.5,7,3.8,187,479.62
51,2018,8510920.0,2.5,7,3.8,2956,459.88
53,2018,7526793.0,2.5,7,3.8,3023,627.18
54,2018,1805953.0,2.5,7,3.8,206,228.89
55,2018,5809319.0,2.5,7,3.8,1829,354.89
56,2018,579054.0,2.5,7,3.8,169,315.09
1,2018,4891628.0,2.75,10,3.8,1130,318.77
2,2018,736624.0,2.75,10,3.8,129,326.35
4,2018,7164228.0,2.75,10,3.8,3156,409.71
5,2018,3012161.0,2.75,10,3.8,707,285.93
6,2018,39437463.0,2.75,10,3.8,8745,643.63
8,2018,5697155.0,2.75,10,3.8,3326,560.46
9,2018,3574561.0,2.75,10,3.8,439,398.2
10,2018,966985.0,2.75,10,3.8,569,461.42
11,2018,704147.0,2.75,10,3.8,1023,875.38
12,2018,21254926.0,2.75,10,3.8,12123,452.76
13,2018,10519389.0,2.75,10,3.8,5778,365.38
15,2018,1423102.0,2.75,10,3.8,364,626.12
16,2018,1752074.0,2.75,10,3.8,1329,425.03
17,2018,12724685.0,2.75,10,3.8,2117,341.95
18,2018,6698481.0,2.75,10,3.8,2083,300.6
19,2018,3149900.0,2.75,10,3.8,1452,298.26
20,2018,2912748.0,2.75,10,3.8,1340,287.09
21,2018,4464273.0,2.75,10,3.8,1303,344.01
22,2018,4664450.0,2.75,10,3.8,1285,282.66
23,2018,1340123.0,2.75,10,3.8,485,541.07
24,2018,6042153.0,2.75,10,3.8,1271,468.08
25,2018,6885720.0,2.75,10,3.8,1155,790.59
26,2018,9987286.0,2.75,10,3.8,2936,335.52
27,2018,5608762.0,2.75,10,3.8,2631,396.42
28,2018,2982879.0,2.75,10,3.8,695,269.17
29,2018,6125986.0,2.75,10,3.8,1671,330.99
30,2018,1061818.0,2.75,10,3.8,420,463.91
31,2018,1925512.0,2.75,10,3.8,690,328.09
32,2018,3030725.0,2.75,10,3.8,1736,393.1
33,2018,1355064.0,2.75,10,3.8,447,476.79
34,2018,8891730.0,2.75,10,3.8,2376,518.58
35,2018,2093754.0,2.75,10,3.8,423,326.47
36,2018,19544098.0,2.75,10,3.8,2748,680.85
37,2018,10391358.0,2.75,10,3.8,5022,381.84
38,2018,760062.0,2.75,10,3.8,342,365.01
39,2018,11680892.0,2.75,10,3.8,2167,293.27
40,2018,3943488.0,2.75,10,3.8,1092,243.04
41,2018,4183538.0,2.75,10,3.8,2008,560.6
42,2018,12809107.0,2.75,10,3.8,2768,427.22
44,2018,1059338.0,2.75,10,3.8,91,561.84
45,2018,5091702.0,2.75,10,3.8,2856,389.66
46,2018,879386.0,2.75,10,3.8,457,383.83
47,2018,6778180.0,2.75,10,3.8,3956,383.41
48,2018,28624564.0,2.75,10,3.8,13241,329.84
49,2018,3155153.0,2.75,10,3.8,2146,481.57
50,2018,624802.0,2.75,10,3.8,286,477.36
51,2018,8510920.0,2.75,10,3.8,2415,460.54
53,2018,7526793.0,2.75,10,3.8,3606,628.92
54,2018,1805953.0,2.75,10,3.8,221,228.7
55,2018,5809319.0,2.75,10,3.8,1638,356.21
56,2018,579054.0,2.75,10,3.8,172,317.38
1,2019,4907965.0,3.0,1,4.0,1169,324.76
2,2019,733603.0,3.0,1,4.0,90,328.56
4,2019,7291843.0,3.0,1,4.0,2641,415.0
5,2019,3020985.0,3.0,1,4.0,643,288.0
6,2019,39437610.0,3.0,1,4.0,9373,647.55
8,2019,5758486.0,3.0,1,4.0,3026,568.32
9,2019,3566022.0,3.0,1,4.0,278,400.05
10,2019,976668.0,3.0,1,4.0,604,465.27
11,2019,708253.0,3.0,1,4.0,591,880.12
12,2019,21492056.0,3.0,1,4.0,11190,460.07
13,2019,10628020.0,3.0,1,4.0,4045,370.97
15,2019,1415615.0,3.0,1,4.0,432,633.09
16,2019,1789060.0,3.0,1,4.0,880,433.57
17,2019,12667017.0,3.0,1,4.0,1296,344.97
18,2019,6731010.0,3.0,1,4.0,1528,304.72
19,2019,3159596.0,3.0,1,4.0,425,300.1
20,2019,2912635.0,3.0,1,4.0,428,288.71
21,2019,4472345.0,3.0,1,4.0,935,347.46
22,2019,4658285.0,3.0,1,4.0,1133,285.86
23,2019,1345770.0,3.0,1,4.0,357,544.85
24,2019,6054954.0,3.0,1,4.0,1743,473.21
25,2019,6894883.0,3.0,1,4.0,819,800.08
26,2019,9984795.0,3.0,1,4.0,1187,339.89
27,2019,5640053.0,3.0,1,4.0,1352,400.84
28,2019,2978227.0,3.0,1,4.0,623,272.35
29,2019,6140475.0,3.0,1,4.0,1098,333.61
30,2019,1070123.0,3.0,1,4.0,280,466.07
31,2019,1932571.0,3.0,1,4.0,621,332.13
32,2019,3090771.0,3.0,1,4.0,1204,395.83
33,2019,1360783.0,3.0,1,4.0,338,481.31
34,2019,8891258.0,3.0,1,4.0,1778,523.08
35,2019,2099634.0,3.0,1,4.0,349,328.48
36,2019,19463131.0,3.0,1,4.0,4036,686.14
37,2019,10501384.0,3.0,1,4.0,4219,387.82
38,2019,763724.0,3.0,1,4.0,45,367.5
39,2019,11696507.0,3.0,1,4.0,1095,296.54
40,2019,3960676.0,3.0,1,4.0,740,246.47
41,2019,4216116.0,3.0,1,4.0,1255,567.19
42,2019,12798883.0,3.0,1,4.0,1353,431.87
44,2019,1058158.0,3.0,1,4.0,67,566.62
45,2019,5157702.0,3.0,1,4.0,3483,394.61
46,2019,887127.0,3.0,1,4.0,182,385.86
47,2019,6830325.0,3.0,1,4.0,2733,387.2
48,2019,28986794.0,3.0,1,4.0,14258,333.77
49,2019,3203383.0,3.0,1,4.0,1594,489.68
50,2019,624046.0,3.0,1,4.0,73,482.74
51,2019,8556642.0,3.0,1,4.0,2859,465.48
53,2019,7614024.0,3.0,1,4.0,2875,637.33
54,2019,1795263.0,3.0,1,4.0,287,229.42
55,2019,5824581.0,3.0,1,4.0,726,359.79
56,2019,580116.0,3.0,1,4.0,103,316.78
1,2019,4907965.0,3.0,4,3.7,1500,329.29
2,2019,733603.0,3.0,4,3.7,150,333.38
4,2019,7291843.0,3.0,4,3.7,4590,423.07
5,2019,3020985.0,3.0,4,3.7,758,291.57
6,2019,39437610.0,3.0,4,3.7,9045,654.05
8,2019,5758486.0,3.0,4,3.7,3593,577.06
9,2019,3566022.0,3.0,4,3.7,721,406.49
10,2019,976668.0,3.0,4,3.7,413,471.91
11,2019,708253.0,3.0,4,3.7,473,887.19
12,2019,21492056.0,3.0,4,3.7,14518,465.93
13,2019,10628020.0,3.0,4,3.7,4440,378.3
15,2019,1415615.0,3.0,4,3.7,153,635.48
16,2019,1789060.0,3.0,4,3.7,1365,448.67
17,2019,12667017.0,3.0,4,3.7,3378,349.82
18,2019,6731010.0,3.0,4,3.7,2130,310.25
19,2019,3159596.0,3.0,4,3.7,1000,303.8
20,2019,2912635.0,3.0,4,3.7,869,294.13
21,2019,4472345.0,3.0,4,3.7,1245,352.95
22,2019,4658285.0,3.0,4,3.7,1442,288.51
23,2019,1345770.0,3.0,4,3.7,318,558.22
24,2019,6054954.0,3.0,4,3.7,1805,480.78
25,2019,6894883.0,3.0,4,3.7,1021,811.85
26,2019,9984795.0,3.0,4,3.7,2035,346.77
27,2019,5640053.0,3.0,4,3.7,2570,408.48
28,2019,2978227.0,3.0,4,3.7,593,275.67
29,2019,6140475.0,3.0,4,3.7,1107,339.86
30,2019,1070123.0,3.0,4,3.7,413,475.68
31,2019,1932571.0,3.0,4,3.7,734,339.5
32,2019,3090771.0,3.0,4,3.7,1310,401.68
33,2019,1360783.0,3.0,4,3.7,280,490.76
34,2019,8891258.0,3.0,4,3.7,1900,530.74
35,2019,2099634.0,3.0,4,3.7,484,336.24
36,2019,19463131.0,3.0,4,3.7,3752,697.59
37,2019,10501384.0,3.0,4,3.7,5588,394.72
38,2019,763724.0,3.0,4,3.7,281,372.61
39,2019,11696507.0,3.0,4,3.7,2133,302.87
40,2019,3960676.0,3.0,4,3.7,904,248.34
41,2019,4216116.0,3.0,4,3.7,1820,576.55
42,2019,12798883.0,3.0,4,3.7,1936,439.91
44,2019,1058158.0,3.0,4,3.7,86,577.32
45,2019,5157702.0,3.0,4,3.7,3114,402.61
46,2019,887127.0,3.0,4,3.7,450,391.65
47,2019,6830325.0,3.0,4,3.7,2948,394.73
48,2019,28986794.0,3.0,4,3.7,15895,339.85
49,2019,3203383.0,3.0,4,3.7,2608,499.78
50,2019,624046.0,3.0,4,3.7,179,492.75
51,2019,8556642.0,3.0,4,3.7,3186,474.66
53,2019,7614024.0,3.0,4,3.7,5077,650.1
54,2019,1795263.0,3.0,4,3.7,227,232.65
55,2019,5824581.0,3.0,4,3.7,1967,366.18
56,2019,580116.0,3.0,4,3.7,207,325.31
1,2019,4907965.0,3.0,7,3.6,1556,333.92
2,2019,733603.0,3.0,7,3.6,182,335.87
4,2019,7291843.0,3.0,7,3.6,3918,429.47
5,2019,3020985.0,3.0,7,3.6,996,294.85
6,2019,39437610.0,3.0,7,3.6,9924,660.81
8,2019,5758486.0,3.0,7,3.6,3848,582.26
9,2019,3566022.0,3.0,7,3.6,435,411.07
10,2019,976668.0,3.0,7,3.6,624,477.52
11,2019,708253.0,3.0,7,3.6,997,900.92
12,2019,21492056.0,3.0,7,3.6,13109,473.66
13,2019,10628020.0,3.0,7,3.6,4151,383.65
15,2019,1415615.0,3.0,7,3.6,270,641.46
16,2019,1789060.0,3.0,7,3.6,1671,458.6
17,2019,12667017.0,3.0,7,3.6,2095,353.17
18,2019,6731010.0,3.0,7,3.6,1861,314.89
19,2019,3159596.0,3.0,7,3.6,1042,306.78
20,2019,2912635.0,3.0,7,3.6,622,297.96
21,2019,4472345.0,3.0,7,3.6,1320,358.29
22,2019,4658285.0,3.0,7,3.6,1454,290.74
23,2019,1345770.0,3.0,7,3.6,466,565.32
24,2019,6054954.0,3.0,7,3.6,1279,485.97
25,2019,6894883.0,3.0,7,3.6,1289,821.26
26,2019,9984795.0,3.0,7,3.6,1890,350.86
27,2019,5640053.0,3.0,7,3.6,2383,413.23
28,2019,2978227.0,3.0,7,3.6,679,279.35
29,2019,6140475.0,3.0,7,3.6,1307,343.76
30,2019,1070123.0,3.0,7,3.6,319,483.04
31,2019,1932571.0,3.0,7,3.6,416,342.27
32,2019,3090771.0,3.0,7,3.6,1865,405.22
33,2019,1360783.0,3.0,7,3.6,353,497.68
34,2019,8891258.0,3.0,7,3.6,2502,538.7
35,2019,2099634.0,3.0,7,3.6,484,342.32
36,2019,19463131.0,3.0,7,3.6,3694,707.48
37,2019,10501384.0,3.0,7,3.6,5746,399.19
38,2019,763724.0,3.0,7,3.6,288,375.15
39,2019,11696507.0,3.0,7,3.6,1839,307.34
40,2019,3960676.0,3.0,7,3.6,1107,252.84
41,2019,4216116.0,3.0,7,3.6,1749,583.28
42,2019,12798883.0,3.0,7,3.6,2146,445.73
44,2019,1058158.0,3.0,7,3.6,113,584.12
45,2019,5157702.0,3.0,7,3.6,3091,407.8
46,2019,887127.0,3.0,7,3.6,414,396.51
47,2019,6830325.0,3.0,7,3.6,3696,400.61
48,2019,28986794.0,3.0,7,3.6,17515,343.96
49,2019,3203383.0,3.0,7,3.6,2207,507.66
50,2019,624046.0,3.0,7,3.6,131,499.71
51,2019,8556642.0,3.0,7,3.6,3263,479.7
53,2019,7614024.0,3.0,7,3.6,4428,658.33
54,2019,1795263.0,3.0,7,3.6,323,234.58
55,2019,5824581.0,3.0,7,3.6,1547,370.89
56,2019,580116.0,3.0,7,3.6,173,330.08
1,2019,4907965.0,2.25,10,3.6,1403,337.94
2,2019,733603.0,2.25,10,3.6,130,335.41
4,2019,7291843.0,2.25,10,3.6,4032,436.69
5,2019,3020985.0,2.25,10,3.6,951,298.09
6,2019,39437610.0,2.25,10,3.6,10176,664.95
8,2019,5758486.0,2.25,10,3.6,4219,587.02
9,2019,3566022.0,2.25,10,3.6,1136,413.49
10,2019,976668.0,2.25,10,3.6,519,481.0
11,2019,708253.0,2.25,10,3.6,773,907.38
12,2019,21492056.0,2.25,10,3.6,15381,479.78
13,2019,10628020.0,2.25,10,3.6,5876,387.47
15,2019,1415615.0,2.25,10,3.6,672,647.59
16,2019,1789060.0,2.25,10,3.6,1610,469.26
17,2019,12667017.0,2.25,10,3.6,1746,354.9
18,2019,6731010.0,2.25,10,3.6,1960,318.23
19,2019,3159596.0,2.25,10,3.6,1699,308.86
20,2019,2912635.0,2.25,10,3.6,893,299.84
21,2019,4472345.0,2.25,10,3.6,1265,360.75
22,2019,4658285.0,2.25,10,3.6,1489,293.04
23,2019,1345770.0,2.25,10,3.6,439,573.1
24,2019,6054954.0,2.25,10,3.6,1522,487.68
25,2019,6894883.0,2.25,10,3.6,1195,828.81
26,2019,9984795.0,2.25,10,3.6,2298,353.19
27,2019,5640053.0,2.25,10,3.6,3547,415.47
28,2019,2978227.0,2.25,10,3.6,668,280.45
29,2019,6140475.0,2.25,10,3.6,1808,348.37
30,2019,1070123.0,2.25,10,3.6,268,489.24
31,2019,1932571.0,2.25,10,3.6,610,344.3
32,2019,3090771.0,2.25,10,3.6,1699,408.08
33,2019,1360783.0,2.25,10,3.6,252,503.71
34,2019,8891258.0,2.25,10,3.6,3786,542.44
35,2019,2099634.0,2.25,10,3.6,598,345.14
36,2019,19463131.0,2.25,10,3.6,3976,715.36
