RegionID,SizeRank,RegionName,StateName,CountyName,CBSACode,medianHousePrice,LOGRECNO,Total:,"Management, business, science, and arts occupations:","Management, business, and financial occupations:",Management occupations,Business and financial operations occupations,"Computer, engineering, and science occupations:",Computer and mathematical occupations,Architecture and engineering occupations,"Life, physical, and social science occupations","Education, legal, community service, arts, and media occupations:",Community and social service occupations,Legal occupations,"Educational instruction, and library occupations","Arts, design, entertainment, sports, and media occupations",Healthcare practitioners and technical occupations:,Health diagnosing and treating practitioners and other technical occupations,Health technologists and technicians,Service occupations:,Healthcare support occupations,Protective service occupations:,"Firefighting and prevention, and other protective service workers including supervisors",Law enforcement workers including supervisors,Food preparation and serving related occupations,Building and grounds cleaning and maintenance occupations,Personal care and service occupations,Sales and office occupations:,Sales and related occupations,Office and administrative support occupations,"Natural resources, construction, and maintenance occupations:","Farming, fishing, and forestry occupations",Construction and extraction occupations,"Installation, maintenance, and repair occupations","Production, transportation, and material moving occupations:",Production occupations,Transportation occupations,Material moving occupations,NAME
394484,80,"Colorado Springs, CO",CO,Teller,17820,309718.0,279,39179,56092,63794,65576,61250,84594,86286,90347,67754,38501,40583,65710,35946,32238,53795,69518,33977,21239,25701,39043,32532,62172,12900,24859,18543,30910,31043,30811,44804,28549,45365,47728,31632,36555,37332,23544,"Colorado Springs, CO Metro Area"
395235,81,"Winston-Salem, NC",NC,Stokes,49180,155483.0,686,35604,51846,60794,65170,51176,69232,75537,68854,55685,40194,37138,70517,40800,30697,54200,61658,33505,20281,23029,40118,19986,60674,12111,20787,15261,31193,26374,32383,35231,15167,27579,47306,30882,32355,32399,23702,"Winston-Salem, NC Metro Area"
395224,82,"Wichita, KS",KS,Harvey,48620,140455.0,680,36369,51412,60493,65375,55395,72344,64752,77719,61727,40822,40290,68765,41132,29482,47445,50315,41228,17343,23591,42419,30396,48366,11454,21946,13953,30095,28010,30536,41222,41319,36547,44894,35007,36674,39604,25702,"Wichita, KS Metro Area"
395115,83,"Springfield, MA",MA,Hampden,44140,234302.5,627,38917,60111,69872,71995,61696,69857,77989,80915,49029,43706,40681,100553,44763,35754,61386,74609,36784,21368,23324,66063,32879,71556,15567,27222,17537,32134,31045,33244,41953,20850,44816,50390,34598,37606,35535,20221,"Springfield, MA Metro Area"
394440,84,"Fort Myers, FL",FL,Lee,15980,243424.0,253,33052,50335,61372,65442,52264,47472,47890,49894,40481,41728,45761,66165,40283,36850,57826,66938,40395,21182,23470,38335,31597,51422,18043,22226,16397,31897,30645,33000,32385,27059,31939,35746,27230,32148,30799,16775,"Cape Coral-Fort Myers, FL Metro Area"
394399,85,"Boise City, ID",ID,Owyhee,14260,299201.0,238,35517,52479,56498,61513,51629,70666,61110,84661,48655,37317,38483,40970,40433,36041,62861,77022,36834,20169,22969,46908,34326,52111,16207,17918,11633,30285,35365,28134,35927,28754,36027,41710,30378,32692,31452,23714,"Boise City, ID Metro Area"
395160,86,"Toledo, OH",OH,Fulton,45780,121739.5,645,35197,52491,63232,70549,56252,61438,60352,74419,50765,41157,45626,100412,40246,29952,50058,56532,33373,18230,25029,42062,30380,60148,11557,15566,13836,28932,25845,30554,41627,17209,39583,46727,33096,36838,37150,27302,"Toledo, OH Metro Area"
394816,87,"Madison, WI",WI,Columbia,31540,279621.5,461,44406,60205,64530,65751,62072,69755,77030,70386,51346,42897,45523,61140,40719,45071,63255,67652,40833,20478,30333,51611,37097,75632,13457,23936,21442,36614,36334,36755,46115,26329,47656,47433,32433,36787,38001,29456,"Madison, WI Metro Area"
394766,88,"Lakeland, FL",FL,Polk,29460,191547.0,432,30670,46269,56842,60658,52109,43652,49789,58362,15427,40417,36984,47656,41360,26030,46202,67118,32468,21751,25358,34132,28154,51750,20299,20864,20025,28616,26938,29003,30962,17017,25499,41653,29575,31058,35629,22815,"Lakeland-Winter Haven, FL Metro Area"
394931,89,"Ogden, UT",UT,Morgan,36260,321405.5,520,38498,57036,61211,65510,51740,80219,81394,83122,65639,37606,43213,76023,31094,30793,56760,67387,32794,17534,26133,49629,30511,59493,10382,20572,15651,30424,35320,27150,46607,33000,46141,50253,34750,35616,39485,28179,"Ogden-Clearfield, UT Metro Area"
394528,90,"Daytona Beach, FL",FL,Flagler,19660,219243.5,303,31480,49801,54866,53802,56553,55673,58274,66619,42648,35094,42141,47230,27481,26051,52151,60698,38349,21363,24343,41337,38159,59466,18052,20243,21063,30079,30740,29208,32319,26134,30994,37098,28434,29275,36571,19791,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area"
394531,91,"Des Moines, IA",IA,Warren,19780,203314.5,305,43858,61581,68194,72451,65350,75510,77082,75158,66404,44302,41502,65991,44472,39235,51534,62277,38425,20588,25902,51190,38315,62259,12665,22996,18222,37169,36113,37937,43077,42708,41879,50078,34516,36605,42549,26409,"Des Moines-West Des Moines, IA Metro Area"
394711,92,"Jackson, MS",MS,Rankin,27140,142273.0,398,33431,52377,60232,62074,49749,61106,65082,66420,46766,40278,40967,80710,37541,35870,61582,69523,40398,17182,20775,36010,27686,50432,13454,17050,16129,29613,31499,28935,31340,22271,26163,37086,26278,26496,40948,20673,"Jackson, MS Metro Area"
395245,93,"Youngstown, OH",OH,Mercer,49660,98482.0,692,34279,50699,57426,60831,51726,66453,58204,70474,51336,40691,41767,75389,41185,33277,46250,61140,31980,16775,21550,43527,26094,45142,11335,16639,17839,28880,27059,30371,41449,40583,40966,42099,35668,39746,40617,23599,"Youngstown-Warren-Boardman, OH-PA Metro Area"
394352,94,"Augusta, GA",GA,Lincoln,12260,154005.0,214,33140,51631,54781,55709,52402,75106,67630,79864,72939,37183,31576,51853,36875,26900,52079,66830,31497,19421,22302,36371,31170,49265,12620,22900,16532,26239,21342,30321,36255,39176,31535,53310,33582,40176,35286,26819,"Augusta-Richmond County, GA-SC Metro Area"
395075,95,"Scranton, PA",PA,Luzerne,42540,118538.0,605,35742,51971,52606,58266,50027,60300,66058,59643,46712,43588,37281,64088,47357,27244,59651,68464,37307,20286,25362,44844,21928,61022,12303,21604,15964,31713,29093,32372,47301,31976,43972,51216,31633,36300,31515,27078,"Scranton--Wilkes-Barre, PA Metro Area"
394666,96,"Harrisburg, PA",PA,Dauphin,25420,190686.0,371,41137,60604,67276,70687,65236,67425,71316,66466,65792,45546,41552,70253,45006,40021,61965,70885,37478,19893,24252,52652,34620,60235,13338,15478,19925,33734,26539,37201,43012,17059,44904,41550,32568,35972,44145,26851,"Harrisburg-Carlisle, PA Metro Area"
394957,97,"Melbourne, FL",FL,Brevard,37340,224085.5,535,34591,53703,59270,65211,53115,81864,83526,82917,34295,39119,30914,55171,38309,44043,46455,60080,38827,21762,28328,41057,30728,43664,12486,21455,11651,27393,24851,30283,35606,16230,32694,40410,26588,34433,31164,16770,"Palm Bay-Melbourne-Titusville, FL Metro Area"
394460,98,"Chattanooga, TN",TN,Marion,16860,174187.0,266,34008,52734,60766,68605,55859,65984,66618,66272,50665,36769,35100,56667,31799,35199,56258,63719,31638,19082,23249,36896,26389,45562,15638,20163,16887,29582,26149,30667,37667,35646,34073,42165,30281,33529,33397,22646,"Chattanooga, TN-GA Metro Area"
395113,99,"Spokane, WA",WA,Spokane,44060,269370.0,625,37252,57265,60525,62165,53677,70878,61270,86183,71280,42060,39684,70680,42124,21519,65676,76446,45231,23807,26984,58270,40993,76883,18152,26357,15645,31819,31690,31882,41876,26594,40668,48479,31877,38543,36359,25361,"Spokane-Spokane Valley, WA Metro Area"
395006,100,"Provo, UT",UT,Juab,39340,363989.5,557,31604,50160,61167,67200,51333,76096,81307,76552,23928,23350,37470,90063,20351,19747,50538,71020,31093,13563,19501,42315,22309,56000,9841,9931,11471,25411,30531,23816,40969,19574,41929,37365,26366,30069,32799,19398,"Provo-Orem, UT Metro Area"
394768,101,"Lancaster, PA",PA,Lancaster,29540,231216.0,433,38108,51533,62122,65951,57260,56767,50529,68718,53019,37398,41466,63161,36623,36274,50157,61380,34810,17803,21420,40820,14888,66127,12400,25512,15679,31669,29035,32351,44940,21383,46252,49071,36850,40234,46428,25535,"Lancaster, PA Metro Area"
394871,102,"Modesto, CA",CA,Stanislaus,33700,325333.5,487,38463,61477,60520,61638,51718,75659,70736,80846,74907,51363,60213,86400,54538,20507,70766,90685,42032,24433,28306,60032,21554,80154,18384,27055,20178,34676,33024,35256,41427,23951,46516,53203,35775,37104,46067,32165,"Modesto, CA Metro Area"
394997,103,"Portland, ME",ME,Sagadahoc,38860,311662.5,549,41379,59140,65823,69056,60332,71590,75677,75410,47896,42694,45411,71714,41305,37403,60005,67386,42572,23704,29781,55361,53345,56019,16064,24093,20151,32834,32027,34033,41758,31840,37011,45202,37025,38533,42479,24761,"Portland-South Portland, ME Metro Area"
394549,104,"Durham, NC",NC,Orange,20500,269076.5,313,40044,58669,65229,67548,62235,71727,82671,73340,51960,41519,47632,81128,36545,46839,61956,71651,38404,21150,27336,42063,26872,58399,15121,27090,16984,30327,22244,31676,35329,16186,31856,46080,25651,30148,30695,12389,"Durham-Chapel Hill, NC Metro Area"
395068,105,"Santa Rosa, CA",CA,Sonoma,42220,640979.0,603,42046,67695,75498,72966,80245,82007,86824,80179,62127,35182,32967,81732,35228,31305,88498,101263,46237,23904,28238,60724,35284,71137,17318,29309,21125,37450,34639,39709,41612,35946,45934,45845,37395,46538,45722,23432,"Santa Rosa-Petaluma, CA Metro Area"
394792,106,"Lexington, KY",KY,Bourbon,30460,194023.5,445,36643,53297,59368,61929,52163,65528,54611,85552,48304,40748,40767,100380,40324,24141,55554,70845,33345,19047,25657,46143,24701,54162,14493,17999,21069,30767,31245,30421,35091,29737,27387,41435,31871,45446,29987,21143,"Lexington-Fayette, KY Metro Area"
394761,107,"Lafayette, LA",LA,Iberia,29180,158169.0,426,36298,52008,61633,61972,61108,71455,64854,81252,71830,40528,40303,82374,40039,34081,50689,75504,35007,19886,25191,45417,36900,45482,12556,20780,16360,31426,31145,31761,35697,17883,37774,40165,35818,48795,35774,21188,"Lafayette, LA Metro Area"
394770,108,"Lansing, MI",MI,Ingham,29620,162612.0,434,35369,53298,60769,63217,57889,61740,67721,71635,48886,35981,38884,58359,27793,38137,55301,71215,35887,16313,24224,55241,40077,66586,12370,15820,12068,31400,27690,32745,38973,24167,36567,46695,31784,32691,36048,28013,"Lansing-East Lansing, MI Metro Area"
394590,109,"Fayetteville, AR",AR,Madison,22220,192677.0,332,36162,55559,66904,70989,61264,67917,93232,60989,55922,43338,43452,82271,37163,41278,54279,65800,38719,19735,21344,39170,35033,40542,12279,21780,20878,32021,36635,30239,37942,30873,34333,41935,30009,31844,37904,25076,"Fayetteville-Springdale-Rogers, AR Metro Area"
394971,110,"Pensacola, FL",FL,Escambia,37860,185288.0,538,33442,49770,55945,61407,49696,69363,65505,70446,79617,38179,45131,85316,37274,27244,45724,57311,37064,19995,24351,37108,25655,41817,14602,16434,20202,29116,24578,30606,34456,17691,28250,39689,30188,32369,34275,25046,"Pensacola-Ferry Pass-Brent, FL Metro Area"
395195,111,"Visalia, CA",CA,Tulare,47300,222146.0,666,31577,51233,50979,50562,51461,61996,73047,61303,80291,44630,51319,84033,44796,9953,51195,86372,30051,24278,22747,49686,33813,67413,23060,22094,19119,30360,26635,31046,25581,20490,31565,42397,32043,40068,35990,25413,"Visalia, CA Metro Area"
395096,112,"Shreveport, LA",LA,Bossier,43340,114786.0,618,32250,46547,45867,45470,46131,49329,51899,46997,47050,45644,50775,130896,45067,25789,52276,63911,31883,16562,20065,32332,26058,42109,8838,16032,15217,28900,27198,30310,36108,30938,33149,48242,38284,50049,44657,25839,"Shreveport-Bossier City, LA Metro Area"
395116,113,"Springfield, MO",MO,Greene,44180,153881.0,628,32695,46954,52283,55311,51132,44647,42393,53179,44670,40446,36926,61640,40351,36180,55264,64408,40086,19745,21854,42665,35000,53576,12391,23031,15777,29952,31228,29048,36507,38133,36225,36608,29665,35267,31347,21544,"Springfield, MO Metro Area"
395244,114,"York, PA",PA,York,49620,190945.5,691,41339,60712,66314,70039,60239,73243,71330,76367,70725,47125,50226,65492,37421,41476,56599,67227,39949,24060,27027,56581,36270,61470,11033,20643,23858,32120,26341,35361,50521,27460,51028,51035,36608,38632,43603,30950,"York-Hanover, PA Metro Area"
394502,115,"Corpus Christi, TX",TX,Nueces,18580,163365.5,289,35113,52334,60425,60009,61591,68864,64833,80180,35243,41619,41827,47981,45424,18172,57772,70850,35451,20871,20189,56755,42148,71733,15840,22192,11843,27774,30554,26348,37653,21869,38481,40310,31971,37865,31977,25860,"Corpus Christi, TX Metro Area"
394596,116,"Flint, MI",MI,Genesee,22420,126332.0,335,34319,55742,60665,60805,60128,66108,49448,80590,65015,38886,46471,125486,29327,24567,55133,70353,28142,19706,24185,46638,24437,58429,14051,17524,14775,30299,28728,30782,40263,27217,35790,50754,31744,35645,44307,25980,"Flint, MI Metro Area"
395019,117,"Reno, NV",NV,Storey,39900,384633.0,567,39311,60093,65405,67244,55177,67671,70379,76576,59330,42470,46093,97216,41052,28976,71422,87373,39462,26027,23922,57445,35825,90016,21029,26290,26858,34553,31976,35816,46402,25301,42373,50741,33169,36206,50391,28855,"Reno, NV Metro Area"
394338,118,"Asheville, NC",NC,Haywood,11700,272483.5,205,34022,49006,55371,55652,53871,57513,59516,51547,51782,40483,44045,90017,40351,22774,55818,60074,37097,18465,24384,40911,41250,40784,15677,19171,11663,30257,31069,27607,29950,22781,27573,41768,32281,32535,41382,26104,"Asheville, NC Metro Area"
394995,119,"Port St. Lucie, FL",FL,Martin,38940,239678.0,551,32365,50282,52412,60135,48217,61552,60149,65533,54455,32097,26929,40179,41508,16188,50499,60596,43592,24021,30388,47361,30431,51223,19782,19684,23372,26337,22302,30943,35870,17343,33933,43530,31454,37835,39089,14977,"Port St. Lucie, FL Metro Area"
753917,120,"Santa Maria-Santa Barbara, CA",CA,Santa Barbara,42200,638554.5,602,35410,65031,69302,71287,60438,90622,87071,104216,54723,40093,56183,101218,30572,42194,78742,91360,35978,20291,23018,46721,40949,96538,16858,20030,22321,32172,30515,36549,30856,26169,42428,38732,26005,26629,33250,18848,"Santa Maria-Santa Barbara, CA Metro Area"
394698,121,"Huntsville, AL",AL,Madison,26620,187159.5,389,40649,65445,68786,71489,66259,98632,98899,101849,63357,42270,42049,91258,40227,43571,50608,56937,31666,21181,23248,42196,42073,42530,15757,22895,9868,30870,26751,32557,38797,25649,31701,50197,31850,37109,29938,22200,"Huntsville, AL Metro Area"
394612,122,"Fort Wayne, IN",IN,Whitley,23060,147567.5,343,36901,51550,65263,67690,57451,63107,60347,68062,50617,38954,42457,71629,32729,39722,49086,55680,36516,19458,26006,57409,49591,60513,12185,20731,12283,30640,31100,30395,42785,37407,41298,50012,31770,33810,35477,26069,"Fort Wayne, IN Metro Area"
395050,123,"Salinas, CA",CA,Monterey,41500,600359.5,590,33365,65571,71380,80247,60551,75972,71892,87468,73750,51590,52641,113347,53692,40243,82612,100695,38472,24838,27448,45821,37090,76618,21859,26078,20613,29973,26846,31156,30373,22772,41799,56078,30577,31871,42333,22383,"Salinas, CA Metro Area"
395183,124,"Vallejo, CA",CA,Solano,46700,453308.5,662,44197,67543,71415,80539,59848,85666,76054,90246,87369,50350,50959,88556,50974,21715,70460,101332,52873,25486,26375,51572,42397,90690,18592,30410,13915,36899,30631,40989,49383,19818,50566,56540,37900,43045,39353,24130,"Vallejo, CA Metro Area"
394870,125,"Mobile, AL",AL,Mobile,33660,124593.0,486,33395,49305,50600,50553,50700,63688,47152,81650,61734,40218,35726,61343,42532,50315,51319,55624,36362,18780,21680,32271,22210,50831,15452,17785,15802,26427,22458,27489,40746,2499,32435,46222,35351,45628,35798,20740,"Mobile, AL Metro Area"
395015,126,"Reading, PA",PA,Berks,39740,187557.0,564,38408,59461,65534,68839,61187,72424,71286,82041,60962,47537,45306,54623,51186,31965,60807,68243,38312,19902,27884,54022,29432,80288,12653,29331,15501,31909,30291,32098,46680,26131,45992,56259,36620,40996,38452,29819,"Reading, PA Metro Area"
394421,127,"Brownsville, TX",TX,Cameron,15180,103241.0,246,25629,44889,45473,50423,41282,39009,31284,60012,50784,43335,32608,68673,46721,34250,51157,62440,26561,15543,13553,45446,27529,76442,13298,15416,15332,22602,19041,25307,27154,21731,27398,26973,27442,26982,31841,26283,"Brownsville-Harlingen, TX Metro Area"
394746,128,"Killeen, TX",TX,Coryell,28660,155540.0,419,32624,51671,57620,59763,56538,62771,62519,80317,47364,40791,39163,111034,45569,18865,54654,80951,37306,19446,21022,40273,41023,39963,12086,22080,17672,25177,23115,26982,36965,43978,32040,42717,35058,35021,39202,22342,"Killeen-Temple, TX Metro Area"
394439,129,"Canton, OH",OH,Carroll,15940,134832.0,252,34495,50279,54159,55225,51238,64617,56409,77359,40254,40282,36458,110873,41010,34104,45625,56517,34891,16768,24197,55858,40285,56598,11024,16466,10697,30558,31604,30212,45505,7813,47243,44836,32123,34348,39637,26875,"Canton-Massillon, OH Metro Area"
394372,130,"Beaumont, TX",TX,Hardin,13140,131348.5,224,40018,56927,67965,72275,56796,91272,72278,99185,91934,47293,40939,55116,46899,32313,52727,82276,41883,20300,20084,40732,41346,40299,12179,21472,15749,30463,28058,31636,46156,13333,45090,51583,41409,55266,28154,23702,"Beaumont-Port Arthur, TX Metro Area"
394820,131,"Manchester, NH",NH,Hillsborough,31700,303080.0,462,45960,63386,75153,89079,59891,90254,91763,87150,86012,45382,42492,56150,45851,36934,57664,65965,35188,26029,26977,62828,55707,69836,21622,26561,21445,37962,40816,36973,47292,90192,47254,47206,36532,40969,41047,25565,"Manchester-Nashua, NH Metro Area"
395048,132,"Salem, OR",OR,Marion,41420,311303.0,589,36378,55073,60991,60995,60986,66082,66709,62795,66969,41160,40460,46214,37459,36890,61057,89238,38680,22569,26058,50076,47515,51926,18079,16873,20984,30926,26849,32328,38260,14812,43769,45259,33552,38426,40763,24090,"Salem, OR Metro Area"
394327,133,"Anchorage, AK",AK,Anchorage,11260,317109.5,201,45909,64786,72016,76072,66534,81345,80751,81711,77154,45395,47590,103689,36976,40172,73667,85597,36116,23130,25111,47270,39881,64138,19202,29406,20344,36938,31245,40366,61662,85641,65726,57292,36352,37463,47217,25037,"Anchorage, AK Metro Area"
394520,134,"Davenport, IL",IL,Mercer,19340,132033.0,299,40132,54663,61022,65007,55805,75376,74156,80208,58708,42069,40067,102205,40451,36217,51272,60232,37217,21231,24426,51190,45596,57294,14313,22640,22126,31466,28851,31943,49268,32355,51315,41758,40434,45946,48121,26426,"Davenport-Moline-Rock Island, IA-IL Metro Area"
394972,135,"Peoria, IL",IL,Peoria,37900,114458.5,539,37444,55383,62415,62189,65000,75953,67325,81369,44931,40858,46414,140483,40096,37791,52254,61165,40949,17571,21715,50609,16701,68849,12559,21174,12421,27789,30951,26954,46393,12792,46100,51157,37105,41501,36375,26811,"Peoria, IL Metro Area"
394898,136,"Myrtle Beach, SC",SC,Brunswick,34820,209606.5,501,30849,50734,56741,57807,53154,53168,52891,54615,52232,40602,41647,40833,41116,26441,52382,61690,45145,19313,24192,45049,31706,51652,15851,20672,11625,27176,26255,28748,30835,11854,29103,40054,25452,31546,30969,20627,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area"
394875,137,"Montgomery, AL",AL,Elmore,33860,135752.5,490,34766,50696,55141,60564,49065,62272,67165,70864,43321,45035,41116,71197,46018,29637,49039,66196,30134,21521,26529,42002,35849,46911,14214,20329,18685,27255,26313,28011,41619,41250,37179,41937,29015,31533,34734,19829,"Montgomery, AL Metro Area"
395051,138,"Salisbury, MD",DE,Sussex,41540,257813.5,591,35041,56620,63999,70585,51545,65131,87065,70100,50610,47151,45602,100368,50830,31192,63779,71071,51907,22431,26047,51890,32599,59107,15405,21763,23245,28430,24766,29787,38461,29561,36906,44564,27162,27744,27819,25425,"Salisbury, MD-DE Metro Area"
394658,139,"Gulfport, MS",MS,Hancock,25060,139993.5,367,32477,47308,54622,54153,57391,79672,83058,84460,46792,35304,32253,39259,31728,36575,47404,58193,37377,18602,21529,38028,28823,41424,12288,15270,25705,26332,20748,27879,40138,31095,36423,44834,37346,45609,36092,22344,"Gulfport-Biloxi, MS Metro Area"
395146,140,"Tallahassee, FL",FL,Gadsden,45220,179592.0,640,32793,47188,53119,57661,48165,51096,56319,42115,44748,37329,36724,60663,35821,31442,51743,60757,35020,21997,25365,37211,22453,52882,19144,20727,9087,27428,30602,27092,28373,18344,27046,32064,25865,32257,28726,21527,"Tallahassee, FL Metro Area"
395164,141,"Trenton, NJ",NJ,Mercer,45940,254580.0,649,47570,70942,83759,91165,75092,90237,94575,92715,72439,52165,50286,96328,46170,65646,65312,80415,40201,26307,26513,55079,26638,85820,9888,30927,20833,40221,41284,38870,35490,.,31466,51486,32272,35363,35400,30980,"Trenton-Princeton, NJ Metro Area"
394589,142,"Fayetteville, NC",NC,Cumberland,22180,131965.0,331,30725,47558,54626,55492,52280,71625,84121,59761,62406,36541,37224,42991,36870,23777,51704,62118,45660,18609,25984,41366,25799,45948,12954,21567,13913,24596,17523,29697,30892,20551,27371,39873,29488,32273,33322,21990,"Fayetteville, NC Metro Area"
394679,143,"Hickory, NC",NC,Catawba,25860,154168.5,378,32233,43245,50827,57199,39754,57079,60764,57457,50867,33593,37517,170255,28677,33197,50905,60566,34082,21054,26846,31989,22274,39531,12101,25498,15800,30978,26268,32248,31667,130109,25443,42294,31682,32291,40788,25308,"Hickory-Lenoir-Morganton, NC Metro Area"
394697,144,"Huntington, WV",WV,Putnam,26580,103617.0,388,31950,48480,60039,61465,42586,71456,71775,74268,62846,36042,32117,39738,40656,8614,52823,66100,30751,17105,21724,37559,32476,53201,12152,18645,23388,25497,22714,29059,42278,18285,48312,40160,31675,37725,31593,26487,"Huntington-Ashland, WV-KY-OH Metro Area"
394576,145,"Eugene, OR",OR,Lane,21660,307981.0,323,33030,50720,56480,59268,51588,52395,60328,64900,33339,29840,37532,50420,27533,16435,71040,76482,50262,20400,23937,45731,24602,54245,15539,20895,21317,32867,31389,35029,40835,29845,40469,48532,29304,30820,39914,20617,"Eugene-Springfield, OR Metro Area"
395033,146,"Rockford, IL",IL,Winnebago,40420,122922.5,576,36154,56144,65773,76112,46506,65338,61912,73911,53988,41767,39228,75090,37135,48537,55469,62339,39591,17346,22967,52196,28675,90637,13537,13690,14743,30848,31622,30282,55890,12083,50107,70385,32213,36679,28798,26117,"Rockford, IL Metro Area"
395070,147,"Savannah, GA",GA,Chatham,42340,200391.5,604,34783,55665,55272,56823,51126,68994,60722,84515,46310,43922,34689,71837,53550,40242,60122,67251,45183,20082,26223,29724,19002,57408,12533,20108,23541,26835,24913,31371,37121,30678,35891,46675,30822,33209,31857,22426,"Savannah, GA Metro Area"
394332,148,"Ann Arbor, MI",MI,Washtenaw,11460,308019.0,202,41745,60543,65686,70723,61105,71921,71616,98688,42167,40454,42065,100444,35991,39579,69222,77129,33938,15492,22108,52185,22945,67857,10946,19508,12692,29332,25167,31931,36667,17985,37220,40489,29126,34882,19320,23938,"Ann Arbor, MI Metro Area"
394927,149,"Ocala, FL",FL,Marion,36100,160545.0,517,31225,42868,48372,48595,47559,36890,31106,38001,43493,37030,37267,60122,34146,36236,47417,63241,29062,24766,26158,56732,65844,52013,19170,21475,23235,26904,25743,29361,36876,42602,32081,40649,25876,26281,35747,20487,"Ocala, FL Metro Area"
394732,150,"Kalamazoo, MI",MI,Kalamazoo,28020,175651.0,411,32133,52344,66130,66287,65297,61780,56698,71206,51771,37220,42479,186253,26006,35411,52424,64725,34674,14066,18036,24503,22624,55842,10920,16866,9900,26972,24123,30823,37769,3386,36211,40843,34217,38880,20457,24094,"Kalamazoo-Portage, MI Metro Area"
394901,151,"Naples, FL",FL,Collier,34940,347350.0,504,34255,60721,70202,73625,57257,105806,109331,105077,61005,36060,50949,92290,29241,25601,61051,71493,45368,24168,26919,41547,32142,85729,22253,23635,21510,35052,35255,34760,35153,21441,36713,32909,27087,40604,27247,10469,"Naples-Marco Island, FL Metro Area"
395107,152,"South Bend, IN",IN,Saint Joseph,43780,136424.5,623,34158,50291,60006,62119,48924,60010,57961,68883,51535,36414,41047,47247,34570,26870,47188,56303,38410,20375,23509,51069,29046,52296,15752,20837,15161,28836,27362,30145,41988,22025,37747,47472,31524,34783,31568,22868,"South Bend-Mishawaka, IN-MI Metro Area"
395109,153,"Spartanburg, SC",SC,Spartanburg,43900,152361.5,624,36151,51547,60970,61704,52353,58523,57022,72449,37130,39826,38176,32298,40952,53065,51398,60108,36102,20084,22129,39320,36235,50047,16052,21896,20293,31964,36307,31376,41813,9360,37001,50042,32267,36929,50503,18108,"Spartanburg, SC Metro Area"
394579,154,"Evansville, IN",IN,Warrick,21780,141303.5,325,35606,50806,55345,61380,51730,57677,51511,70406,51644,36467,37365,39708,34756,26134,55833,68059,37444,18099,20885,32484,25821,44886,12472,22272,17749,29550,22236,30965,47736,41758,42303,56435,32436,38179,30514,24375,"Evansville, IN-KY Metro Area"
394747,155,"Kingsport, TN",TN,Scott,28700,130802.0,420,32529,49649,57500,61822,51356,70523,66565,71993,69301,39957,36663,52275,41096,20724,41928,56588,32646,16495,20694,35276,33420,35835,13593,16205,18412,26097,24495,27084,39673,19974,31430,50351,35910,40035,30723,15816,"Kingsport-Bristol, TN-VA Metro Area"
395028,156,"Roanoke, VA",VA,Roanoke,40220,183058.0,572,37169,50941,56441,61254,49970,69729,67019,76134,62141,40708,48201,87929,36790,41692,51657,56771,40263,17421,25867,48875,38056,50756,11293,18224,11169,33352,32015,33745,36597,41180,31707,41559,30896,41585,28077,18358,"Roanoke, VA Metro Area"
394646,157,"Green Bay, WI",WI,Oconto,24580,181351.5,361,40088,55843,60855,71085,52545,64289,61913,70877,56592,43597,36496,61649,45405,27158,55796,57498,36298,20707,26718,36676,32648,55227,11667,20406,16662,35348,40555,32381,45994,35944,45851,50064,37178,40070,37922,30417,"Green Bay, WI Metro Area"
394796,158,"Lincoln, NE",NE,Seward,30700,203139.0,447,36525,50937,60805,65324,50943,58938,61447,70439,43407,39337,38702,70321,38303,35574,53482,59704,36277,20612,26443,45476,16790,51825,16356,21176,18348,30422,30641,30233,40756,14258,37148,50867,36147,37307,40375,29969,"Lincoln, NE Metro Area"
394602,159,"Fort Collins, CO",CO,Larimer,22660,410680.5,340,40683,56818,68617,70774,66182,72768,76651,81843,54867,40285,38523,87042,37260,41295,50892,60236,34889,21028,21256,58597,36427,65476,16592,22467,22621,32760,36140,31138,45770,33046,42517,51848,27111,37114,32166,16272,"Fort Collins, CO Metro Area"
395179,160,"Utica, NY",NY,Oneida,46540,135199.5,660,39633,51969,51993,60471,50734,71120,72931,67325,67798,45586,40622,54705,49767,32222,55022,60523,37597,24839,25294,70274,56111,74560,19713,21636,12424,34474,32126,34955,45480,26966,43493,46830,36475,36968,46250,27230,"Utica-Rome, NY Metro Area"
394488,161,"Columbus, GA",GA,Harris,17980,123285.5,282,31782,49291,64920,65391,61915,70548,73085,70042,24448,37083,38892,53724,40270,28092,49796,61487,31262,16351,23718,24698,20689,33317,11772,16266,15187,27346,29725,27096,36750,20329,34369,42018,32025,35738,30614,25963,"Columbus, GA-AL Metro Area"
394405,162,"Boulder, CO",CO,Boulder,14500,569476.0,240,44384,70473,79539,81433,70105,91437,101337,99728,47500,40205,40787,121311,31261,40457,62375,72346,28795,18018,20698,39923,39328,57623,14423,22159,16992,33840,42238,26134,37475,31314,40536,36906,35513,37836,45030,16648,"Boulder, CO Metro Area"
394808,163,"Lubbock, TX",TX,Lubbock,31180,156720.0,455,31157,46330,53181,51475,56732,47189,46202,55222,31630,36987,27441,78376,38070,21498,51039,57118,36479,15321,18300,42065,26420,60219,11685,14796,11726,29482,31095,26647,40081,28491,40425,43760,27478,26695,32131,24843,"Lubbock, TX Metro Area"
