RegionID,SizeRank,RegionName,StateName,CountyName,CBSACode,medianHousePrice,LOGRECNO,Total:,"Management, business, science, and arts occupations:","Management, business, and financial occupations:",Management occupations,Business and financial operations occupations,"Computer, engineering, and science occupations:",Computer and mathematical occupations,Architecture and engineering occupations,"Life, physical, and social science occupations","Education, legal, community service, arts, and media occupations:",Community and social service occupations,Legal occupations,"Educational instruction, and library occupations","Arts, design, entertainment, sports, and media occupations",Healthcare practitioners and technical occupations:,Health diagnosing and treating practitioners and other technical occupations,Health technologists and technicians,Service occupations:,Healthcare support occupations,Protective service occupations:,"Firefighting and prevention, and other protective service workers including supervisors",Law enforcement workers including supervisors,Food preparation and serving related occupations,Building and grounds cleaning and maintenance occupations,Personal care and service occupations,Sales and office occupations:,Sales and related occupations,Office and administrative support occupations,"Natural resources, construction, and maintenance occupations:","Farming, fishing, and forestry occupations",Construction and extraction occupations,"Installation, maintenance, and repair occupations","Production, transportation, and material moving occupations:",Production occupations,Transportation occupations,Material moving occupations,NAME
394808,163,"Lubbock, TX",TX,Lubbock,31180,132411.0,456,28128,45363,52431,53985,50739,58911,55431,65650,23750,32233,36034,27403,30596,36554,50779,59589,27407,15667,15723,41160,40107,41799,11900,16483,15718,25245,25599,25175,29788,29591,25055,40142,29028,29294,32189,26106,"Lubbock, TX Metro Area"
394572,164,"Erie, PA",PA,Erie,21500,124919.0,325,30787,47337,55080,60572,40275,58037,60019,59630,48588,38591,38255,140857,42359,20750,46105,52254,31057,16201,23300,41392,31657,65163,10453,16557,18282,26004,22520,27484,35151,27885,34539,37596,35222,37079,37089,29372,"Erie, PA Metro Area"
394609,165,"Fort Smith, AR",AR,LeFlore,22900,98932.0,345,27331,42508,51538,54697,46303,51235,60206,50229,51079,32149,36881,68340,30465,24814,42392,51527,32093,17242,21166,30543,23104,35189,11980,19788,16563,23114,21786,24037,30577,20670,26462,37088,30428,30864,35559,21667,"Fort Smith, AR-OK Metro Area"
394543,166,"Duluth, MN",MN,Carlton,20260,145064.0,313,32441,47486,51462,56004,47213,60819,57930,68175,57214,32445,32398,60142,35606,25358,51758,63458,31538,16707,22409,37763,25761,55566,11376,16049,16736,28309,25724,30308,50767,26250,51253,50920,35865,44652,31021,26774,"Duluth, MN-WI Metro Area"
394348,167,"Atlantic City, NJ",NJ,Atlantic,12100,181716.5,210,32331,61749,66131,64919,66354,80903,91660,80285,56522,51929,45653,71891,55472,45164,64971,74118,39167,21777,23659,46232,35462,100397,17355,22707,23360,27045,22255,30869,36480,.,40048,33964,30171,22200,32234,16289,"Atlantic City-Hammonton, NJ Metro Area"
394924,168,"New London, CT",CT,New London,35980,226077.0,517,40796,64624,71124,71773,68705,77135,71831,78233,79224,40837,35940,55240,36558,55860,62051,75867,43571,21662,27590,49367,29474,68056,15969,21357,19936,27431,25093,30817,46521,18780,48568,45446,34953,51256,32347,17531,"Norwich-New London, CT Metro Area"
395061,169,"San Luis Obispo, CA",CA,San Luis Obispo,42020,557552.5,600,36657,54495,52450,52588,52305,65256,76615,61040,85345,42292,15759,82064,49713,27173,66410,87097,51117,21078,26334,57682,50929,80104,18125,19724,18929,31056,30240,34293,33337,27246,36597,36782,31680,34763,30852,30126,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area"
394622,170,"Gainesville, FL",FL,Alachua,23540,164922.0,350,27957,43910,53099,56799,41789,41558,53607,36511,31677,33827,43502,42157,41494,17996,44826,58145,40210,16644,22327,27219,15622,41826,15709,17035,13947,20002,16127,21305,29828,21565,26895,44786,25057,30773,25431,21598,"Gainesville, FL Metro Area"
395065,171,"Santa Cruz, CA",CA,Santa Cruz,42100,748495.5,601,35462,67336,73836,77804,51552,78444,91895,100024,65139,40970,53438,101866,41510,26275,80475,82199,39869,19136,31425,76537,4916,76811,15778,21117,15904,25134,22993,26393,25335,16654,48410,37480,31267,30596,50620,24909,"Santa Cruz-Watsonville, CA Metro Area"
394471,172,"Clarksville, TN",TN,Christian,17300,152174.5,275,31268,48143,52259,58907,45728,61767,63331,60865,47109,44748,31025,57782,42026,52306,47225,53194,31834,20034,16972,31686,30253,39725,18385,19330,13553,25277,22783,26074,37582,15565,34896,46694,32278,32591,40708,30312,"Clarksville, TN-KY Metro Area"
394447,173,"Cedar Rapids, IA",IA,Linn,16300,142792.5,258,37944,55628,65381,76434,55000,72324,80455,63586,48903,40324,43467,142565,40057,30420,47083,51553,36162,20120,25279,38602,36538,60338,11932,23341,22203,31588,32966,31313,40905,23358,36936,45616,36587,38999,37259,28637,"Cedar Rapids, IA Metro Area"
394851,174,"Merced, CA",CA,Merced,32900,217999.0,478,29505,51972,52182,61101,49724,40479,78381,41896,22344,44048,37056,59912,48725,10671,71435,76514,37744,19059,20248,41203,33904,110621,14963,25462,12487,30158,21782,32054,25484,20484,31773,36302,30676,31994,35117,25984,"Merced, CA Metro Area"
395229,175,"Wilmington, NC",NC,Pender,48900,219421.0,683,32352,50527,61218,57496,62041,51505,48095,52316,50329,36659,44562,42341,35366,30256,54130,63153,30230,17553,21732,45739,30388,57777,15206,20690,10975,29009,30210,27948,29646,25299,27730,42786,29689,36482,30395,14485,"Wilmington, NC Metro Area"
394741,176,"Kennewick, WA",WA,Franklin,28420,218066.0,419,35941,60253,70378,81635,55433,75274,79474,86074,70752,38245,35395,36641,47303,21116,51341,66236,34356,22344,29461,64340,29129,90417,15518,30556,17241,28044,31654,27193,32067,24198,56705,47026,31368,28611,44867,27014,"Kennewick-Richland, WA Metro Area"
394645,177,"Greeley, CO",CO,Weld,24540,301402.0,363,37292,56237,60697,61524,52063,82212,81630,88668,71217,40865,39342,59043,41384,38542,52962,61559,37211,17725,22792,66880,33611,71936,9151,20350,18481,30821,35964,28150,42425,15518,50082,44867,35521,33766,41985,32594,"Greeley, CO Metro Area"
395197,178,"Waco, TX",TX,McLennan,47380,125799.5,667,30076,48015,60346,61563,51901,56340,63240,48153,25000,34642,35694,80452,37718,16974,65404,71141,35111,17499,23154,38505,29515,41412,12049,18136,16059,22824,20247,25465,34710,18571,31001,37480,25786,30121,32479,19144,"Waco, TX Metro Area"
394937,179,"Olympia, WA",WA,Thurston,36500,261118.5,526,40450,57112,61293,62551,60131,70147,76768,71114,61588,42353,43551,80329,38133,30841,48730,52908,31882,20686,19319,46341,40428,67296,17790,20290,15704,31784,28458,34592,40448,36162,41313,40561,36682,37627,47074,26479,"Olympia-Tumwater, WA Metro Area"
394323,180,"Amarillo, TX",TX,Oldham,11100,133424.5,198,32415,51543,58631,61078,51076,81079,65654,89884,81094,40374,55327,53670,40290,22380,61181,66759,38993,16816,19522,39031,41486,38316,12951,17421,15446,27132,22537,29304,40867,18599,35470,52015,30807,29448,38600,20982,"Amarillo, TX Metro Area"
394387,181,"Binghamton, NY",NY,Tioga,13780,110613.0,229,32360,52056,60626,63510,55389,71001,71905,76921,43051,42188,38553,41691,49530,28778,46776,60861,40979,16729,20032,62439,25605,65923,11738,21304,16475,26124,20156,28775,39442,10833,37409,39893,30062,32190,27919,18542,"Binghamton, NY Metro Area"
394660,182,"Hagerstown, WV",MD,Berkeley,25180,175835.0,372,35491,53968,57477,61117,50940,69886,74255,70402,56426,43649,41359,37608,43217,49343,49736,71108,28349,17984,26231,52415,37817,62745,14212,12497,13011,26712,17302,31019,40965,19196,36691,46336,40320,40214,51288,35083,"Hagerstown-Martinsburg, MD-WV Metro Area"
394412,183,"Bremerton, WA",WA,Kitsap,14740,300639.5,244,40133,58831,66338,71494,61419,77261,75275,90163,54063,35807,42350,49521,26144,40141,53609,75433,37257,21340,27743,66809,66117,67219,19132,19828,14493,30298,27087,30857,47960,30256,46163,61279,36591,58085,32126,26697,"Bremerton-Silverdale, WA Metro Area"
394772,184,"Laredo, TX",TX,Webb,29700,141524.0,437,24038,40253,39138,45876,36065,35107,42616,33697,.,36981,41167,100037,31690,9674,54078,67473,28533,14986,17656,47188,24775,72255,11766,15608,10696,21953,16522,24709,26185,32300,24360,30066,28653,29409,35265,18192,"Laredo, TX Metro Area"
394811,185,"Lynchburg, VA",VA,Amherst,31340,160956.0,459,30341,44508,50487,53769,42050,55460,49424,65781,41043,39944,35348,63195,40655,16897,46184,50526,39636,17348,20513,36534,32379,42944,10734,20096,16578,24454,17272,26369,37611,19161,35146,46721,30304,39056,30294,13187,"Lynchburg, VA Metro Area"
395240,186,"Yakima, WA",WA,Yakima,49420,172464.0,690,29509,50043,51196,52023,50894,59365,76153,72132,40414,40858,41286,100970,40473,24666,44801,64477,38999,19627,25214,35911,16020,51472,18421,18506,12823,30534,22274,32887,25848,22046,38010,40870,26927,27413,31513,22054,"Yakima, WA Metro Area"
753875,187,"Crestview-Fort Walton Beach-Destin, FL",FL,Walton,18880,231840.5,293,31520,50341,52166,51978,53250,62572,53974,64063,75546,40680,35488,51776,41210,35840,51128,57433,35447,20060,25493,37165,36148,38063,16293,17220,22401,24094,22383,24940,32053,24231,29385,50871,32157,34250,40583,17273,"Crestview-Fort Walton Beach-Destin, FL Metro Area"
395161,188,"Topeka, KS",KS,Jackson,45820,113381.0,646,35439,46325,52065,51868,55016,56084,53673,63582,56868,39503,38507,80280,39431,27273,51086,61972,27318,18588,22955,42010,36279,51414,12102,18936,19453,28071,20157,30079,42244,41586,40467,50187,31934,31796,36418,23757,"Topeka, KS Metro Area"
394813,189,"Macon-Bibb County, GA",GA,Monroe,31420,90373.0,460,30716,50333,51647,52279,50897,63441,56296,70278,62292,35138,51128,53607,31816,26790,60733,71121,25893,16690,24044,35339,19410,39577,11862,14719,11731,27317,22361,30861,31151,44115,26720,47276,29969,34075,31260,22054,"Macon-Bibb County, GA Metro Area"
394454,190,"Champaign-Urbana, IL",IL,Champaign,16580,138995.5,261,31915,45520,50469,49950,51127,45146,59138,45229,28654,37150,36757,70230,37289,31952,55015,70780,31462,16553,20009,67903,40561,69679,9998,30324,17297,26467,21188,27834,40906,26990,50007,36860,27179,31213,24744,20985,"Champaign-Urbana, IL Metro Area"
395171,191,"Tuscaloosa, AL",AL,Pickens,46220,149633.0,655,30537,46864,54579,54678,54365,51973,50809,57524,45400,40927,44234,60781,38954,35603,46482,50360,42602,14736,18349,45332,32432,80445,13091,13978,9710,29280,27921,30050,30455,19742,30383,32179,28473,30455,27221,25772,"Tuscaloosa, AL Metro Area"
394483,192,"College Station, TX",TX,Burleson,17780,187471.0,280,28588,41148,49611,50482,45260,32362,60392,45541,23896,24564,25229,135136,23643,19600,52306,85216,39071,16147,20274,50124,22616,51455,11632,18702,8076,26495,30023,26144,31226,12471,33154,28320,26842,24924,32418,16713,"College Station-Bryan, TX Metro Area"
395103,193,"Sioux Falls, SD",SD,McCook,43620,191779.0,621,36713,46979,57188,59096,51381,50308,50788,53614,30592,37186,40027,51213,36013,41644,46994,54236,36618,20208,27011,39691,35886,50505,11695,20243,17172,32333,41145,31033,40110,21853,37596,42306,32644,34686,41124,24189,"Sioux Falls, SD Metro Area"
394455,194,"Charleston, WV",WV,Kanawha,16620,103100.5,262,31441,48632,51402,54653,41993,70475,52692,86719,50670,41957,31583,66425,40547,51716,46453,60932,30732,16965,22537,36010,27029,48911,14956,11908,12431,27034,25641,27881,40952,.,41554,40351,31795,36203,26648,26879,"Charleston, WV Metro Area"
394334,195,"Appleton, WI",WI,Calumet,11540,153598.0,203,37251,51443,60485,70757,46033,70533,66920,72802,65352,40175,40294,51747,40038,38295,50228,53225,31635,16918,24502,58304,60135,50804,8938,19963,14804,32070,40142,30254,46232,23026,46095,50613,37038,42188,35085,27276,"Appleton, WI Metro Area"
394464,196,"Chico, CA",CA,Butte,17020,252708.5,270,28963,50014,51977,51414,62207,50677,50638,54347,38438,33016,41293,40036,40277,17799,65879,105452,42358,15111,16158,36787,28119,75056,10239,14022,11790,24493,20294,30064,30029,21198,35370,35830,26907,23830,49779,22441,"Chico, CA Metro Area"
394459,197,"Charlottesville, VA",VA,Greene,16820,277095.0,266,38284,54169,62614,64374,60730,66219,76744,87458,42545,42312,41787,69491,47240,33877,55017,61665,32247,18259,17105,40161,23333,42485,17764,18620,11405,29239,25412,32429,39260,25812,36074,53417,29232,27299,31389,16322,"Charlottesville, VA Metro Area"
394468,198,"Claremont, NH",NH,Orange,17200,198990.5,273,35265,50233,57348,57575,57119,51713,48365,70595,45935,38789,34326,83409,40937,7259,61764,73288,40213,21374,27276,49136,47553,50166,15564,21195,18408,30390,27273,30840,33271,23985,29906,38779,34464,40053,31141,21516,"Claremont-Lebanon, NH-VT Micro Area"
394361,199,"Barnstable Town, MA",MA,Barnstable,12700,396947.0,219,38155,55977,59548,58139,64391,87191,74800,71103,109152,36628,42045,81773,38650,22213,70678,76091,60818,22705,21381,67218,55371,80556,22611,25971,17202,32233,35675,30426,40585,40582,40538,40714,39786,40381,47351,9906,"Barnstable Town, MA Metro Area"
394803,200,"Longview, TX",TX,Upshur,30980,147095.0,452,29841,45009,52387,60080,40771,55694,66825,32870,56524,40998,36629,62382,40798,13929,49272,61600,35327,16453,21580,28825,50179,19901,12171,20148,11028,24071,19237,25762,36952,7109,35084,45308,30679,32728,27196,24118,"Longview, TX Metro Area"
394429,201,"Burlington, VT",VT,Franklin,15540,270106.5,250,39410,52536,59454,62863,54472,64598,74501,58415,43776,41227,37996,67642,41706,28493,53324,56370,42083,20708,24283,42205,21156,70686,14595,21134,15062,32778,28999,35014,35917,6528,35380,41590,32422,34883,45286,29466,"Burlington-South Burlington, VT Metro Area"
395002,202,"Prescott, AZ",AZ,Yavapai,39140,251806.0,557,26466,43329,50032,51936,39377,71171,93359,72162,47078,24743,41798,11958,17202,26548,46983,68295,32173,18263,23262,47112,50255,46714,17167,16780,14084,23699,23400,23938,41563,16884,41264,48535,25019,24914,30087,12783,"Prescott, AZ Metro Area"
395114,203,"Springfield, IL",IL,Menard,44100,132623.5,626,35338,52459,66491,66539,65104,55982,57419,52252,53169,44444,45781,65500,36515,42451,50871,61364,30734,19401,22887,60511,37340,62474,15683,16037,21866,30007,25054,31803,41376,37057,44792,40000,27103,29688,29210,21199,"Springfield, IL Metro Area"
395174,204,"Tyler, TX",TX,Smith,46340,158720.5,657,31430,50582,61623,64963,56956,73745,74601,72159,57000,41215,44877,60567,41006,23944,50263,61368,36300,20905,21048,36625,50548,36489,17418,19747,21737,25975,31332,24450,33463,10350,29353,40606,28899,28383,36691,25445,"Tyler, TX Metro Area"
394773,205,"Las Cruces, NM",NM,Dona Ana,29740,163893.0,438,21568,41535,51187,56343,32303,53622,53061,97426,21094,29489,31876,9953,34818,6417,48035,56833,26398,14156,15648,37706,22517,39729,12922,11230,15139,19507,13254,21419,24745,15603,25481,28514,21811,25214,36948,16428,"Las Cruces, NM Metro Area"
394585,206,"Fargo, ND",ND,Cass,22020,220451.5,330,36660,50435,51349,61448,44342,57204,56499,63525,31683,40466,42163,40169,40720,39096,50255,56574,40826,16820,16858,50987,28500,59222,12343,20236,15986,30304,32017,28771,41847,45980,41141,42487,36170,37922,46468,30383,"Fargo, ND-MN Metro Area"
394691,207,"Houma, LA",LA,Lafourche,26380,147157.5,389,32337,50261,60510,58422,61457,65571,100585,64375,65539,34638,41184,12293,35017,30938,51913,61033,30801,15552,20126,38456,15917,43917,13263,14933,14041,26526,24320,30307,41674,26166,41595,54561,44535,53405,40458,23816,"Houma-Thibodaux, LA Metro Area"
395030,208,"Rochester, MN",MN,Olmsted,40340,195976.5,575,42134,60019,61441,60590,64139,77755,91863,71334,66949,42381,41705,38229,44168,34061,61822,70855,50382,20949,29342,50983,40685,51683,13336,23103,21207,32682,30789,34216,42250,14527,47924,44721,32455,35540,30395,35227,"Rochester, MN Metro Area"
394597,209,"Florence, SC",SC,Florence,22500,111535.0,339,31038,41370,53618,64324,50465,60502,51000,84927,51358,33914,38563,33489,32552,32830,41243,55548,35186,20655,19952,28753,26724,37316,12172,20300,21846,23367,20496,26857,31759,30163,26146,39219,32331,34455,36373,25848,"Florence, SC Metro Area"
394848,210,"Medford, OR",OR,Jackson,32780,266251.5,476,29770,49348,48380,49029,45185,62319,51419,92633,70332,40769,25563,41135,47996,35923,65736,71421,24675,16384,24841,61471,55115,69061,11196,15776,15514,27004,26372,27992,31377,19063,35151,47051,26675,26896,41563,19048,"Medford, OR Metro Area"
753895,211,"Lafayette-West Lafayette, IN",IN,Carroll,29200,138104.5,429,30280,46522,57089,62407,50127,50335,51141,52450,41076,26826,31209,52417,23256,40246,49647,52481,35371,15065,28655,26857,18798,51875,10162,18542,14952,20113,20682,19485,37490,29350,50770,30817,34091,36263,31932,30415,"Lafayette-West Lafayette, IN Metro Area"
394378,212,"Bellingham, WA",WA,Whatcom,13380,311679.5,226,32205,51853,57008,57317,55804,63186,75694,66292,30488,36001,32109,54775,34839,35569,63508,71523,30070,19047,25000,37741,27619,71421,17088,23969,16588,24987,20978,30069,41611,31635,51656,38402,35599,35016,48180,34281,"Bellingham, WA Metro Area"
394765,213,"Lake Havasu City, AZ",AZ,Mohave,29420,180732.5,433,29820,41549,55728,58412,42461,47626,40016,50936,45053,33051,32875,60306,33243,21277,49286,62477,41815,17018,21741,48069,26205,49976,16084,10420,14739,24817,23524,25955,36220,14299,36096,38140,35409,30813,41301,21260,"Lake Havasu City-Kingman, AZ Metro Area"
395047,214,"Saginaw, MI",MI,Saginaw,40980,76823.5,584,29071,50390,53525,51241,55621,74213,47081,77143,77279,36358,45025,35481,33877,31275,54576,71454,30592,12793,20009,21903,20841,40605,11174,11106,12386,23693,17467,26597,41689,23924,40962,45941,29316,32517,25506,19688,"Saginaw, MI Metro Area"
394763,215,"Lake Charles, LA",LA,Cameron,29340,,431,31813,47696,56295,52407,73288,65375,46195,67750,75477,41909,42486,56327,40727,37264,50067,66212,26503,17028,11020,35365,32201,35820,14683,11355,18089,25669,25446,26082,45277,11696,41714,56367,51420,67200,50543,40900,"Lake Charles, LA Metro Area"
394726,216,"Johnson City, TN",TN,Unicoi,27740,133188.0,408,27444,45190,50148,51688,40789,57753,27365,82331,43021,37356,38145,200534,36447,30965,45178,58720,32356,15097,22486,27500,15794,35901,11015,17200,10653,24288,22149,25156,30474,10909,27302,41491,27019,30024,26050,26973,"Johnson City, TN Metro Area"
394565,217,"Elkhart, IN",IN,Elkhart,21140,135863.0,321,31353,45207,61413,60272,62174,49784,52951,59886,46859,33715,30575,55468,32316,37860,45341,49793,31383,15637,19071,37111,31914,53186,8355,24638,14929,25367,26228,24251,40773,11302,40977,41348,32206,31881,41627,31016,"Elkhart-Goshen, IN Metro Area"
395247,218,"Yuma, AZ",AZ,Yuma,49740,139248.0,694,27092,41661,51837,60314,41833,58798,40784,72060,57920,32780,29231,47705,32604,40558,57429,69321,36049,22200,24402,52013,48298,56535,12940,17223,12472,21506,20426,22874,26153,17020,30053,38261,25938,24882,33698,16953,"Yuma, AZ Metro Area"
395011,219,"Racine, WI",WI,Racine,39540,131244.5,563,35466,56194,61226,62303,51453,72451,61633,78183,76477,46386,42725,60947,47045,41819,50939,59840,37976,20510,25206,48519,36355,49475,17334,22374,14794,30121,26801,30883,41744,13785,47790,44552,31074,35066,31731,25065,"Racine, WI Metro Area"
394346,220,"Athens, GA",GA,Oconee,12020,164868.0,208,26769,41535,48733,46306,50837,59423,62016,51250,53179,29462,26277,46107,32282,14503,60770,78537,24904,12469,23156,31622,20591,38918,11315,18601,10720,23640,19938,25066,26565,12162,26277,35000,25726,28158,30581,14345,"Athens-Clarke County, GA Metro Area"
395162,221,"Torrington, CT",CT,Litchfield,45860,231977.5,647,41788,65271,69527,75955,64940,71864,77235,71136,62136,49117,48250,161438,47985,33474,72969,76301,39441,19384,21885,75288,19914,83459,13970,21255,17621,34086,41010,31678,48940,18698,51217,45979,40012,40595,43760,20471,"Torrington, CT Micro Area"
395118,222,"St. Cloud, MN",MN,Stearns,41060,183009.0,585,33240,49684,52083,52912,49827,61543,56000,67581,59844,38586,41039,49930,38438,31254,48649,59541,37453,15406,25287,45784,36750,47220,7525,14564,16877,29688,27119,30709,40004,11336,46824,38003,33901,35826,36681,26739,"St. Cloud, MN Metro Area"
394681,223,"Hilton Head Island, SC",SC,Jasper,25940,292706.5,383,31407,46178,47336,50166,42469,52097,46609,61084,56010,40666,43446,86724,36822,32167,56899,67656,40771,23223,24515,44630,42052,48954,17676,25302,25258,26984,21433,29297,29681,20663,28546,34427,32467,33715,38294,28948,"Hilton Head Island-Bluffton-Beaufort, SC Metro Area"
753869,224,"Bloomington, IL",IL,McLean,14010,150080.0,233,36720,56654,63110,70359,60624,70839,71261,71186,62279,39937,37119,67480,41098,29095,50997,54980,39868,17492,24111,51755,36212,66189,9732,22114,15701,30510,34541,30101,40666,51477,41136,37202,28442,36037,18724,17124,"Bloomington, IL Metro Area"
394680,225,"Hilo, HI",HI,Hawaii,25900,344633.5,382,32622,49728,51324,51724,50615,80682,71698,99236,80208,40854,48476,90813,37135,21127,52022,71854,32382,24742,20051,41929,39823,52088,19169,24354,24313,31306,22458,34285,34075,31158,40194,30486,29700,30393,30612,17992,"Hilo, HI Micro Area"
394960,226,"Panama City, FL",FL,Bay,37460,194936.0,539,28954,41947,55090,60609,41830,54008,77792,54735,35899,30986,32451,48988,31555,19677,50804,61505,32317,20056,25728,36226,40344,36148,14836,19707,16567,25175,27267,24078,26399,9208,25308,30449,32295,32191,41279,6591,"Panama City, FL Metro Area"
394748,227,"Kingston, NY",NY,Ulster,28740,204598.5,423,39315,56935,58715,67107,46797,80634,90538,69357,64867,50027,37464,47057,53097,36439,61019,62237,50387,22099,21255,46351,25710,66745,16778,24891,22232,33678,36491,31018,43689,28176,42926,47320,31688,31890,38887,26694,"Kingston, NY Metro Area"
394519,228,"Daphne, AL",AL,Baldwin,19300,180726.0,300,36756,51366,65031,62197,65600,75235,58875,78002,43567,44073,49764,45897,44072,31653,50257,60507,17437,19068,21516,52330,59729,50768,13573,22578,17542,30241,37169,24464,36592,31098,42387,36308,32268,33264,40278,30571,"Daphne-Fairhope-Foley, AL Metro Area"
394623,229,"Gainesville, GA",GA,Hall,23580,195323.0,351,29832,45013,46846,51733,36945,40532,41123,43750,36571,36877,35404,60089,38636,23924,56039,62820,27195,19769,27464,41390,43962,40037,13013,23048,20286,26164,25559,26679,30357,21301,27436,35798,25778,24712,40138,26964,"Gainesville, GA Metro Area"
395202,230,"Warner Robins, GA",GA,Houston,47580,127575.5,669,35617,61412,80083,85584,62737,75281,67396,80020,51377,38414,37154,50449,40540,23092,51250,56064,39350,14912,25160,31932,31245,45043,10425,14566,15643,27376,20342,31100,40171,4511,37368,40908,32362,34036,40389,22633,"Warner Robins, GA Metro Area"
394392,231,"Blacksburg, VA",VA,Pulaski,13980,169439.5,232,28007,47165,50772,52107,42083,43248,58682,73750,23954,41673,50262,211002,40981,11305,56733,72160,26601,9979,22686,50661,50732,50602,8392,11275,4277,19217,10455,27299,30397,22439,30912,30420,35708,40772,36141,16864,"Blacksburg-Christiansburg-Radford, VA Metro Area"
394716,232,"Jacksonville, NC",NC,Onslow,27340,140775.0,404,24597,40731,48819,47283,50431,37784,31741,53176,.,29871,40016,150295,25441,14188,41599,60795,32963,16133,21229,31742,11160,42058,11770,16402,23034,21729,17226,24034,25476,35921,22454,26941,20442,24426,22078,16331,"Jacksonville, NC Metro Area"
395018,233,"Redding, CA",CA,Shasta,39820,233662.5,567,31367,45165,41654,45370,40346,52000,52108,52373,48417,34811,43100,92423,25973,28313,72660,88679,51999,17146,21848,75778,67805,76761,15327,22354,15406,26442,25530,26693,42179,41544,45931,40639,37418,41496,47744,15333,"Redding, CA Metro Area"
394872,234,"Monroe, LA",LA,Ouachita,33740,129616.5,490,26946,42141,50582,50844,47129,78750,76130,100404,51373,35245,36689,51377,31457,29342,40358,57994,27437,14876,20605,41424,36257,60356,8898,15742,16102,24450,21786,25562,27304,23221,31457,24741,29281,31563,30595,20243,"Monroe, LA Metro Area"
394729,235,"Joplin, MO",MO,Jasper,27900,111570.5,411,29578,45569,51585,50337,56203,52347,45351,67008,55596,36611,38459,26870,34444,42032,51997,53470,33823,15876,25289,29953,19116,32401,13724,15861,9822,25839,21390,27174,31377,37237,26374,45468,30460,29732,31998,23796,"Joplin, MO Metro Area"
394559,236,"El Centro, CA",CA,Imperial,20940,186574.5,318,25650,52935,52301,52096,55739,61800,79400,57598,102837,41673,41448,80347,23681,54279,60685,71755,26862,15818,25699,73411,30556,91368,10906,15087,10586,21494,16886,24341,28931,25060,31608,34675,31894,39735,36754,9878,"El Centro, CA Metro Area"
395151,237,"Terre Haute, IN",IN,Sullivan,45460,83164.0,642,29916,41952,48206,51345,41547,54153,66277,54063,9238,35131,32402,31175,36131,27234,44354,55655,31825,15788,15972,32180,20665,37876,10332,23970,14244,23364,15130,27484,40864,21919,41283,40296,30414,32313,27141,21722,"Terre Haute, IN Metro Area"
394896,238,"Muskegon, MI",MI,Muskegon,34740,107458.5,501,28843,42288,55899,55344,57233,60398,67411,62005,45260,35344,40147,126266,33898,20464,40306,45699,26353,16674,17910,47129,17439,47421,14585,20992,12668,26556,25365,27375,40117,33537,36205,46287,29321,30554,30389,20318,"Muskegon, MI Metro Area"
394553,239,"East Stroudsburg, PA",PA,Monroe,20700,143540.5,316,35688,55513,61800,62351,61399,66546,89856,72438,50939,42234,39262,51696,57341,30105,48431,61592,38649,18187,23617,45645,31103,60204,13805,17137,17101,28393,26804,29382,41782,.,35814,51360,40656,46031,41584,30079,"East Stroudsburg, PA Metro Area"
395102,240,"Sioux City, IA",IA,Plymouth,43580,123074.5,620,34471,47007,51391,54361,44389,45269,42163,50708,45090,45280,35907,76191,48083,7440,47293,56159,41161,17043,22123,41148,43108,37350,9903,21682,16735,30547,32913,29237,40347,15267,41067,40723,33993,32481,40047,33399,"Sioux City, IA-NE-SD Metro Area"
394651,241,"Greenville, NC",NC,Pitt,24780,126002.0,368,31833,47887,56755,62208,45182,61580,70067,65957,42181,38149,41674,55134,38279,30164,52436,65362,25330,14870,26694,38333,16390,42688,11148,16650,16021,22499,21168,28835,33709,21209,28421,39677,26701,26240,26314,30736,"Greenville, NC Metro Area"
395210,242,"Waterloo, IA",IA,Grundy,47940,132694.0,672,31533,48713,52108,52094,52139,61385,54839,81667,41216,41135,36946,75361,44063,32883,42135,49603,31360,13517,23489,50064,7484,65205,10926,17500,11163,24197,22033,25503,42143,17300,42097,45846,32483,35950,35200,26071,"Waterloo-Cedar Falls, IA Metro Area"
394944,243,"Oshkosh, WI",WI,Winnebago,36780,126313.0,531,35891,50843,60669,66339,51333,63491,56070,75360,57381,35086,42459,80496,29009,28750,50980,52409,39828,14233,21942,45247,4483,50212,10057,11999,16791,30460,35278,27207,48407,19583,47309,49775,36670,40058,28750,27348,"Oshkosh-Neenah, WI Metro Area"
395246,244,"Yuba City, CA",CA,Sutter,49700,234401.0,693,29578,51744,55794,55594,60409,66920,61963,77464,14604,35260,38017,72704,35123,30784,80145,91644,50493,21230,22471,70953,51324,95940,17536,18758,16279,30419,21080,33046,24856,15500,34663,33957,30677,31895,36569,25298,"Yuba City, CA Metro Area"
394299,245,"Abilene, TX",TX,Taylor,10180,117104.5,186,29551,40848,44982,47471,37306,56974,34375,60016,.,31924,31030,37298,32890,20729,51324,67548,36971,17385,24065,37913,37647,37939,11218,13505,17371,27780,27333,27939,28154,23007,26223,39184,30208,28571,40421,12372,"Abilene, TX Metro Area"
394485,246,"Columbia, MO",MO,Boone,17860,179032.0,282,31977,43336,50537,56219,45403,44058,49854,61725,31379,30942,30536,81292,30860,28083,51755,58490,32035,15324,8819,32450,31751,34152,10778,14175,19057,26637,23790,27009,41312,33227,40844,46531,32377,31085,45181,22470,"Columbia, MO Metro Area"
