LOGRECNO,B24011_001,B24011_002,B24011_003,B24011_004,B24011_005,B24011_006,B24011_007,B24011_008,B24011_009,B24011_010,B24011_011,B24011_012,B24011_013,B24011_014,B24011_015,B24011_016,B24011_017,B24011_018,B24011_019,B24011_020,B24011_021,B24011_022,B24011_023,B24011_024,B24011_025,B24011_026,B24011_027,B24011_028,B24011_029,B24011_030,B24011_031,B24011_032,B24011_033,B24011_034,B24011_035,B24011_036,NAME,CBSACode
394,27273,41255,45665,46015,38462,38977,37194,43013,17093,40852,37983,41404,48506,28743,36513,40484,27026,13860,21211,30043,17496,50343,7188,18585,13942,20875,14785,23639,45610,42262,50876,41255,31690,33304,38415,20883,"Indiana, PA Micro Area",26860
395,33204,51159,56819,60652,51733,67246,68787,68073,61675,37513,36770,55816,35785,32371,50809,60205,32479,16411,21788,39717,30734,49172,11124,17365,13436,29663,30057,29522,35545,18174,31305,41051,27478,30788,33389,21789,"Indianapolis-Carmel-Anderson, IN Metro Area",26900
396,32334,47826,55022,56744,46303,50048,49200,52022,50182,27244,34591,45187,26371,28526,60197,61023,48621,11109,19390,71559,6870,80614,8672,14341,11269,25726,20887,27996,34893,34937,40072,33207,35935,37962,47244,14812,"Iowa City, IA Metro Area",26980
397,29002,41265,51185,53454,46825,31186,47295,42294,28570,41070,45605,90837,41229,23266,40090,42340,36433,13785,20512,70133,56198,72055,10526,23529,9214,24063,18529,26401,26208,.,30870,7375,21071,35849,40575,11513,"Ithaca, NY Metro Area",27060
398,31444,51486,46033,61195,40057,61975,75200,61325,48688,47440,45625,79460,52377,17847,60337,61556,39823,17229,26614,60201,20648,60468,10237,18996,17022,25713,18261,28685,39911,25106,33614,46810,27002,29601,26807,21398,"Jackson, MI Metro Area",27100
399,30722,44918,49445,53156,39455,51919,56813,66138,39701,39389,38888,56172,37194,37475,47461,57251,31964,15375,15945,27653,23779,31192,10533,20803,12306,26304,25329,26897,31340,30954,30188,33576,28866,31352,35737,21724,"Jackson, MS Metro Area",27140
400,27695,42336,50006,50273,46590,50833,31377,87979,41250,37388,30788,57150,40546,11948,51374,72913,29904,12977,22019,46228,20372,47146,10991,16004,10893,20251,16869,24892,28935,.,25650,30547,31410,30799,36537,24675,"Jackson, TN Metro Area",27180
401,32316,50016,54248,60674,48756,62431,71868,61691,37289,37185,36091,72079,36262,32348,51623,62014,35342,19302,24838,31904,27236,48386,14250,20840,13822,29688,27111,30192,31540,16278,27877,40599,28042,31125,31494,20565,"Jacksonville, FL Metro Area",27260
402,25632,40311,52254,53505,51330,55090,29003,65982,.,32869,33948,32368,32810,9547,46194,65652,21633,17843,30235,38832,22141,41011,12002,17646,14152,20721,19873,21720,30231,.,21902,31976,20159,23912,20709,18346,"Jacksonville, NC Metro Area",27340
403,27056,41743,41994,42655,37317,50989,50914,51075,.,32316,30758,22245,42577,48073,41861,50641,24945,14230,21553,41239,30489,63200,10844,19609,15260,21516,15171,23031,33116,23135,34870,35849,28633,30111,24838,27890,"Jamestown-Dunkirk-Fredonia, NY Micro Area",27460
404,30581,48488,48141,55640,39040,49818,50565,50479,40504,46256,37500,47285,52020,36966,55135,61755,30612,16946,22258,51250,25700,57016,11290,20114,12287,24942,23242,25679,35330,18813,40885,31787,30802,31824,30509,23835,"Janesville-Beloit, WI Metro Area",27500
405,31289,43018,48752,53806,43202,44283,50869,29668,45045,33227,34929,32447,31880,20495,49086,55104,37449,14977,21278,33138,46129,31364,12544,12629,11712,27841,24902,29598,36953,28902,38257,38983,31119,33325,32018,21833,"Jefferson City, MO Metro Area",27620
406,25469,41053,47525,47218,47852,46323,55087,36267,65952,33536,33229,44380,30092,35776,41524,51525,30591,16161,22436,33265,32946,35244,9231,18552,8340,20350,15422,23013,31078,25213,22153,40385,22380,26998,15962,16930,"Johnson City, TN Metro Area",27740
407,30805,42992,42089,50503,40111,56356,51250,57156,51568,33157,33091,31286,40152,13906,50105,58910,36146,14491,24792,50048,20825,51603,10370,13969,10986,23103,20967,25027,35271,16065,40014,32172,31004,36058,29287,24669,"Johnstown, PA Metro Area",27780
408,27737,43663,51126,51020,51447,36955,35959,60414,31791,30456,31703,.,35168,26026,43144,45525,30130,11437,12596,30194,.,.,9696,17062,7589,23359,19081,25189,32451,6814,33707,32660,28715,29555,26872,25227,"Jonesboro, AR Metro Area",27860
409,27715,38658,40064,40782,38450,57790,58316,71169,50613,34512,29863,51778,35996,24426,39108,45081,30944,15254,14792,26964,25923,34013,11048,22645,11651,21464,21397,21493,31200,46146,30662,31184,30655,31357,38026,20566,"Joplin, MO Metro Area",27900
410,33751,48098,51892,60416,47591,39063,51595,48600,4550,35057,41887,51730,33148,23849,75512,96302,53202,29401,31771,41607,34535,64121,26361,30467,25030,30948,30529,31648,40482,29024,45519,33812,31912,34887,29864,30769,"Kahului-Wailuku-Lahaina, HI Metro Area",27980
411,28586,50336,58999,66582,46512,67297,70426,68594,51434,33005,38765,46500,30776,36700,52672,60109,29909,13363,19987,28232,21628,63152,10923,16559,8805,22379,19192,24303,34360,25512,32270,40372,30383,30132,29673,31338,"Kalamazoo-Portage, MI Metro Area",28020
412,27201,40629,45282,47484,41439,46205,51522,42235,22526,23522,22901,44928,21768,9676,46250,58387,21803,16252,25424,51958,58370,45078,10290,7141,16756,24876,31863,23148,37946,36008,36447,40830,31846,36065,31935,4349,"Kalispell, MT Micro Area",28060
413,31415,50102,57420,65899,41578,61065,66522,61478,50909,37235,38708,40606,36929,31638,51850,61584,35385,15921,15013,75938,75838,85294,11888,25711,18808,28376,24583,30039,41589,27330,36522,45823,26979,31089,32937,24364,"Kankakee, IL Metro Area",28100
414,35594,51738,60695,66906,50617,70381,71081,72416,54380,36754,40096,62093,33059,34380,48802,56384,34306,17487,21238,36597,24368,49141,12131,19938,15826,30709,31108,30506,36403,21087,31958,43806,30887,32426,38214,19590,"Kansas City, MO-KS Metro Area",28140
415,31433,51389,56175,61631,48168,62416,61235,62256,75400,40847,45132,50517,40618,40313,61348,69032,60180,25191,16538,36481,45809,23878,22295,26378,20469,25675,21880,28340,32125,31250,39875,31638,30906,35050,20662,32255,"Kapaa, HI Micro Area",28180
416,31833,49257,55046,60494,51758,60354,60046,61147,36211,37285,37230,72115,40777,31496,43393,43239,43563,21627,26922,50619,37116,60010,13241,20444,20180,25755,37029,23658,32684,20638,36128,31914,26734,30116,19965,4615,"Keene, NH Micro Area",28300
417,32474,55115,62137,65277,55936,76126,65055,78966,77022,36008,36321,55547,27203,62944,56187,60572,40496,20307,20449,40857,40673,41971,17029,19356,19872,27199,22653,30267,33263,17991,50004,50556,28326,32560,28842,26004,"Kennewick-Richland, WA Metro Area",28420
418,31949,51794,61767,60892,63287,51684,51399,88398,39016,36025,22700,36544,46500,16563,63568,63659,61250,20685,15547,37861,35548,42819,24082,19803,12022,24579,21283,26728,24771,24538,24353,27821,37372,35408,42375,42314,"Key West, FL Micro Area",28580
419,30422,44404,47725,48224,45857,58043,59123,58487,39743,40608,40224,44681,41480,7207,54285,67639,28904,18083,26011,35711,23800,40609,13537,18902,11307,27498,17471,30980,31317,18943,26582,41409,30786,35437,30902,25794,"Killeen-Temple, TX Metro Area",28660
420,26763,44349,52079,51466,56130,57021,57908,66065,50743,37515,39116,78264,37144,23339,42946,55920,30016,14852,17394,34032,25329,36588,10164,14962,15377,21110,17302,23556,30375,6667,27379,34511,29345,31136,35949,21146,"Kingsport-Bristol-Bristol, TN-VA Metro Area",28700
421,31897,51815,51983,56546,36734,65526,66773,67201,51563,38960,35881,53380,50863,22569,61589,75210,34833,22324,22694,27015,25011,65954,16273,23009,23079,26724,22477,27956,40407,15039,41684,41171,23425,31618,22267,16968,"Kingston, NY Metro Area",28740
422,24963,42411,45064,46278,41166,49072,40372,48814,52155,33750,50618,121796,22791,41029,53827,61673,23667,13716,24352,58841,28765,66659,9456,16232,10567,22432,17819,25375,30043,3914,23363,38703,26648,30113,28340,14754,"Klamath Falls, OR Micro Area",28900
423,30637,47490,55801,61582,46751,68115,55684,81033,60706,37583,36072,60660,37354,25162,50134,62254,32382,16960,22767,30820,30011,31498,10925,18114,17558,25221,23472,25910,31568,30764,30507,36229,29885,31693,30957,17990,"Knoxville, TN Metro Area",28940
424,31360,42774,45376,46352,43004,74189,77595,77007,.,38979,39194,34973,40016,45217,41641,51082,32714,15058,21704,40893,43021,30750,9682,22297,15401,26888,35579,23680,37117,.,35665,45163,40129,42212,23414,31963,"Kokomo, IN Metro Area",29020
425,30181,44173,45513,46655,41218,46898,41621,60701,36042,38854,30645,105208,42161,16796,51864,64084,29629,13680,18125,41093,31418,42463,6937,19176,13221,25856,22293,26075,32323,18214,32004,41002,29882,26889,32494,35115,"La Crosse-Onalaska, WI-MN Metro Area",29100
426,32412,49340,61161,61916,60212,60305,46199,86750,52116,40458,42427,50741,37447,31160,50555,55655,35460,15381,16876,40432,22190,42462,12068,15589,15179,25637,25250,25849,50254,20511,50735,51022,36562,40012,35699,22278,"Lafayette, LA Metro Area",29180
427,27718,40940,47882,53162,42265,52130,39863,59580,57507,23193,33759,52281,21864,15040,50145,59681,37898,14199,20892,32312,21188,46707,8480,15993,14420,21507,20326,22496,31452,27007,31094,32352,33616,34817,30346,34634,"Lafayette-West Lafayette, IN Metro Area",29200
428,27308,41661,46261,62063,33788,67567,103484,52238,.,38194,31649,.,38397,50641,37441,61087,27700,10735,23727,40942,.,41839,9546,9970,9309,24664,22058,26698,28227,.,22676,41937,26666,27158,19525,23556,"LaGrange, GA Micro Area",29300
429,31557,48347,60798,68336,32362,62153,41502,82006,85280,40009,37491,105014,36662,10496,49120,66701,27889,15383,14082,31203,23107,31851,12353,15411,16001,22413,26226,21662,42106,30672,40944,51612,46025,60284,40727,32064,"Lake Charles, LA Metro Area",29340
430,26587,47194,53431,54265,52527,41682,.,21935,48571,29485,36660,.,32664,16412,57990,68096,51444,18551,24534,30664,.,30908,14192,10389,22658,19814,16100,30736,38066,.,29453,48349,23527,35702,21892,37213,"Lake City, FL Micro Area",29380
431,26448,41391,41041,47656,31726,42445,54824,36332,31250,34643,41315,50272,32028,27831,66651,69925,42147,16048,19325,43350,43356,43327,14789,15914,11703,21604,17512,23863,32782,34045,28934,46615,29569,23183,32256,19382,"Lake Havasu City-Kingman, AZ Metro Area",29420
432,27089,43151,50410,54149,44295,51605,55165,51865,45745,36287,31904,59573,36985,22381,46761,55398,37546,17263,21535,32087,28197,37881,13139,18250,15593,25751,23387,26607,26974,16779,26814,36538,25643,25931,27839,19276,"Lakeland-Winter Haven, FL Metro Area",29460
433,32038,50809,57284,63281,50293,56419,58878,60358,45469,40550,37211,37462,44782,38507,46880,61986,32485,14648,22048,42226,25949,65968,10836,17611,12991,25510,23586,25932,39010,11701,40123,42453,33060,34623,39378,27385,"Lancaster, PA Metro Area",29540
434,31159,51335,57378,62061,49096,57533,59907,65652,37830,38983,41872,42209,37747,28957,50955,61388,32399,12855,19790,54859,48059,57469,7627,15582,10541,23457,16814,26791,33265,19891,31220,40282,30271,35549,22238,23792,"Lansing-East Lansing, MI Metro Area",29620
435,23644,47872,50909,51628,47818,50208,48214,55049,.,41685,37339,74342,45469,24486,51274,60465,29050,14957,13374,42482,20709,60284,10850,13759,12001,21209,19305,21821,27417,24324,28426,27057,26396,21813,32371,16768,"Laredo, TX Metro Area",29700
436,20808,45978,48570,54779,41176,61057,55540,86115,53237,37215,45005,56775,36103,12365,55319,80873,31691,11977,15652,52641,15902,53689,10755,12928,10724,16954,15758,18584,22357,12195,23921,25154,16115,16870,17057,13799,"Las Cruces, NM Metro Area",29740
437,31147,51561,53403,58038,46499,61371,61101,64001,51238,42437,41941,70750,42254,40176,62244,75199,40155,25868,29223,35661,30113,76632,22548,24933,26767,26736,23372,28842,36050,31042,31840,40990,25737,24050,29953,17976,"Las Vegas-Henderson-Paradise, NV Metro Area",29820
438,26989,33184,40993,41505,36324,36844,.,37480,.,29329,33370,.,29631,.,30242,33592,29918,16535,13880,36314,.,36314,15106,20434,13463,22344,17716,22955,35376,31715,32201,40065,21935,21880,37686,11875,"Laurel, MS Micro Area",29860
439,29437,42696,52108,55488,40522,51360,60476,39076,40229,36014,35210,67074,32087,36483,47737,55201,39392,12420,22513,49740,40765,58429,10127,11154,7760,23734,14628,24533,32354,.,23793,39954,23739,31579,16424,10878,"Lawrence, KS Metro Area",29940
440,27586,40581,47951,50147,43766,61914,66385,60683,47381,35004,42596,.,32411,28738,35735,41304,20838,18815,18766,33808,28396,40707,11593,18874,18714,21623,18459,22418,30918,.,27097,36938,31942,41900,24986,14766,"Lawton, OK Metro Area",30020
441,34071,49596,50538,52258,45740,58540,59733,75601,36358,47892,49876,56494,42209,41261,45962,52288,34359,20351,24461,36200,26671,80145,13809,22087,10527,29687,29194,30102,41253,15558,42216,42833,35694,39533,39325,27188,"Lebanon, PA Metro Area",30140
442,28031,42315,52978,62350,45827,65074,.,66201,41790,31270,35253,31802,30625,11369,31554,40528,14352,11875,13573,28207,8500,.,8468,21051,10156,24428,25133,24221,30238,33377,29619,29929,35936,37969,26596,30942,"Lewiston, ID-WA Metro Area",30300
443,28781,40458,45563,45544,45588,48031,73860,40507,.,30016,37121,51533,24607,30084,40408,50135,32550,14051,19010,26284,12023,38603,12442,15082,11429,26886,22189,27769,35948,71667,34314,37820,27422,29549,35703,15931,"Lewiston-Auburn, ME Metro Area",30340
444,30423,48069,52409,55200,46993,50319,42316,58636,44259,37603,34258,62038,38065,22238,51457,56663,35700,15500,21987,36938,20889,54534,10997,17089,15525,22833,20974,24198,32158,21075,32026,41608,27218,31416,26253,15911,"Lexington-Fayette, KY Metro Area",30460
445,25873,42291,46649,56772,36726,51940,70479,70930,22378,42951,41373,55895,43272,30881,40118,42017,34747,13381,20517,34135,46059,32313,8015,19152,12067,21527,20130,22973,41139,.,32798,50384,25174,35151,21996,21161,"Lima, OH Metro Area",30620
446,30796,45811,51218,54730,45634,50711,50550,52318,42040,37216,31838,58333,35369,38330,44749,56975,31865,14364,21112,42359,13667,48410,10338,20375,14576,23926,21645,25420,35715,22587,32347,38732,27685,32128,32204,20626,"Lincoln, NE Metro Area",30700
447,31512,46857,50916,51492,48136,53677,54608,63068,41995,37078,40177,47239,35856,25384,50994,55954,37497,16387,21590,38504,34275,48361,12094,14513,13381,26863,23192,29032,31905,30138,28577,36843,31152,32230,34522,21969,"Little Rock-North Little Rock-Conway, AR Metro Area",30780
448,24118,35041,37384,50847,30833,36284,42431,40981,22681,25183,37148,.,22548,32339,45994,45559,51676,11110,12831,48333,47860,60347,5912,20890,9958,20122,15153,20824,30716,14667,30591,45000,27292,29624,31592,20116,"Logan, UT-ID Metro Area",30860
449,26041,40035,38413,37776,41699,37256,36063,.,62396,36658,40712,42350,35413,7071,42813,57570,26923,13832,15950,21250,20366,.,10641,14686,12333,25091,16926,25773,40612,.,33831,45865,23892,23317,32672,21033,"London, KY Micro Area",30940
450,28520,44067,54369,65635,41281,52833,61136,52138,7379,31716,36763,98575,28476,25294,50456,60491,36522,12181,17799,36034,36071,36029,9313,11583,11842,23355,20991,24844,32234,25373,32118,34589,30405,31913,29438,24963,"Longview, TX Metro Area",30980
451,33071,45779,42451,44227,41082,73413,75171,86080,67793,36872,30090,.,44521,77672,67948,77239,31107,12496,22784,53575,19655,76302,14367,8998,11038,27152,21799,31185,49375,39990,50694,55384,34248,39059,26778,20707,"Longview, WA Metro Area",31020
452,31598,60454,62932,70687,56447,75286,75805,81817,56766,45565,42489,91636,36525,45384,63238,79339,38788,17318,22973,35848,24284,86382,15993,16943,14885,28698,26538,30194,28382,17850,26039,35505,22755,23498,29428,17591,"Los Angeles-Long Beach-Anaheim, CA Metro Area",31080
453,32754,50239,55327,59502,50464,61135,60759,65104,55488,39316,32632,66206,39269,33369,47946,52767,35846,17367,22327,34147,27689,41208,12256,18159,15554,29332,30440,28743,36268,15789,31602,45973,30099,31419,32561,20873,"Louisville/Jefferson County, KY-IN Metro Area",31140
454,27733,42452,48721,51591,42202,47359,47127,57100,34669,36416,36606,90563,36180,24086,50046,61405,38296,14267,14764,46956,30372,50476,11034,15336,14432,22403,20922,24121,29778,19783,26532,38888,25689,23978,33379,16951,"Lubbock, TX Metro Area",31180
455,23241,45609,70351,67213,90269,70933,71928,70370,.,34787,14400,33725,39475,25808,51050,61813,32523,14358,22804,40054,.,40692,11561,15697,12618,19562,12565,23380,24621,17966,22401,36272,24323,24910,19977,25392,"Lufkin, TX Micro Area",31260
456,24634,37763,40080,46660,33750,45590,46736,36583,62887,34426,38414,29253,31201,35655,41407,44721,38021,17032,16873,34700,50809,33883,11268,20922,11622,21002,17186,23976,24340,17896,24657,24916,25114,25931,24545,18201,"Lumberton, NC Micro Area",31300
457,30249,41277,47238,48746,42867,60305,45344,75970,65333,35049,36330,50129,32676,34987,47346,60916,32168,15545,24460,35036,30076,42344,11321,16903,10614,24627,25167,24282,35246,14247,25970,41432,31455,31673,30843,36458,"Lynchburg, VA Metro Area",31340
458,29054,47071,57879,59339,47854,66086,60053,78280,38561,42186,34067,71495,40088,44754,41120,48626,30814,17504,21834,37975,40711,32846,11641,20234,11123,22793,21069,24522,31750,12396,22214,42293,30372,25599,40184,23519,"Macon, GA Metro Area",31420
459,24679,51860,48873,42058,60661,71692,70808,102333,66379,41190,70329,51426,36327,2499,62136,62256,35508,17626,15581,62167,26789,71354,14875,16233,16420,22253,11864,26843,19078,15488,40533,51194,29531,36593,37653,22369,"Madera, CA Metro Area",31460
460,35326,51171,55847,64679,49636,57914,65947,55547,46049,35581,38272,92690,30905,34672,57426,62341,36941,15620,20831,49688,32226,61450,10799,17167,15347,30054,31706,29442,38198,19867,40899,40715,25928,29809,23972,17228,"Madison, WI Metro Area",31540
461,41053,61641,70302,76429,59131,80901,88471,76961,61028,35931,40744,60199,30497,42773,55834,70676,33006,21315,23722,63295,49884,64133,16412,24248,15826,31731,31094,32043,42244,37509,41727,45156,32966,35875,34064,22462,"Manchester-Nashua, NH Metro Area",31700
462,26926,37311,42172,40097,58337,28922,40432,44243,12054,26646,58837,25170,25208,21359,63253,65665,36379,11536,15032,9234,7919,45065,11020,14461,11271,23297,17618,25794,27111,21194,30067,27390,30197,38354,28757,35672,"Manhattan, KS Metro Area",31740
463,32586,50684,57260,60916,49401,61715,40957,63289,97774,46076,49467,32131,47890,24868,49250,50918,27157,15809,20047,49598,50321,43173,10515,20252,17727,27925,24032,28800,39465,22019,37266,41349,36329,37295,41074,25550,"Manitowoc, WI Micro Area",31820
464,28671,41386,49920,55346,45175,41661,36729,62364,27656,26358,26299,250001,35284,4488,44248,51417,32029,11789,9045,35475,30801,76419,7754,23138,15206,25921,30597,24065,32322,17661,35487,39733,31060,34716,43203,7117,"Mankato-North Mankato, MN Metro Area",31860
465,27461,41803,47876,50853,41364,71801,70760,75208,.,29989,36761,27073,24765,22165,41562,48396,31856,17064,21993,43466,19694,45196,11234,16799,14200,24153,12465,26446,38638,.,29034,46173,26425,26869,26710,25409,"Mansfield, OH Metro Area",31900
466,30934,42860,40850,39486,45536,50363,50227,47300,52292,29653,31250,29491,24650,30833,44171,46331,31442,15420,23135,66292,32321,67995,10342,23879,15918,21956,21687,22174,37146,17209,41538,41643,36925,40090,45093,25553,"Marinette, WI-MI Micro Area",31940
467,24852,39532,40421,42491,28899,34873,31374,65275,.,31007,31056,.,42955,6348,47102,56586,35194,12652,16607,26504,3338,29655,9649,17625,5666,17298,15762,22822,29926,10917,31082,29505,29452,28049,41927,30183,"Marion, IN Micro Area",31980
468,32285,44922,52366,52030,57524,58866,40089,65816,.,45679,42919,.,48001,26462,38924,90861,25757,15187,20570,39299,32443,39326,9091,7943,15913,29806,22045,37578,38188,21550,31682,43601,35413,35750,30860,28500,"Marion, OH Micro Area",32020
469,25609,39325,43410,43627,33750,64375,63472,86898,56688,29076,26833,37056,31448,26113,45461,57272,31614,15856,15453,45560,45335,46103,9736,20533,17179,17127,10995,20483,48332,33912,48699,49092,21804,21541,34399,9072,"Marquette, MI Micro Area",32100
470,26583,36333,40139,56757,37568,37271,.,24828,.,30561,30648,.,31201,6468,37461,43364,34605,10710,7428,36399,36399,.,8678,15505,6623,22851,24688,20402,52279,40618,42418,62014,29964,40571,44958,9187,"Marshall, TX Micro Area",32220
471,26902,43980,46028,49983,36004,51935,50742,65452,.,40676,37895,51500,38821,.,45831,52829,43258,13439,22129,31198,.,31756,7572,8060,14162,21967,21576,22091,28883,.,26875,29566,25933,26430,29105,18738,"Martinsville, VA Micro Area",32300
472,21096,41888,41336,42225,36433,40655,33896,45681,31805,41759,34550,54529,43201,19840,50554,58692,29845,12153,13324,38711,22146,41645,12396,10903,10406,20231,15874,21700,20489,11568,21432,21166,22237,22031,25740,17481,"McAllen-Edinburg-Mission, TX Metro Area",32580
473,28439,41453,51471,54519,44342,41894,35167,42074,45951,36832,31655,27366,44493,22788,41268,55018,31228,15533,23168,35789,13553,59167,11788,19069,10461,21050,19087,22131,31800,16924,32260,34953,30045,32258,26110,22528,"Meadville, PA Micro Area",32740
474,26167,45163,49928,49161,50257,53761,51616,54470,54405,30268,36581,47280,23317,22469,52783,67966,33467,12400,22042,65284,70343,65105,11054,11983,10549,25500,25170,25651,23955,19248,25769,23782,26620,25306,38652,14471,"Medford, OR Metro Area",32780
475,31803,48878,55643,60861,49272,57336,60648,60331,45454,38636,40425,54554,36772,30903,51497,65205,33570,17060,23269,39570,24940,49798,13730,17469,14230,29136,26693,30234,34659,19672,30313,42302,27533,28016,32821,21210,"Memphis, TN-MS-AR Metro Area",32820
476,26156,48877,50030,53364,36086,59001,58845,90278,58568,38356,38416,129616,38235,27761,68471,72790,36484,15364,18815,53528,9201,59514,12095,20269,10708,26087,22497,26708,24216,16889,27521,36097,26049,26760,42379,20286,"Merced, CA Metro Area",32900
477,26640,36637,36980,37116,36772,44196,31659,52830,.,31121,34629,42040,30498,10988,41432,42392,24719,15234,13586,35884,40530,33735,11287,15248,18115,25100,21813,29301,36592,.,31921,46864,21814,22035,36365,18244,"Meridian, MS Micro Area",32940
478,29819,49384,54037,58455,49626,60114,61660,61136,46181,40009,34960,61846,39060,31289,51806,63973,33193,18685,22163,36562,23647,66535,16373,16523,16524,26835,26645,26961,26656,16104,24910,32344,23122,22790,26872,19484,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",33100
479,30304,45616,52355,52857,51366,60513,59955,61167,32833,40777,27224,181008,40970,21250,41384,45088,29438,17921,19534,30810,19666,31507,12265,20177,14792,24330,23042,25186,47730,25893,51555,42261,31414,31549,30965,30873,"Michigan City-La Porte, IN Metro Area",33140
480,30902,57182,66106,68042,64311,73008,75537,72694,62361,35444,39205,36612,38750,9375,57342,60676,38929,13963,14756,30833,16359,64091,11883,11714,13943,22969,17281,29115,30166,.,30656,20819,26653,31547,20767,26986,"Midland, MI Metro Area",33220
481,38319,57346,74142,80257,51575,82475,65897,80117,102073,45731,42095,127339,45150,17266,60129,70997,30479,17795,21290,41319,39933,42179,10847,14007,14661,32720,40390,31885,41466,6198,43815,39880,31809,35769,50109,16608,"Midland, TX Metro Area",33260
482,35132,52422,60756,66315,52343,66789,67454,69578,47947,40071,40256,65570,37553,31952,51733,57741,34938,16985,20864,48208,25964,65626,11070,17921,15826,29755,32041,28447,40442,19391,37405,45802,30750,33122,28049,20846,"Milwaukee-Waukesha-West Allis, WI Metro Area",33340
483,40023,60130,65867,72155,57306,70271,73255,72649,50349,42897,42160,75210,40862,36997,56781,66513,37437,18452,20830,50436,30261,65980,13358,20796,17624,32428,32836,32355,41410,21392,41067,43901,31401,33641,32867,21309,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",33460
484,35292,42673,48750,50097,46923,70986,68580,82159,70316,31932,45862,.,30662,2499,44909,60250,31341,20061,25239,41288,37197,43924,13172,9141,20863,26502,23927,28853,41399,31583,60325,30235,40567,37516,40480,51652,"Minot, ND Micro Area",33500
485,24411,41097,46588,43050,66841,50513,31643,55254,46786,29365,20492,47353,28816,27991,47168,52201,32050,13917,15188,19713,19356,.,12149,11796,12076,23044,21690,23677,32104,5318,32878,40040,21429,21310,25680,14672,"Missoula, MT Metro Area",33540
486,28904,46363,50111,51711,46116,65828,48977,72411,68680,36148,34929,62168,40241,27579,47510,54235,30646,13753,16638,26500,20255,35740,11543,17493,10194,25106,25376,24939,34466,29194,26021,45338,31118,37344,27040,21535,"Mobile, AL Metro Area",33660
487,30301,56363,62347,62281,62732,61830,57053,66696,71486,36321,37039,60481,40988,21616,71171,87309,40654,15392,17441,40940,26624,71920,11667,14821,9082,24859,21128,26045,31723,20892,30730,45116,35532,37728,40560,27421,"Modesto, CA Metro Area",33700
488,28379,42472,50622,56841,36646,60846,60524,60144,80590,36961,36750,36599,36717,37871,46136,66723,27986,13825,16451,31313,20980,35425,11427,11833,14201,22273,22202,22298,32166,17981,28387,39680,31684,36424,30978,21326,"Monroe, LA Metro Area",33740
489,31858,51031,60217,62113,54836,70833,47116,79448,16275,31164,38750,26607,31203,30764,45921,60284,31672,16217,21345,40360,39419,40900,10637,12669,16938,23590,20550,24594,49478,12432,41165,50972,41881,51750,40546,21598,"Monroe, MI Metro Area",33780
490,31285,45685,52106,60159,43786,60650,67169,53137,43370,35913,32344,65594,41509,18604,44251,58448,35411,16813,24839,37133,37736,36347,12332,15763,12018,25376,21652,26379,32453,38197,25130,37818,31418,31866,32282,22784,"Montgomery, AL Metro Area",33860
491,26740,47289,50190,50000,53130,53708,45625,64153,65266,27216,48393,26750,25889,48996,50595,65744,35825,15362,22664,31264,31021,31453,11959,18606,9719,20409,16282,22224,31042,30322,30725,32238,22243,20495,26726,14969,"Morehead City, NC Micro Area",33980
492,29747,47140,50934,50934,50934,56784,45879,57443,58272,35201,36373,85730,32495,17419,52998,58750,32255,13223,20619,10940,7689,50097,9786,20860,11815,16682,13847,20514,45876,.,47204,38288,30339,30336,35689,20010,"Morgantown, WV Metro Area",34060
493,25868,40125,39091,36144,40110,41710,37287,42105,.,30764,27050,.,30613,24737,47310,49239,31016,15457,18754,30837,31709,.,11263,23437,12115,21452,17025,26971,35394,16050,40040,35720,27033,28438,33652,17669,"Morristown, TN Metro Area",34100
494,27222,41673,46841,56094,36359,45551,43849,42453,51739,31226,25147,.,29317,.,41088,45165,.,21607,28507,77538,.,78412,11618,20733,16678,25096,26001,21639,23254,18017,42240,51898,28259,30679,30842,14572,"Moses Lake, WA Micro Area",34180
495,28032,41346,41818,54469,31454,60240,80133,56645,50263,34682,38631,.,33467,34548,43415,55665,36463,15014,21674,30723,36027,14692,8917,20360,15381,26165,25568,26470,31594,30367,36606,29375,23549,26077,22419,21768,"Mount Airy, NC Micro Area",34340
496,18233,39173,40381,39840,40977,24229,30208,81724,17500,31678,41488,.,19518,18650,52407,57983,41724,9966,11190,30164,16375,36806,6657,10633,15347,16647,14081,17357,25420,22057,26217,25679,20223,28856,12976,9718,"Mount Pleasant, MI Micro Area",34380
497,31944,46689,43810,50435,22393,62238,47279,75821,52487,35363,35201,76427,28628,30189,61638,66659,30742,16723,30805,50099,26212,81331,14252,14216,15850,31082,31899,29310,39744,31000,40080,46955,31523,36955,30997,18083,"Mount Vernon-Anacortes, WA Metro Area",34580
498,21802,36132,31983,33177,31153,36695,14340,61025,55720,30351,32730,65972,25361,8676,52531,61812,27247,11095,20643,41750,40950,50385,7094,11077,9528,22011,15724,23894,28906,20335,31150,26098,23365,26516,23619,14735,"Muncie, IN Metro Area",34620
499,29199,50307,50350,51163,43986,65938,71350,65481,32407,31966,31891,30630,40116,28125,51780,62013,36464,13905,22190,60515,60911,57245,9353,15664,7477,22226,21275,24019,35477,17679,35188,40301,30982,31588,31279,23284,"Muskegon, MI Metro Area",34740
